# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.24;9.98;37.22;2977.75;1914.86;-1062.89;0.00
0.26;8.91;40.05;3203.65;1975.68;-1227.97;0.00
0.23;10.33;37.82;3025.54;1922.51;-1103.04;0.00
0.24;10.03;41.56;3325.08;1922.52;-1402.56;0.00
0.28;8.73;36.05;2884.01;2091.12;-792.89;0.00
0.23;9.60;38.72;3097.29;1832.20;-1265.08;0.00
0.25;9.81;42.18;3374.40;2015.55;-1358.85;0.00
0.25;11.65;42.25;3379.60;2105.03;-1274.57;0.00
0.24;8.18;50.19;4015.59;1860.15;-2155.44;0.00
0.20;11.78;33.76;2700.82;1826.34;-874.48;0.00
0.27;7.83;43.67;3493.67;2011.23;-1482.44;0.00
0.22;11.03;47.55;3803.64;1858.29;-1945.35;0.00
0.26;10.98;47.57;3805.34;2090.03;-1715.32;0.00
0.24;10.20;33.97;2717.54;1954.35;-763.18;0.00
0.27;9.76;45.24;3619.03;2073.34;-1545.68;0.00
0.29;9.21;40.73;3258.03;2159.84;-1098.19;0.00
0.21;9.77;46.37;3709.54;1776.90;-1932.64;0.00
0.22;11.08;37.84;3027.53;1902.94;-1124.59;0.00
0.27;11.74;38.46;3076.73;2208.13;-868.60;0.00
0.30;10.59;44.09;3527.58;2324.64;-1202.95;0.00
0.28;8.75;40.85;3267.60;2104.55;-1163.05;0.00
0.23;9.05;37.99;3039.59;1809.73;-1229.86;0.00
0.26;11.06;53.05;4243.91;2119.35;-2124.56;0.00
0.22;9.79;45.10;3608.01;1784.10;-1823.91;0.00
0.26;11.82;27.61;2208.49;2144.15;-64.34;0.00
0.23;8.92;36.23;2898.13;1847.23;-1050.90;0.00
0.27;10.98;44.73;3578.10;2145.61;-1432.49;0.00
0.25;11.64;33.58;2686.65;2070.06;-616.59;0.00
0.24;10.64;38.05;3043.95;1948.39;-1095.56;0.00
0.23;8.69;36.12;2889.79;1831.15;-1058.64;0.00
0.28;11.58;39.15;3131.86;2233.80;-898.06;0.00
0.26;10.93;36.19;2895.34;2080.69;-814.65;0.00
0.26;9.48;39.27;3141.70;2014.99;-1126.71;0.00
0.24;10.42;33.42;2673.70;1971.30;-702.40;0.00
0.24;11.31;35.95;2875.88;2025.01;-850.87;0.00
0.26;10.56;34.49;2758.99;2064.37;-694.62;0.00
0.28;9.30;48.31;3864.58;2125.97;-1738.61;0.00
0.24;11.93;43.17;3453.53;2039.45;-1414.08;0.00
0.25;11.09;39.42;3153.84;2050.23;-1103.62;0.00
0.27;10.79;33.32;2665.99;2166.16;-499.84;0.00
0.29;10.41;46.91;3753.20;2258.97;-1494.23;0.00
0.26;10.16;50.08;4006.18;2082.13;-1924.05;0.00
0.24;9.68;39.40;3151.97;1902.49;-1249.49;0.00
0.26;9.74;50.21;4016.79;2040.19;-1976.60;0.00
0.22;8.65;42.10;3367.70;1762.83;-1604.88;0.00
0.25;9.63;32.28;2582.32;2005.71;-576.61;0.00
0.28;8.90;36.73;2938.22;2124.12;-814.10;0.00
0.24;11.53;42.14;3370.84;2033.01;-1337.83;0.00
0.24;10.05;38.60;3087.74;1914.04;-1173.70;0.00
0.26;7.97;42.14;3370.98;1959.84;-1411.14;0.00
0.26;10.14;42.78;3422.25;2074.76;-1347.48;0.00
0.27;9.27;38.41;3072.75;2096.36;-976.39;0.00
0.28;11.51;41.51;3320.41;2268.03;-1052.39;0.00
0.22;10.60;54.41;4353.17;1859.44;-2493.73;0.00
0.25;12.61;40.86;3268.43;2142.12;-1126.32;0.00
0.30;10.76;35.22;2817.94;2327.73;-490.22;0.00
0.24;10.58;36.79;2943.14;1952.72;-990.42;0.00
0.28;10.67;38.51;3080.59;2196.68;-883.91;0.00
0.24;10.09;45.65;3652.23;1953.96;-1698.27;0.00
0.27;11.41;34.13;2730.70;2214.38;-516.32;0.00
0.24;9.53;44.91;3592.61;1903.25;-1689.36;0.00
0.29;10.48;36.94;2955.36;2248.97;-706.40;0.00
0.25;9.01;42.64;3410.99;1944.72;-1466.27;0.00
0.30;11.16;45.82;3665.55;2324.78;-1340.77;0.00
0.24;9.26;49.06;3924.63;1917.22;-2007.41;0.00
0.24;9.43;51.01;4080.40;1888.39;-2192.01;0.00
0.28;10.84;43.09;3447.44;2204.25;-1243.19;0.00
0.23;10.14;26.79;2143.43;1906.63;-236.81;0.00
0.24;11.56;40.03;3202.74;2009.01;-1193.73;0.00
0.26;9.33;38.24;3058.82;2039.80;-1019.02;0.00
0.21;9.68;38.38;3070.71;1729.27;-1341.44;0.00
0.27;10.22;37.60;3007.64;2099.42;-908.21;0.00
0.29;9.28;32.09;2567.26;2212.19;-355.06;0.00
0.21;9.24;41.91;3353.07;1738.67;-1614.39;0.00
0.27;10.53;37.28;2982.33;2171.01;-811.32;0.00
0.26;9.85;36.61;2928.94;2061.92;-867.02;0.00
0.27;9.49;41.80;3343.84;2108.61;-1235.23;0.00
0.27;11.13;27.83;2226.80;2169.89;-56.91;0.00
0.27;10.38;40.83;3266.32;2136.99;-1129.34;0.00
0.26;10.51;47.78;3822.15;2059.91;-1762.24;0.00
0.23;10.64;36.44;2914.95;1902.14;-1012.81;0.00
0.27;10.24;46.15;3692.29;2122.72;-1569.57;0.00
0.27;9.98;49.25;3939.64;2135.20;-1804.44;0.00
0.24;11.56;45.50;3639.91;1997.97;-1641.94;0.00
0.24;12.34;38.14;3050.91;2043.37;-1007.54;0.00
0.27;10.90;45.93;3674.29;2162.46;-1511.83;0.00
0.26;10.91;34.63;2770.40;2077.02;-693.38;0.00
0.26;10.70;37.05;2964.34;2084.83;-879.51;0.00
0.24;10.51;36.10;2887.74;1953.25;-934.49;0.00
0.24;10.32;38.84;3106.94;1979.66;-1127.28;0.00
0.24;10.31;38.09;3047.07;1948.65;-1098.43;0.00
0.24;12.24;38.52;3081.96;2045.80;-1036.16;0.00
0.27;11.25;38.11;3048.98;2167.48;-881.50;0.00
0.28;10.19;39.79;3182.93;2199.27;-983.66;0.00
0.25;9.60;39.72;3177.58;1969.14;-1208.44;0.00
0.26;8.98;42.01;3361.01;2025.05;-1335.95;0.00
0.21;8.50;42.12;3369.60;1708.46;-1661.14;0.00
0.22;10.22;36.53;2922.58;1818.69;-1103.90;0.00
0.25;9.43;43.27;3461.65;1964.05;-1497.60;0.00
0.21;10.89;43.57;3485.96;1805.52;-1680.43;0.00
0.28;9.41;45.06;3605.07;2136.34;-1468.73;0.00
0.21;10.64;35.66;2852.95;1825.65;-1027.31;0.00
0.24;10.72;37.35;2987.72;2004.53;-983.18;0.00
0.24;7.04;34.37;2749.46;1770.00;-979.47;0.00
0.29;10.10;44.23;3538.06;2218.51;-1319.55;0.00
0.25;7.87;37.33;2986.09;1854.13;-1131.96;0.00
0.24;8.07;35.73;2858.74;1807.31;-1051.43;0.00
0.25;11.51;31.10;2488.20;2055.71;-432.48;0.00
0.25;9.19;48.20;3856.23;1942.68;-1913.55;0.00
0.28;10.91;45.15;3612.01;2208.28;-1403.73;0.00
0.24;11.45;36.52;2921.67;2045.87;-875.80;0.00
0.22;7.54;38.75;3100.19;1713.87;-1386.32;0.00
0.24;11.20;37.82;3025.42;1997.38;-1028.05;0.00
0.25;10.15;37.71;3016.66;2017.42;-999.24;0.00
0.27;10.60;38.82;3105.61;2126.23;-979.37;0.00
0.27;10.15;41.75;3339.89;2130.82;-1209.07;0.00
0.23;8.71;44.95;3596.30;1796.62;-1799.68;0.00
0.25;11.17;52.62;4209.32;2077.21;-2132.10;0.00
0.25;9.25;40.93;3274.25;1955.36;-1318.89;0.00
0.29;10.55;44.76;3581.10;2251.06;-1330.04;0.00
0.29;9.17;40.02;3201.94;2175.96;-1025.98;0.00
0.21;10.47;35.31;2824.99;1771.92;-1053.06;0.00
0.22;9.85;40.55;3243.99;1837.22;-1406.77;0.00
0.24;11.71;38.86;3108.47;2059.18;-1049.29;0.00
0.30;9.81;33.38;2670.72;2256.10;-414.63;0.00
0.29;9.51;43.04;3443.58;2215.57;-1228.01;0.00
0.28;11.68;35.93;2874.42;2273.37;-601.05;0.00
0.25;9.68;32.45;2596.20;1954.23;-641.96;0.00
0.26;9.53;48.53;3882.35;2002.92;-1879.43;0.00
0.25;9.53;34.36;2749.12;1981.54;-767.58;0.00
0.26;10.85;47.31;3785.08;2079.19;-1705.89;0.00
0.18;10.74;40.21;3217.18;1652.22;-1564.96;0.00
0.24;10.02;38.14;3050.86;1963.02;-1087.85;0.00
0.30;11.44;36.62;2929.28;2379.42;-549.86;0.00
0.25;10.08;38.34;3067.43;2016.54;-1050.89;0.00
0.27;6.79;37.48;2998.37;1919.05;-1079.32;0.00
0.22;10.58;38.31;3064.75;1877.75;-1187.00;0.00
0.25;10.02;34.92;2793.56;1976.96;-816.61;0.00
0.29;9.44;39.36;3148.86;2186.02;-962.84;0.00
0.27;11.17;44.08;3526.36;2203.87;-1322.49;0.00
0.22;9.19;42.08;3366.41;1775.64;-1590.77;0.00
0.24;11.56;41.47;3317.70;2045.41;-1272.29;0.00
0.23;10.30;38.24;3059.28;1874.72;-1184.56;0.00
0.23;9.78;43.51;3481.14;1840.72;-1640.42;0.00
0.24;9.22;48.47;3877.96;1922.30;-1955.66;0.00
0.25;11.60;34.26;2741.18;2074.09;-667.09;0.00
0.26;11.69;35.27;2821.89;2155.92;-665.97;0.00
0.23;8.75;35.39;2831.49;1832.42;-999.07;0.00
0.23;10.24;33.99;2719.46;1866.05;-853.42;0.00
0.24;10.98;45.25;3620.17;1996.17;-1624.00;0.00
0.23;8.41;35.03;2802.36;1770.12;-1032.24;0.00
0.21;9.86;38.14;3050.82;1771.47;-1279.35;0.00
0.27;10.60;47.19;3775.60;2153.67;-1621.93;0.00
0.23;11.74;46.34;3707.00;1979.31;-1727.69;0.00
0.28;10.01;34.58;2766.49;2151.59;-614.90;0.00
0.28;9.89;41.17;3293.51;2156.80;-1136.71;0.00
0.24;8.83;39.86;3188.59;1851.32;-1337.27;0.00
0.26;10.75;29.95;2395.76;2120.55;-275.21;0.00
0.24;9.59;38.98;3118.30;1931.92;-1186.38;0.00
0.23;9.63;39.95;3196.11;1846.24;-1349.88;0.00
0.26;8.20;39.36;3148.59;1931.64;-1216.95;0.00
0.25;9.32;44.81;3584.59;1956.94;-1627.65;0.00
0.26;10.29;33.12;2649.80;2059.84;-589.96;0.00
0.21;9.84;33.84;2707.09;1748.41;-958.68;0.00
0.24;8.56;45.92;3673.60;1881.98;-1791.62;0.00
0.30;10.05;36.28;2902.46;2307.68;-594.78;0.00
0.27;10.36;42.30;3384.40;2132.77;-1251.62;0.00
0.27;9.82;38.52;3081.35;2096.28;-985.07;0.00
0.23;10.93;47.50;3800.33;1927.87;-1872.46;0.00
0.26;10.83;32.03;2562.76;2129.91;-432.86;0.00
0.27;12.03;38.08;3046.06;2241.86;-804.20;0.00
0.24;10.31;34.74;2778.96;1949.57;-829.39;0.00
0.24;10.36;37.36;2989.13;1954.47;-1034.66;0.00
0.25;9.15;39.95;3195.65;1968.71;-1226.94;0.00
0.23;11.40;46.94;3755.55;1928.55;-1827.00;0.00
0.24;9.44;45.53;3642.61;1916.03;-1726.58;0.00
0.27;10.04;32.23;2578.68;2104.03;-474.66;0.00
0.25;9.16;40.63;3250.58;1934.40;-1316.18;0.00
0.24;10.24;45.33;3626.26;1979.56;-1646.70;0.00
0.22;12.12;44.69;3574.95;1945.97;-1628.98;0.00
0.26;10.89;40.62;3249.92;2100.14;-1149.78;0.00
0.26;9.68;42.22;3377.21;2035.90;-1341.31;0.00
0.17;11.60;42.93;3434.22;1633.79;-1800.43;0.00
0.24;10.80;39.77;3181.96;1979.08;-1202.89;0.00
0.24;11.18;44.10;3527.75;2024.05;-1503.71;0.00
0.24;10.35;48.12;3849.91;1958.64;-1891.27;0.00
0.24;9.55;46.96;3756.60;1937.93;-1818.66;0.00
0.25;11.91;42.70;3416.39;2102.84;-1313.55;0.00
0.24;9.84;33.62;2689.75;1929.69;-760.07;0.00
0.23;9.20;40.07;3205.25;1839.43;-1365.81;0.00
0.20;8.29;41.09;3287.31;1631.15;-1656.16;0.00
0.24;11.20;48.19;3855.25;2022.64;-1832.61;0.00
0.27;9.92;45.20;3615.85;2098.65;-1517.20;0.00
0.25;11.40;41.28;3302.73;2072.00;-1230.74;0.00
0.25;7.68;38.33;3066.13;1862.54;-1203.59;0.00
0.26;9.40;43.42;3473.91;2008.60;-1465.31;0.00
0.26;9.68;36.75;2940.28;2059.11;-881.17;0.00
0.24;9.73;39.42;3153.25;1941.78;-1211.47;0.00
0.27;10.23;45.04;3603.56;2147.72;-1455.84;0.00
0.24;7.45;37.86;3028.74;1812.58;-1216.16;0.00
0.25;11.57;41.80;3344.38;2076.75;-1267.63;0.00
0.26;9.79;39.88;3190.28;2018.08;-1172.20;0.00
0.28;9.62;43.26;3460.87;2163.10;-1297.77;0.00
0.25;10.11;35.35;2827.92;1996.61;-831.32;0.00
0.28;7.47;40.43;3234.70;2039.49;-1195.21;0.00
0.26;9.91;45.56;3645.16;2030.28;-1614.89;0.00
0.25;8.40;47.92;3833.99;1934.79;-1899.21;0.00
0.29;11.32;37.92;3033.77;2311.51;-722.27;0.00
0.20;9.03;38.92;3113.53;1632.47;-1481.07;0.00
0.26;11.75;40.35;3228.24;2145.17;-1083.07;0.00
0.27;8.64;35.65;2852.24;2031.42;-820.82;0.00
0.27;9.24;35.57;2845.82;2080.71;-765.11;0.00
0.26;10.64;36.47;2917.33;2100.69;-816.64;0.00
0.27;10.74;43.11;3449.04;2138.57;-1310.47;0.00
0.23;9.89;36.70;2936.15;1897.55;-1038.60;0.00
0.24;10.80;47.04;3763.50;2008.38;-1755.12;0.00
0.21;10.30;37.13;2970.15;1786.37;-1183.78;0.00
0.23;10.62;41.95;3355.75;1921.26;-1434.48;0.00
0.26;10.46;29.61;2368.76;2110.17;-258.58;0.00
0.22;9.46;32.46;2596.41;1819.88;-776.53;0.00
0.26;11.53;38.96;3116.65;2147.29;-969.36;0.00
0.24;10.10;38.90;3112.21;1925.40;-1186.81;0.00
0.24;9.14;40.30;3223.86;1869.08;-1354.78;0.00
0.24;11.39;41.12;3289.79;2018.49;-1271.31;0.00
0.25;10.18;42.16;3373.10;1979.00;-1394.11;0.00
0.28;9.95;38.15;3052.04;2181.84;-870.20;0.00
0.24;9.64;43.72;3497.68;1892.76;-1604.92;0.00
0.22;9.43;39.69;3175.10;1799.05;-1376.05;0.00
0.26;10.68;44.97;3597.57;2109.56;-1488.01;0.00
0.26;10.59;40.21;3217.11;2114.75;-1102.35;0.00
0.23;11.86;48.56;3884.63;2003.58;-1881.05;0.00
0.23;7.19;40.96;3276.84;1722.91;-1553.93;0.00
0.25;9.07;40.11;3208.95;1919.74;-1289.21;0.00
0.24;9.94;40.42;3233.43;1925.55;-1307.88;0.00
0.22;9.45;42.14;3371.01;1793.37;-1577.64;0.00
0.26;9.06;42.14;3371.37;2010.84;-1360.53;0.00
0.22;10.32;31.95;2556.07;1834.57;-721.50;0.00
0.23;11.08;49.49;3958.88;1965.09;-1993.79;0.00
0.25;9.83;50.96;4076.75;1976.38;-2100.37;0.00
0.27;10.30;42.78;3422.76;2128.89;-1293.87;0.00
0.25;10.14;42.16;3373.05;2014.53;-1358.53;0.00
0.25;11.10;32.20;2576.20;2043.59;-532.61;0.00
0.22;10.35;51.91;4152.83;1863.65;-2289.17;0.00
0.23;10.98;41.38;3310.73;1910.73;-1400.00;0.00
0.24;10.22;38.93;3114.36;1941.55;-1172.81;0.00
0.24;12.22;35.85;2867.91;2044.02;-823.90;0.00
0.26;10.25;42.17;3373.85;2095.78;-1278.08;0.00
0.27;10.55;46.82;3745.21;2159.75;-1585.46;0.00
0.27;11.67;38.50;3080.05;2226.09;-853.96;0.00
0.28;8.21;46.74;3739.41;2054.38;-1685.02;0.00
0.25;8.86;35.64;2850.95;1919.33;-931.62;0.00
0.23;8.75;35.12;2809.43;1831.59;-977.84;0.00
0.24;11.05;44.52;3561.23;2021.83;-1539.40;0.00
0.23;11.03;31.12;2489.76;1936.18;-553.58;0.00
0.26;10.55;38.16;3053.01;2085.24;-967.77;0.00
0.30;10.89;35.01;2800.66;2333.09;-467.58;0.00
0.23;10.82;42.36;3388.92;1939.59;-1449.33;0.00
0.23;10.62;49.18;3934.23;1937.41;-1996.82;0.00
0.27;11.46;42.45;3396.18;2183.88;-1212.30;0.00
0.21;10.27;43.60;3488.07;1777.52;-1710.55;0.00
0.29;9.69;39.28;3142.63;2228.72;-913.91;0.00
0.24;10.96;41.29;3302.86;1995.16;-1307.69;0.00
0.27;9.28;47.79;3823.50;2086.84;-1736.66;0.00
0.24;11.18;42.91;3433.09;1988.82;-1444.27;0.00
0.28;9.94;36.80;2943.90;2165.47;-778.44;0.00
0.27;10.82;41.88;3350.32;2149.80;-1200.53;0.00
0.26;9.41;44.39;3551.23;2012.69;-1538.54;0.00
0.26;12.27;44.49;3559.24;2179.77;-1379.47;0.00
0.24;11.27;46.28;3702.39;2029.12;-1673.26;0.00
0.23;9.78;35.22;2817.99;1859.24;-958.75;0.00
0.25;9.92;49.22;3937.84;2006.28;-1931.56;0.00
0.27;10.20;40.11;3208.82;2152.59;-1056.23;0.00
0.25;11.43;41.52;3321.82;2091.20;-1230.62;0.00
0.27;9.23;36.86;2948.93;2081.37;-867.56;0.00
0.25;8.28;42.79;3422.99;1921.31;-1501.68;0.00
0.23;8.52;38.73;3098.25;1780.02;-1318.23;0.00
0.25;9.66;39.28;3142.26;1962.76;-1179.49;0.00
0.27;10.22;39.71;3176.45;2110.91;-1065.55;0.00
0.25;10.90;38.44;3075.34;2020.83;-1054.51;0.00
0.25;9.34;31.81;2544.81;1979.17;-565.64;0.00
0.30;10.37;38.48;3078.34;2295.68;-782.66;0.00
0.28;9.07;43.61;3488.91;2131.25;-1357.66;0.00
0.27;10.57;39.97;3197.41;2158.71;-1038.70;0.00
0.27;10.61;35.22;2817.99;2144.04;-673.95;0.00
0.26;10.67;35.38;2830.30;2106.39;-723.91;0.00
0.25;9.54;35.78;2862.43;1969.94;-892.49;0.00
0.26;10.27;36.44;2914.85;2061.90;-852.95;0.00
0.26;11.14;44.60;3567.73;2108.52;-1459.21;0.00
0.21;8.75;48.06;3844.93;1718.04;-2126.90;0.00
0.25;11.40;43.20;3456.10;2082.10;-1373.99;0.00
0.27;10.04;42.75;3420.34;2135.60;-1284.74;0.00
0.25;8.87;41.40;3311.86;1942.81;-1369.05;0.00
0.26;10.95;40.25;3220.17;2121.50;-1098.67;0.00
0.24;11.64;28.91;2313.09;2020.31;-292.78;0.00
0.24;10.11;48.76;3901.16;1972.46;-1928.70;0.00
0.26;10.01;30.33;2426.55;2067.32;-359.23;0.00
0.24;10.08;43.18;3454.75;1942.48;-1512.27;0.00
0.25;10.86;36.09;2887.36;2064.25;-823.11;0.00
0.26;8.55;41.05;3284.07;1953.31;-1330.76;0.00
0.26;9.25;36.62;2929.49;2044.84;-884.66;0.00
0.24;11.26;48.21;3856.86;2024.67;-1832.19;0.00
0.25;10.68;35.72;2857.31;2013.87;-843.44;0.00
0.28;10.89;37.53;3002.21;2228.47;-773.74;0.00
0.20;11.16;38.45;3075.66;1780.10;-1295.56;0.00
0.27;9.30;39.57;3165.80;2066.43;-1099.37;0.00
0.24;10.83;31.41;2513.06;1962.53;-550.52;0.00
0.28;9.75;37.97;3037.63;2164.37;-873.26;0.00
0.23;9.16;33.46;2676.57;1833.45;-843.12;0.00
0.26;8.06;47.78;3822.80;1970.76;-1852.04;0.00
0.23;9.95;45.12;3609.64;1896.97;-1712.68;0.00
0.25;11.21;40.91;3272.77;2061.41;-1211.36;0.00
0.28;11.32;36.39;2911.04;2229.08;-681.96;0.00
0.26;9.27;27.91;2232.72;2027.70;-205.02;0.00
0.24;8.78;42.51;3400.46;1856.58;-1543.88;0.00
0.27;10.64;38.02;3041.64;2168.53;-873.10;0.00
0.27;8.95;38.75;3099.82;2085.63;-1014.19;0.00
0.24;9.31;42.20;3376.18;1883.22;-1492.96;0.00
0.23;12.22;35.94;2875.06;2019.61;-855.45;0.00
0.26;11.09;39.95;3196.11;2131.51;-1064.60;0.00
0.21;12.08;42.94;3435.38;1903.72;-1531.66;0.00
0.25;12.25;42.75;3420.17;2091.91;-1328.26;0.00
0.23;10.74;34.14;2731.42;1918.13;-813.28;0.00
0.19;10.12;41.46;3317.12;1664.99;-1652.12;0.00
0.31;10.63;42.26;3380.47;2382.14;-998.33;0.00
0.20;12.66;39.19;3134.93;1827.63;-1307.30;0.00
0.23;11.14;44.81;3584.47;1942.03;-1642.45;0.00
0.24;12.65;35.04;2802.88;2080.88;-721.99;0.00
0.29;9.40;37.73;3018.78;2185.23;-833.55;0.00
0.26;11.51;34.26;2740.43;2146.71;-593.72;0.00
0.24;9.75;41.37;3309.54;1943.04;-1366.50;0.00
0.26;9.38;42.64;3410.85;2002.65;-1408.21;0.00
0.23;9.92;40.23;3218.77;1863.07;-1355.70;0.00
0.23;10.67;44.25;3539.64;1915.04;-1624.59;0.00
0.24;11.65;43.80;3503.79;2027.74;-1476.06;0.00
0.25;8.99;40.62;3249.29;1938.89;-1310.41;0.00
0.26;8.05;47.17;3773.96;1937.69;-1836.27;0.00
0.26;9.81;43.19;3455.59;2053.19;-1402.40;0.00
0.22;8.45;39.27;3141.72;1766.52;-1375.20;0.00
0.26;10.29;44.16;3532.56;2089.99;-1442.57;0.00
0.25;7.65;44.03;3522.24;1842.68;-1679.56;0.00
0.27;8.49;30.69;2455.06;2059.88;-395.18;0.00
0.22;10.70;43.92;3513.79;1881.93;-1631.85;0.00
0.26;10.58;35.67;2853.50;2087.39;-766.12;0.00
0.26;10.17;35.83;2866.43;2088.38;-778.05;0.00
0.26;11.04;46.95;3755.82;2095.70;-1660.12;0.00
0.30;7.53;35.03;2802.27;2127.38;-674.89;0.00
0.26;11.29;37.76;3021.05;2145.53;-875.52;0.00
0.27;10.37;43.53;3482.43;2145.51;-1336.92;0.00
0.28;11.69;41.46;3316.59;2280.48;-1036.11;0.00
0.24;11.38;43.42;3473.47;2030.66;-1442.81;0.00
0.22;9.33;40.37;3229.82;1796.82;-1433.00;0.00
0.26;7.90;43.10;3447.85;1941.54;-1506.31;0.00
0.21;11.02;41.19;3294.98;1844.92;-1450.05;0.00
0.24;8.58;43.61;3488.58;1838.60;-1649.98;0.00
0.23;9.25;39.40;3152.02;1813.96;-1338.06;0.00
0.26;11.46;40.77;3261.66;2163.70;-1097.96;0.00
0.23;11.46;41.91;3352.95;1968.40;-1384.54;0.00
0.25;10.15;30.68;2454.77;2005.29;-449.47;0.00
0.22;9.34;39.34;3147.54;1816.68;-1330.87;0.00
0.22;10.16;32.67;2613.90;1842.14;-771.77;0.00
0.27;10.78;47.81;3825.05;2172.33;-1652.72;0.00
