# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
175440042734.94;264780675.61;9245.16;1.01;1.01;139.32;5.59;97.38;7.28;138.05;935.87;931366.39;99644.60;33228.84;112568.77;0.01;74615.99;46782.05;0.00;41410.89;-66884.90;-0.01;1.00;0.00;0.00
196443255672.34;237861376.80;10043.16;1.03;1.00;142.00;5.66;103.77;7.20;140.98;973.03;832209.21;94329.00;30485.76;104360.78;0.01;89173.44;53912.27;0.00;58025.92;-53159.02;-0.01;1.00;0.00;0.00
206920558833.17;264499434.30;8398.14;0.92;1.04;136.38;5.76;103.16;7.24;141.62;949.70;724718.04;110228.43;34053.30;113272.87;0.01;67522.81;42398.12;0.00;39120.15;-59526.46;-0.01;1.00;0.00;0.00
195334298837.38;255309030.30;9070.96;1.00;0.95;137.12;5.83;100.43;7.01;141.34;961.22;960825.53;107610.44;32805.15;111326.59;0.01;74950.69;46562.02;0.00;38319.40;-67438.00;-0.01;1.00;0.00;0.00
187385985774.45;257543968.70;10465.60;1.07;1.01;141.81;5.86;99.48;7.26;140.11;945.27;1110992.17;91372.13;32804.61;116676.55;0.01;93696.98;56473.50;0.00;59512.46;-67712.02;-0.01;1.00;0.00;0.00
194075254369.63;248008274.15;10744.89;0.92;0.90;138.90;5.59;101.82;7.14;142.91;931.78;1004270.04;92029.45;32220.90;105028.28;0.01;95975.00;57895.28;0.00;57158.42;-44049.18;-0.01;1.00;0.00;0.00
208339251170.09;244458675.23;7555.28;1.01;1.00;137.85;5.83;103.14;7.10;139.97;928.73;906801.98;106381.71;31105.73;107201.41;0.01;63398.43;39153.09;0.00;32082.29;-69334.99;-0.01;1.00;0.00;0.00
206415929662.90;241002832.59;10542.97;1.05;1.08;138.51;6.02;98.15;7.03;137.49;986.49;864017.97;99668.95;30124.15;109669.50;0.01;93791.01;56662.02;0.00;69479.92;-53763.32;-0.01;1.00;0.00;0.00
201645111094.10;265104400.79;9137.28;1.02;0.94;137.89;5.90;101.22;7.17;137.22;962.25;1171704.02;108959.03;33071.33;117611.99;0.01;77630.87;47716.13;0.00;39124.64;-74765.84;-0.01;1.00;0.00;0.00
198514207826.73;258287829.01;13079.64;0.95;1.04;140.23;5.89;102.24;6.95;142.95;941.49;1103346.90;101893.36;33565.25;116371.12;0.01;112837.53;68955.49;0.00;85179.29;-39446.27;-0.01;1.00;0.00;0.00
195828964253.50;237713346.13;10167.30;1.07;1.01;135.69;5.61;103.79;7.21;141.47;933.76;946628.14;93937.86;30572.07;98686.20;0.01;89741.60;54374.99;0.00;57597.48;-50880.33;-0.01;1.00;0.00;0.00
193835139279.21;252773159.90;11199.51;0.99;1.01;140.08;5.72;101.28;7.15;139.31;950.40;783037.21;84375.12;32012.84;110553.22;0.01;103674.77;61731.95;0.00;72758.78;-47687.51;-0.01;1.00;0.00;0.00
208144471307.75;254099386.25;9884.83;1.01;0.98;140.34;5.77;98.93;7.16;142.03;966.03;980637.06;95510.01;32808.42;112312.49;0.01;90826.89;54226.38;0.00;55702.13;-60506.41;-0.01;1.00;0.00;0.00
193542029914.40;279130162.65;9539.72;1.02;1.03;136.10;5.60;101.29;7.08;141.49;983.86;1058639.78;99179.92;35903.37;116038.25;0.01;84073.09;50968.39;0.00;49449.67;-66457.48;-0.01;1.00;0.00;0.00
181108423325.03;269411330.65;10475.91;1.00;1.00;139.89;5.82;102.95;6.93;137.27;933.92;1097444.92;101875.31;33619.32;119700.65;0.01;85959.81;53545.85;0.00;52680.78;-65966.31;-0.01;1.00;0.00;0.00
188133026219.11;245228708.55;8576.11;1.00;1.01;141.86;5.85;101.12;7.04;144.86;942.29;1099141.79;85583.66;32295.26;111076.43;0.01;79693.01;47387.82;0.00;48308.04;-62848.55;-0.01;1.00;0.00;0.00
198685162632.78;252420705.87;11610.11;0.96;0.98;135.98;5.53;101.67;7.32;136.11;934.98;991173.02;97661.64;31232.95;103448.76;0.01;101386.82;61676.47;0.00;69751.36;-38530.44;-0.01;1.00;0.00;0.00
195085575811.51;279922825.02;9831.83;1.10;0.98;140.75;5.94;98.81;7.15;138.41;934.41;1096680.90;96781.29;35222.52;127717.91;0.01;86273.75;52386.72;0.00;45426.17;-89484.10;-0.01;1.00;0.00;0.00
193579780998.09;253591955.23;10001.82;0.96;0.97;142.03;5.91;98.77;7.41;140.04;933.08;919521.31;122621.12;32285.02;116088.26;0.01;74625.01;48286.72;0.00;41385.30;-64920.03;-0.01;1.00;0.00;0.00
205092235787.78;248957786.73;10270.12;0.98;1.02;133.34;5.91;102.59;7.13;137.34;978.45;1088933.55;89058.34;31084.45;106951.60;0.01;99097.11;58143.38;0.00;70282.37;-45661.55;-0.01;1.00;0.00;0.00
212304898604.93;233130004.83;10094.77;1.00;0.99;137.36;5.80;102.75;7.18;139.43;932.92;1120784.52;89499.83;29549.70;101239.07;0.01;96727.15;56891.21;0.00;66336.14;-44800.41;-0.01;1.00;0.00;0.00
204138399275.88;265960398.02;9121.88;0.98;1.04;140.51;5.93;104.97;7.18;138.42;949.33;807165.10;117999.87;33467.80;120824.76;0.01;70902.79;45121.39;0.00;40895.83;-71977.96;-0.01;1.00;0.00;0.00
209716726779.79;248886346.49;10701.44;1.03;1.01;137.20;5.62;100.89;7.17;138.56;938.10;1001828.48;89466.46;31350.11;104679.62;0.01;101264.17;59824.79;0.00;70139.05;-47361.93;-0.01;1.00;0.00;0.00
203013502308.13;260843535.08;9887.62;1.01;1.04;133.69;5.82;103.98;7.19;140.45;932.01;1077579.45;105936.51;33304.37;110717.80;0.01;83711.57;51521.88;0.00;53171.95;-58393.88;-0.01;1.00;0.00;0.00
192117904026.93;251611871.22;8355.29;1.03;1.06;139.04;5.67;104.06;6.81;138.87;941.90;1041083.06;101104.72;31765.16;108122.98;0.01;70891.72;43596.08;0.00;42724.92;-64999.00;-0.01;1.00;0.00;0.00
191642836033.84;241553085.63;10841.82;1.00;0.97;135.26;5.99;101.67;6.87;139.56;914.60;1154795.15;94292.83;30646.92;106783.75;0.01;95103.90;57756.06;0.00;61566.71;-51072.79;-0.01;1.00;0.00;0.00
224987133920.05;249675740.37;7306.72;1.04;1.01;136.17;5.78;101.11;7.15;143.50;929.66;1035363.97;111085.91;32570.21;107227.03;0.01;62953.78;38489.26;0.00;29582.07;-72440.59;-0.01;1.00;0.00;0.00
191265715970.60;232297557.73;10689.88;1.09;1.03;136.62;5.96;105.15;7.14;136.69;963.87;1061126.46;121234.93;28866.10;103172.01;0.01;82385.40;52609.10;0.00;53759.09;-57849.21;-0.01;1.00;0.00;0.00
209434918762.29;251317096.57;10365.20;0.97;0.93;139.14;5.84;99.26;6.90;141.41;978.90;884581.95;114857.34;32307.78;111340.25;0.01;85169.73;53026.25;0.00;47976.23;-58467.97;-0.01;1.00;0.00;0.00
203913579627.11;258739695.48;9871.58;1.10;0.90;142.90;5.86;104.44;7.16;139.18;956.72;974636.31;103918.77;32738.37;118094.46;0.01;84986.61;51975.84;0.00;40792.31;-83256.36;-0.02;1.00;0.00;0.00
194524779108.72;260476673.30;9706.83;1.04;0.99;139.42;5.74;103.75;7.03;145.72;928.36;1041191.63;88349.55;34505.85;113641.33;0.01;88993.59;53174.68;0.00;52126.55;-65688.66;-0.01;1.00;0.00;0.00
197196420938.04;259440863.13;11169.20;0.99;0.98;140.38;5.87;103.38;7.24;140.61;936.57;1021275.95;98399.70;33163.53;116669.27;0.01;97096.60;59166.54;0.00;62488.23;-57760.83;-0.01;1.00;0.00;0.00
202838174955.48;225458446.79;9219.61;0.98;1.02;142.52;5.66;101.57;7.05;137.00;944.98;868488.21;99440.91;28080.25;99216.71;0.01;79799.67;48705.18;0.00;53560.39;-47668.80;-0.01;1.00;0.00;0.00
213477757582.16;243187090.88;10618.01;0.99;0.93;139.98;5.93;100.57;7.17;137.64;912.08;1011118.66;104340.70;30429.98;110159.73;0.01;91446.90;55920.21;0.00;54456.07;-57775.03;-0.01;1.00;0.00;0.00
199881363773.53;231842899.15;9813.21;1.04;0.98;137.75;5.78;102.53;7.06;134.53;940.12;1066620.69;106572.56;28354.12;100624.31;0.01;82433.31;50887.94;0.00;51055.37;-54585.61;-0.01;1.00;0.00;0.00
210741296850.07;249956133.33;9935.12;0.94;0.93;136.34;5.76;99.06;7.26;135.84;944.87;967191.94;107802.68;30867.39;107130.15;0.01;84469.24;51905.74;0.00;49217.19;-52936.43;-0.01;1.00;0.00;0.00
190390860032.85;226915427.77;10028.31;1.02;0.88;140.20;5.72;102.83;6.95;141.45;921.54;1099712.47;86644.45;29179.54;99308.33;0.01;92060.27;54982.29;0.00;51126.72;-52935.68;-0.01;1.00;0.00;0.00
217123900693.37;236336260.43;10996.65;1.00;0.92;137.73;5.76;97.59;7.18;139.17;952.42;1006744.61;105071.00;29901.88;102188.24;0.01;97102.40;58825.04;0.00;59498.64;-47734.71;-0.01;1.00;0.00;0.00
209513082439.66;254929749.33;9489.51;0.95;1.07;142.01;5.64;100.92;6.90;142.76;950.71;1010272.59;101876.95;33086.05;111297.50;0.01;83808.11;50768.25;0.00;58140.74;-51577.65;-0.01;1.00;0.00;0.00
195464831868.74;259987603.17;8532.56;1.06;0.97;142.48;5.83;101.95;7.15;143.04;919.28;1090855.43;96361.23;33808.34;117764.67;0.01;74495.50;45320.54;0.00;36844.62;-80278.83;-0.01;1.00;0.00;0.00
208226513961.23;267639124.52;8551.44;1.04;1.00;141.82;6.03;105.88;6.85;141.59;950.26;1124009.72;100834.93;34450.70;124854.00;0.01;76475.43;46112.47;0.00;40863.35;-83354.99;-0.01;1.00;0.00;0.00
208653162267.73;258515595.64;8867.37;0.97;1.00;142.44;5.89;104.41;7.23;136.63;926.97;1003546.74;90578.19;32110.59;118202.78;0.01;82631.92;49085.34;0.00;51791.54;-65464.51;-0.01;1.00;0.00;0.00
215292743247.18;238381101.74;11180.71;0.94;1.05;139.49;5.59;99.27;7.04;134.87;941.21;1078464.46;102461.11;29227.23;101319.48;0.01;99862.50;60241.87;0.00;77799.12;-31498.00;-0.01;1.00;0.00;0.00
182224122945.65;252349207.25;9846.01;1.02;1.00;139.38;6.05;101.11;7.14;140.06;916.37;1008352.38;91732.22;32131.85;116102.92;0.01;84734.03;51830.03;0.00;51987.37;-66537.91;-0.01;1.00;0.00;0.00
226948482194.16;245932947.85;8317.23;0.98;0.99;137.16;5.88;103.88;7.08;143.14;955.56;953123.11;102377.00;32002.74;108273.05;0.01;75899.95;45428.57;0.00;43388.06;-61466.72;-0.01;1.00;0.00;0.00
189134483806.62;263290733.94;10424.83;1.10;0.97;133.25;5.89;102.79;7.12;137.55;955.21;1003211.27;91199.95;32923.31;112800.17;0.01;93555.79;56338.24;0.00;55053.37;-68938.75;-0.01;1.00;0.00;0.00
190621674548.31;238760140.26;10053.97;0.98;1.02;136.56;5.88;101.71;6.78;137.50;938.91;1096327.20;96270.72;29844.25;104548.65;0.01;87686.72;53365.71;0.00;60637.89;-47403.25;-0.01;1.00;0.00;0.00
197505506967.11;234752097.22;11394.12;1.04;0.91;135.41;5.82;103.04;6.90;139.20;940.33;980842.08;91972.97;29706.88;100967.54;0.01;102947.16;61841.94;0.00;63328.67;-48157.37;-0.01;1.00;0.00;0.00
207128908924.10;246922652.30;9449.16;1.02;0.99;136.92;5.76;100.75;7.30;148.62;947.40;979948.75;114272.99;33361.12;106167.06;0.01;77143.54;48150.02;0.00;42270.48;-60316.20;-0.01;1.00;0.00;0.00
208267703503.29;255480560.21;9847.62;1.06;0.94;140.17;5.78;100.96;7.06;144.79;940.43;964640.41;82142.89;33628.88;112830.42;0.01;97340.53;56634.38;0.00;55706.73;-66118.96;-0.01;1.00;0.00;0.00
200814395933.44;251117852.98;9032.63;0.99;0.91;142.44;5.62;102.97;7.12;139.45;943.56;912197.54;86423.45;31834.51;109679.73;0.01;84883.92;50270.76;0.00;45480.65;-62685.16;-0.01;1.00;0.00;0.00
193083621785.75;262871189.49;8237.55;0.96;1.00;135.44;5.61;99.85;6.97;136.43;915.55;1057838.37;107453.65;32603.83;108860.87;0.01;66755.63;41786.14;0.00;35322.21;-63196.01;-0.01;1.00;0.00;0.00
190691658417.66;259127051.62;9596.35;0.94;1.05;140.76;5.88;104.79;7.06;138.44;932.56;919448.77;93116.16;32613.42;116928.37;0.01;83745.20;50956.91;0.00;57180.29;-56647.56;-0.01;1.00;0.00;0.00
182617247251.51;244299427.08;10668.60;0.98;1.04;142.58;5.82;100.80;7.03;143.07;946.19;1035817.79;95855.46;31774.28;110666.65;0.01;91228.23;55936.07;0.00;64111.13;-49769.78;-0.01;1.00;0.00;0.00
189895728608.98;265362512.62;11268.54;1.02;0.90;139.39;5.57;102.63;7.22;135.60;938.64;1160938.89;94209.90;32711.72;112290.12;0.01;99773.40;60382.77;0.00;56860.01;-59937.86;-0.01;1.00;0.00;0.00
199228037402.88;255735187.62;9740.41;1.02;0.96;139.29;5.77;101.43;7.09;142.12;969.25;1088315.55;108377.56;33041.00;112151.09;0.01;82269.77;50680.61;0.00;45759.74;-65131.20;-0.01;1.00;0.00;0.00
196128106612.33;230226189.23;10411.78;1.05;0.96;138.18;5.94;102.84;7.07;138.74;921.82;979628.28;89837.12;29037.84;103138.27;0.01;94098.26;56519.21;0.00;59952.65;-54087.25;-0.01;1.00;0.00;0.00
197382182872.11;241135732.26;9880.51;1.06;1.10;140.15;5.97;100.32;7.26;135.97;959.76;877307.65;103949.73;29806.25;110100.79;0.01;82895.86;51197.19;0.00;59670.58;-60348.83;-0.01;1.00;0.00;0.00
196076340100.83;241011089.34;10009.04;0.98;1.04;135.26;5.90;100.53;7.06;142.53;950.63;911213.14;113680.55;31229.31;104920.29;0.01;79291.01;50079.99;0.00;51730.51;-50753.01;-0.01;1.00;0.00;0.00
168772827364.19;267238544.84;10980.23;0.93;1.00;140.87;5.89;102.89;6.93;138.99;963.10;921727.94;92028.13;33767.02;121000.69;0.01;92320.72;56971.72;0.00;61435.06;-54995.46;-0.01;1.00;0.00;0.00
201831913250.68;240069345.10;10450.45;1.05;1.01;133.53;5.73;102.42;7.12;140.57;948.18;1047377.96;105407.45;30678.12;100221.87;0.01;89003.14;54655.52;0.00;57159.55;-50727.78;-0.01;1.00;0.00;0.00
207235896346.63;250125953.59;11678.99;0.97;0.97;145.53;5.97;104.13;7.19;141.45;924.61;991644.36;93800.50;32163.48;118456.57;0.01;106031.17;63580.95;0.00;71333.16;-53169.89;-0.01;1.00;0.00;0.00
198735177730.21;239235165.66;9835.90;0.98;1.11;135.52;5.70;102.11;7.19;140.00;940.12;757908.34;112091.04;30448.41;100881.36;0.01;76876.45;48814.72;0.00;55372.77;-44545.85;-0.01;1.00;0.00;0.00
204060495075.22;251856800.74;10186.47;0.97;1.16;134.20;5.75;102.39;7.10;141.98;920.48;1058176.90;101617.22;32508.24;106029.99;0.01;87909.51;53714.77;0.00;70315.64;-40747.13;-0.01;1.00;0.00;0.00
206105877837.10;245178807.91;10999.35;1.08;1.02;134.53;5.74;99.40;7.11;138.50;965.14;1079026.88;88266.21;30871.29;103192.04;0.01;106138.24;62273.17;0.00;75146.67;-47446.92;-0.01;1.00;0.00;0.00
196659906223.09;248981534.14;9453.34;1.00;0.96;140.32;5.89;103.32;6.86;143.88;934.51;984306.27;102993.04;32566.35;112297.56;0.01;79528.32;49066.47;0.00;43594.39;-65609.16;-0.01;1.00;0.00;0.00
219829893658.99;260974490.52;10395.93;0.79;0.91;141.39;6.07;105.93;6.98;136.97;921.25;913903.21;101438.82;32496.60;122142.15;0.01;91845.56;55629.33;0.00;57579.08;-46370.80;-0.01;1.00;0.00;0.00
218753372173.05;241708089.68;9296.69;1.08;0.99;135.64;5.67;99.98;6.97;139.39;948.24;1088835.12;110604.98;30629.18;101442.92;0.01;80380.62;49079.29;0.00;46551.52;-60528.93;-0.01;1.00;0.00;0.00
223042304317.06;246778420.44;9750.85;0.95;0.97;141.22;5.84;100.42;7.34;140.97;943.37;1040164.43;104069.16;31626.71;111026.75;0.01;87610.61;52735.20;0.00;55234.64;-54161.23;-0.01;1.00;0.00;0.00
197575234865.90;269951365.51;10678.92;0.95;1.03;140.08;5.74;100.94;7.34;141.19;930.87;985034.14;95529.96;34648.74;118413.35;0.01;93944.17;56990.65;0.00;63459.29;-54234.01;-0.01;1.00;0.00;0.00
209629059408.22;266367040.05;10829.24;1.05;1.04;141.65;6.01;99.91;7.20;137.41;909.72;908703.42;88625.78;33274.22;123730.33;0.01;100567.07;59813.55;0.00;69641.20;-68018.03;-0.01;1.00;0.00;0.00
199709010846.52;242628924.04;12868.59;0.96;0.97;139.24;5.66;96.70;7.08;133.31;932.58;935664.12;104922.03;29403.90;104318.46;0.01;107223.95;66397.92;0.00;75833.82;-35381.26;-0.01;1.00;0.00;0.00
200749447328.18;244455426.70;9220.98;1.02;1.01;136.98;5.82;103.49;6.92;139.35;975.09;1013307.83;99769.33;30968.45;106230.95;0.01;81760.01;49453.88;0.00;51088.81;-58177.23;-0.01;1.00;0.00;0.00
185143300061.57;233482752.45;12300.86;1.02;1.05;140.98;5.74;101.65;6.92;135.36;943.47;1002143.38;90701.97;28730.06;103096.46;0.01;108903.23;65909.88;0.00;85000.17;-35894.10;-0.01;1.00;0.00;0.00
193415277182.07;262480152.71;12199.91;0.95;1.00;133.51;5.76;101.48;7.19;137.53;939.70;1108184.74;102796.20;32817.58;110056.07;0.01;103300.83;63575.11;0.00;72191.12;-41257.78;-0.01;1.00;0.00;0.00
213889882853.22;249932392.03;10234.08;1.04;1.02;134.57;5.91;100.75;7.14;137.80;952.83;1112240.11;98794.17;31309.76;108489.36;0.01;93896.88;56090.91;0.00;63085.20;-56087.52;-0.01;1.00;0.00;0.00
204552076628.10;247048508.89;10835.39;0.98;1.04;139.96;5.96;98.63;6.95;141.83;922.32;1109609.34;97340.20;31853.60;112405.43;0.01;96493.40;58273.46;0.00;69158.04;-49174.02;-0.01;1.00;0.00;0.00
193777969521.36;241979274.34;9500.25;1.00;1.06;144.33;5.86;101.61;7.03;140.59;910.59;1186413.01;101135.82;30927.62;111577.84;0.01;80470.55;49518.83;0.00;54134.65;-59523.00;-0.01;1.00;0.00;0.00
199379924336.51;249762812.15;10560.47;0.90;0.89;140.38;5.73;102.07;7.32;136.81;943.75;1019127.74;93631.64;31062.59;109666.99;0.01;95362.18;57296.52;0.00;57051.88;-47809.22;-0.01;1.00;0.00;0.00
195754298822.92;246908856.93;9884.94;0.94;0.96;139.64;5.82;103.16;7.15;142.17;922.00;1008510.39;123435.57;31911.42;109453.37;0.01;74197.71;47891.64;0.00;41461.78;-56501.26;-0.01;1.00;0.00;0.00
201183250928.26;252793252.12;9566.17;1.01;0.95;137.83;6.02;104.03;7.37;136.75;948.90;982715.91;106426.05;31425.94;114466.49;0.01;80410.55;49627.01;0.00;44695.71;-68308.18;-0.01;1.00;0.00;0.00
202891374392.29;277090740.81;7569.27;1.03;1.09;141.37;5.83;104.14;6.96;142.76;957.56;912012.70;98795.21;35961.22;124670.84;0.01;66556.78;40384.02;0.00;35513.21;-84046.63;-0.01;1.00;0.00;0.00
198479241928.20;232621809.79;10247.58;0.99;1.02;139.29;5.94;99.76;6.96;138.64;903.62;1097599.08;85583.12;29318.87;104978.88;0.01;95762.45;56827.53;0.00;68366.71;-46567.60;-0.01;1.00;0.00;0.00
188195107341.55;247547043.04;9827.38;1.09;1.00;141.69;5.67;99.41;7.31;138.05;915.56;1125886.16;90628.09;31066.68;108395.78;0.01;87280.04;52762.19;0.00;53032.89;-65915.74;-0.01;1.00;0.00;0.00
204010081014.92;248520552.39;11570.18;1.01;1.07;142.09;5.84;98.77;7.03;140.68;918.79;1048578.76;94303.12;31783.99;112481.03;0.01;104112.50;62635.42;0.00;79939.19;-45821.95;-0.01;1.00;0.00;0.00
206961510830.30;236131694.79;9919.00;0.97;1.07;136.85;5.58;100.96;7.07;141.16;914.94;1135734.82;110457.82;30302.41;98322.20;0.01;82362.86;51069.60;0.00;59085.65;-40232.89;-0.01;1.00;0.00;0.00
198907196273.83;237646765.37;10191.44;0.97;1.14;141.44;5.86;101.27;6.95;138.91;947.69;914190.71;115167.22;30011.12;107420.49;0.01;80573.89;50930.12;0.00;62796.75;-45915.88;-0.01;1.00;0.00;0.00
198072479667.89;264571625.26;10659.09;0.97;1.07;139.01;5.79;102.79;7.19;138.05;954.97;1027212.72;100387.20;33204.11;116239.24;0.01;92719.57;56486.34;0.00;66803.14;-52556.49;-0.01;1.00;0.00;0.00
206568923576.26;261400686.34;9486.24;1.04;0.99;139.19;5.68;105.99;7.03;136.52;955.29;1196368.44;101841.43;32443.25;112771.06;0.01;84678.08;51093.80;0.00;49879.35;-67142.73;-0.01;1.00;0.00;0.00
190414888828.28;250958429.19;11159.09;0.92;1.07;136.00;5.82;100.62;7.08;142.02;956.54;975295.82;112904.04;32400.83;108365.60;0.01;88422.36;55842.02;0.00;65109.94;-39974.23;-0.01;1.00;0.00;0.00
188950546358.19;245580238.04;10407.27;0.87;1.02;141.15;5.72;101.81;7.29;139.17;940.87;1055576.70;88111.44;31070.51;108154.38;0.01;94936.05;56830.39;0.00;69849.57;-36084.16;-0.01;1.00;0.00;0.00
205477448679.15;240505143.73;8962.37;1.04;0.95;140.42;5.64;100.56;7.16;139.66;927.02;1061516.49;95781.17;30534.65;103858.72;0.01;80642.57;48516.02;0.00;45154.01;-61478.81;-0.01;1.00;0.00;0.00
218275636367.85;278957461.59;10721.86;1.06;1.03;143.38;5.82;103.70;6.83;138.74;948.28;1202163.74;90271.59;35183.45;127048.39;0.01;105044.32;61304.57;0.00;70718.99;-72099.13;-0.01;1.00;0.00;0.00
208096287972.59;243166753.16;8634.47;0.96;1.04;141.35;5.80;106.14;7.02;143.89;931.30;1106606.14;106138.01;31808.75;108801.70;0.01;74072.34;45361.86;0.00;46730.67;-56836.11;-0.01;1.00;0.00;0.00
225579280353.78;247110332.39;9588.69;1.02;1.02;137.99;6.03;104.11;7.18;135.38;951.93;837995.96;123602.87;30412.46;112176.21;0.01;76477.64;48172.41;0.00;47190.42;-64771.08;-0.01;1.00;0.00;0.00
184147749637.85;237398729.41;10186.63;0.94;0.92;142.11;5.77;97.60;7.12;140.50;962.69;869929.47;88610.29;30321.81;106111.84;0.01;90895.83;54852.29;0.00;55472.16;-49124.16;-0.01;1.00;0.00;0.00
186715722064.23;238789945.55;8941.22;0.98;0.98;134.17;5.60;101.25;7.19;138.82;971.52;1075525.49;101367.54;30135.86;97847.78;0.01;76061.11;46728.87;0.00;45143.70;-49788.85;-0.01;1.00;0.00;0.00
204133505132.36;240215793.80;9172.67;0.94;0.99;137.58;5.77;101.55;7.34;139.34;955.93;862340.59;100141.38;30428.36;103928.99;0.01;79688.79;48569.63;0.00;50388.72;-49284.22;-0.01;1.00;0.00;0.00
225212719705.17;277268852.33;9697.16;1.00;1.03;134.61;5.83;100.77;7.12;135.11;968.65;811348.00;115186.31;34056.91;118604.55;0.01;81040.82;50127.03;0.00;49786.13;-66381.99;-0.01;1.00;0.00;0.00
191463718695.27;265908782.04;11605.54;1.00;0.99;139.63;5.81;104.48;7.24;139.61;968.46;1083725.59;106929.82;33747.97;117614.69;0.01;96796.80;59917.97;0.00;62367.03;-57691.08;-0.01;1.00;0.00;0.00
224991970095.50;237904756.72;9283.86;0.97;0.95;136.83;5.70;102.76;7.12;135.19;947.25;1107872.57;89465.44;29238.46;101155.84;0.01;92137.90;53532.53;0.00;58987.86;-47744.53;-0.01;1.00;0.00;0.00
221027660601.32;262645253.97;11348.17;1.00;0.93;138.75;5.67;102.68;7.31;136.08;936.77;1057554.84;110842.55;32492.29;112745.18;0.01;97632.49;59726.07;0.00;58429.04;-57379.71;-0.01;1.00;0.00;0.00
195053678925.83;244571377.33;9419.28;1.06;1.02;141.45;5.78;102.45;7.03;138.55;941.61;1162280.46;119080.87;30805.33;109142.04;0.01;73874.28;46845.03;0.00;42302.75;-68278.61;-0.01;1.00;0.00;0.00
220080609798.93;262159415.90;9318.37;0.93;1.00;138.83;5.88;99.73;7.10;138.00;945.76;1130188.04;115724.30;32889.37;116732.30;0.01;78865.44;48545.85;0.00;48434.64;-59758.73;-0.01;1.00;0.00;0.00
194377530053.72;260480362.30;9279.21;1.05;0.97;140.39;5.94;99.60;7.11;139.10;928.91;1155556.59;83670.20;32938.83;118437.20;0.01;88469.50;52127.16;0.00;51199.11;-73652.92;-0.01;1.00;0.00;0.00
199440325182.76;249820979.93;10618.84;0.98;1.01;137.48;6.01;101.58;6.93;136.76;933.48;1147529.51;114646.14;31059.56;112515.11;0.01;85628.58;53703.60;0.00;56337.65;-56063.66;-0.01;1.00;0.00;0.00
197959575445.92;264783986.45;9083.36;0.95;1.00;139.55;5.85;99.07;7.25;134.35;937.96;1033175.11;104216.37;32339.77;117874.43;0.01;76626.42;47226.31;0.00;45662.08;-65147.87;-0.01;1.00;0.00;0.00
198992961959.86;262199241.76;9848.21;0.98;1.00;135.28;5.82;101.41;6.98;140.38;926.42;856005.01;87956.61;33461.32;112665.49;0.01;89823.47;53772.72;0.00;57139.44;-56877.08;-0.01;1.00;0.00;0.00
197529879918.41;256763016.17;10818.28;0.96;0.99;138.96;5.94;99.12;7.19;141.94;928.79;985371.96;108126.27;33130.83;115624.98;0.01;88361.35;55141.82;0.00;55589.76;-56010.87;-0.01;1.00;0.00;0.00
211896672751.65;217203134.91;9443.54;0.95;1.03;131.32;5.82;102.08;7.01;141.13;930.78;1295798.40;99897.91;27867.50;90499.54;0.01;85741.67;51413.56;0.00;61646.89;-33182.69;-0.01;1.00;0.00;0.00
192279838055.78;234031447.85;9661.42;1.12;0.98;138.79;6.09;100.78;7.01;144.27;942.96;1123324.78;106849.52;30695.32;107817.03;0.01;79979.31;49651.28;0.00;43922.98;-72208.09;-0.02;1.00;0.00;0.00
187291339361.36;264693748.38;9547.66;1.01;1.07;139.99;5.69;103.39;7.11;137.54;936.69;976887.84;101577.94;33095.34;114985.00;0.01;79082.76;49083.40;0.00;51490.64;-63695.65;-0.01;1.00;0.00;0.00
202008732632.64;247753104.11;11412.76;1.00;1.01;133.23;5.68;102.50;7.23;139.82;937.63;1137707.22;109034.36;31491.25;102322.48;0.01;95519.74;59048.24;0.00;65292.56;-42560.70;-0.01;1.00;0.00;0.00
203307612448.86;252900495.44;11250.92;1.01;1.03;142.19;5.78;100.31;7.08;137.14;940.88;898608.97;97904.41;31530.34;113448.80;0.01;98552.90;59882.05;0.00;69323.72;-53420.64;-0.01;1.00;0.00;0.00
175369536740.03;234986298.32;9719.55;0.96;0.98;137.37;5.93;104.59;7.01;138.32;939.08;1118638.99;92678.37;29547.57;104427.31;0.01;83267.57;51019.15;0.00;53072.06;-50250.16;-0.01;1.00;0.00;0.00
205062088185.83;251195332.58;10337.58;1.03;0.98;140.73;5.87;102.98;7.09;137.07;955.96;1124238.88;104567.03;31300.76;113167.08;0.01;90095.01;54847.14;0.00;56309.02;-62400.83;-0.01;1.00;0.00;0.00
189413556055.29;253474947.86;9214.33;1.03;1.02;135.52;5.71;100.12;7.06;133.12;929.27;1016519.45;103547.10;30674.44;107030.63;0.01;75874.30;47199.85;0.00;45538.06;-62641.99;-0.01;1.00;0.00;0.00
197586390294.14;254617142.70;9137.44;1.01;1.03;140.11;5.52;103.84;7.09;136.86;954.92;969906.53;84276.72;31678.86;107469.12;0.01;87437.34;51451.93;0.00;58265.18;-55177.67;-0.01;1.00;0.00;0.00
195562753732.79;249582617.50;8740.22;0.90;1.06;145.75;5.78;102.13;7.37;139.44;978.65;971886.73;93213.14;31638.71;114712.39;0.01;79451.55;47621.48;0.00;56038.19;-52408.55;-0.01;1.00;0.00;0.00
