# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.22;10.49;41.12;3289.76;1873.75;-1416.01;0.00
0.22;11.10;43.91;3513.03;1892.53;-1620.51;0.00
0.26;10.68;44.47;3557.81;2084.64;-1473.17;0.00
0.24;10.43;38.43;3074.56;1988.21;-1086.35;0.00
0.24;8.76;35.69;2855.20;1890.17;-965.03;0.00
0.24;10.15;42.29;3383.56;1942.15;-1441.41;0.00
0.24;10.63;38.95;3116.24;1946.26;-1169.98;0.00
0.22;8.73;42.53;3402.08;1744.02;-1658.06;0.00
0.26;11.03;45.25;3619.95;2092.76;-1527.19;0.00
0.23;11.20;36.25;2900.09;1941.79;-958.30;0.00
0.25;8.33;39.06;3124.74;1905.76;-1218.98;0.00
0.24;11.04;42.26;3380.48;1977.11;-1403.37;0.00
0.29;12.06;37.23;2978.57;2334.55;-644.02;0.00
0.23;10.88;44.93;3594.72;1924.39;-1670.33;0.00
0.26;12.61;38.41;3072.84;2215.16;-857.68;0.00
0.27;10.09;41.61;3328.45;2118.97;-1209.48;0.00
0.23;11.98;30.37;2429.60;2008.08;-421.52;0.00
0.29;8.47;42.42;3393.80;2143.08;-1250.72;0.00
0.26;12.14;45.22;3617.38;2165.41;-1451.96;0.00
0.24;11.87;43.60;3488.30;2044.72;-1443.58;0.00
0.25;11.26;38.94;3115.16;2087.89;-1027.27;0.00
0.26;10.93;40.32;3225.80;2125.02;-1100.77;0.00
0.26;9.98;50.43;4034.50;2029.19;-2005.31;0.00
0.22;11.12;41.74;3339.24;1882.74;-1456.50;0.00
0.25;9.34;41.08;3286.75;1935.84;-1350.92;0.00
0.29;9.55;37.02;2961.68;2201.93;-759.75;0.00
0.25;9.78;45.38;3630.09;1989.01;-1641.08;0.00
0.26;10.73;42.51;3400.72;2101.24;-1299.48;0.00
0.24;8.39;41.20;3296.27;1871.61;-1424.66;0.00
0.23;10.80;39.43;3154.69;1926.62;-1228.08;0.00
0.23;10.27;39.57;3165.46;1871.40;-1294.05;0.00
0.24;9.57;44.22;3537.59;1905.38;-1632.21;0.00
0.24;10.40;44.58;3566.35;1943.74;-1622.61;0.00
0.25;9.09;44.73;3578.77;1934.86;-1643.91;0.00
0.24;11.16;41.13;3290.30;2016.59;-1273.71;0.00
0.21;9.25;43.46;3476.58;1731.10;-1745.48;0.00
0.23;11.63;37.59;3006.98;1971.98;-1035.00;0.00
0.23;9.84;41.83;3346.02;1891.40;-1454.62;0.00
0.27;10.49;43.09;3447.21;2138.33;-1308.88;0.00
0.24;10.77;40.68;3254.79;2000.43;-1254.37;0.00
0.29;11.28;41.34;3307.23;2318.04;-989.18;0.00
0.25;11.01;46.22;3697.60;2045.01;-1652.59;0.00
0.23;10.67;39.84;3187.21;1930.51;-1256.70;0.00
0.22;9.95;39.36;3148.61;1815.89;-1332.71;0.00
0.25;10.44;45.61;3648.74;2023.19;-1625.55;0.00
0.22;11.00;46.37;3709.81;1880.07;-1829.75;0.00
0.23;9.94;44.23;3538.21;1874.77;-1663.44;0.00
0.28;8.89;38.81;3104.74;2091.47;-1013.28;0.00
0.29;10.07;48.27;3861.30;2257.20;-1604.10;0.00
0.27;9.99;43.13;3450.70;2112.93;-1337.77;0.00
0.27;11.14;39.79;3183.55;2154.86;-1028.69;0.00
0.27;10.17;35.63;2850.72;2100.57;-750.15;0.00
0.26;9.69;38.64;3091.33;2019.06;-1072.27;0.00
0.27;12.93;39.74;3179.16;2296.71;-882.45;0.00
0.26;8.17;37.59;3007.28;1930.14;-1077.13;0.00
0.30;11.27;42.14;3371.38;2329.41;-1041.97;0.00
0.26;10.19;35.89;2871.07;2047.98;-823.09;0.00
0.27;10.54;47.52;3801.94;2140.30;-1661.64;0.00
0.27;9.23;32.61;2608.83;2098.49;-510.34;0.00
0.26;9.42;35.73;2858.71;2023.15;-835.56;0.00
0.24;10.65;34.86;2788.89;1974.27;-814.63;0.00
0.24;10.29;41.98;3358.33;1961.07;-1397.26;0.00
0.27;11.26;39.23;3138.58;2169.73;-968.86;0.00
0.25;10.17;42.99;3439.51;2005.36;-1434.14;0.00
0.25;9.92;33.46;2677.18;1989.44;-687.74;0.00
0.25;7.88;35.17;2813.95;1871.91;-942.05;0.00
0.27;9.40;44.02;3521.47;2061.28;-1460.19;0.00
0.24;10.12;41.35;3308.02;1946.48;-1361.54;0.00
0.25;10.43;39.34;3147.29;2004.95;-1142.34;0.00
0.24;10.24;39.14;3130.96;1965.35;-1165.61;0.00
0.25;9.51;33.51;2680.66;1965.58;-715.09;0.00
0.26;10.43;39.05;3124.13;2054.63;-1069.50;0.00
0.25;10.47;36.45;2916.27;1999.32;-916.95;0.00
0.24;10.09;40.75;3260.14;1944.35;-1315.79;0.00
0.25;9.34;43.76;3501.07;1969.71;-1531.36;0.00
0.20;8.90;37.43;2994.77;1658.25;-1336.51;0.00
0.28;11.21;40.52;3241.66;2224.05;-1017.61;0.00
0.25;11.91;42.39;3391.51;2088.58;-1302.93;0.00
0.27;10.09;42.49;3399.52;2132.49;-1267.02;0.00
0.24;10.98;33.85;2708.26;2016.78;-691.48;0.00
0.27;10.44;45.49;3639.22;2155.08;-1484.14;0.00
0.27;8.89;42.03;3362.78;2051.46;-1311.33;0.00
0.29;9.54;38.03;3042.63;2214.24;-828.39;0.00
0.22;9.40;50.13;4010.35;1778.18;-2232.17;0.00
0.22;9.24;36.88;2950.40;1792.67;-1157.73;0.00
0.23;9.54;35.83;2866.34;1868.07;-998.27;0.00
0.25;8.88;38.70;3095.86;1934.61;-1161.25;0.00
0.24;10.07;41.24;3299.37;1961.53;-1337.84;0.00
0.26;9.18;42.87;3429.34;2011.23;-1418.11;0.00
0.24;8.93;40.17;3213.77;1890.31;-1323.47;0.00
0.28;12.49;44.59;3567.39;2335.05;-1232.33;0.00
0.23;11.04;44.18;3534.21;1945.37;-1588.83;0.00
0.28;8.79;39.72;3177.88;2132.98;-1044.90;0.00
0.21;10.10;39.97;3197.29;1759.32;-1437.97;0.00
0.26;9.81;44.14;3531.28;2022.62;-1508.67;0.00
0.26;9.84;31.52;2521.52;2019.06;-502.46;0.00
0.25;10.41;41.96;3356.85;2041.00;-1315.85;0.00
0.28;9.84;40.90;3271.74;2149.70;-1122.04;0.00
0.22;10.65;42.31;3384.79;1874.46;-1510.33;0.00
0.22;9.56;41.30;3304.26;1808.12;-1496.14;0.00
0.26;9.87;41.76;3340.53;2032.53;-1308.00;0.00
0.26;10.19;33.92;2713.58;2050.23;-663.35;0.00
0.27;10.08;42.12;3369.87;2135.74;-1234.13;0.00
0.25;10.14;41.53;3322.50;2024.78;-1297.72;0.00
0.29;10.65;46.07;3685.28;2244.84;-1440.44;0.00
0.27;10.22;37.23;2978.62;2107.71;-870.91;0.00
0.31;12.37;46.09;3687.06;2486.99;-1200.06;0.00
0.26;9.67;41.52;3321.64;2015.44;-1306.20;0.00
0.26;11.83;30.42;2433.68;2130.17;-303.51;0.00
0.29;11.01;32.72;2617.47;2267.01;-350.47;0.00
0.23;10.62;44.70;3575.77;1897.49;-1678.29;0.00
0.24;8.88;42.91;3432.67;1871.04;-1561.62;0.00
0.23;10.75;44.13;3530.32;1926.89;-1603.43;0.00
0.25;10.99;45.25;3619.67;2036.14;-1583.52;0.00
0.24;11.04;38.34;3067.37;1974.60;-1092.77;0.00
0.24;11.14;45.70;3656.15;2015.41;-1640.74;0.00
0.23;11.99;42.53;3402.53;2012.71;-1389.81;0.00
0.26;11.51;46.09;3687.47;2140.11;-1547.36;0.00
0.24;11.31;47.48;3798.53;2023.64;-1774.89;0.00
0.25;10.21;47.06;3764.63;2005.30;-1759.33;0.00
0.27;10.47;39.68;3174.54;2142.27;-1032.27;0.00
0.23;12.62;36.46;2916.57;2044.90;-871.67;0.00
0.24;11.07;42.90;3431.85;1995.79;-1436.06;0.00
0.25;10.55;35.13;2810.30;2028.72;-781.59;0.00
0.27;12.03;38.13;3050.17;2232.70;-817.47;0.00
0.25;8.47;36.56;2924.40;1897.42;-1026.99;0.00
0.29;10.27;38.29;3063.25;2245.83;-817.41;0.00
0.25;7.87;43.37;3469.51;1892.74;-1576.77;0.00
0.20;11.23;35.16;2813.10;1745.03;-1068.07;0.00
0.26;9.35;42.08;3366.66;2033.58;-1333.07;0.00
0.21;11.23;41.75;3340.35;1810.76;-1529.59;0.00
0.24;10.53;41.83;3346.23;1987.40;-1358.83;0.00
0.28;11.97;37.32;2985.32;2278.69;-706.63;0.00
0.21;11.69;46.87;3749.29;1848.02;-1901.27;0.00
0.26;9.48;33.96;2717.14;2051.95;-665.20;0.00
0.26;9.99;39.23;3138.44;2048.29;-1090.14;0.00
0.24;11.61;43.23;3458.70;2016.09;-1442.61;0.00
0.27;10.91;36.73;2938.31;2191.56;-746.75;0.00
0.25;10.35;40.50;3240.17;2007.56;-1232.61;0.00
0.24;10.10;38.39;3071.29;1948.92;-1122.37;0.00
0.30;9.58;45.87;3669.60;2254.79;-1414.81;0.00
0.23;9.42;37.45;2996.38;1859.41;-1136.97;0.00
0.28;8.85;39.66;3173.02;2106.02;-1067.00;0.00
0.26;7.71;40.98;3278.01;1908.67;-1369.34;0.00
0.22;8.68;46.53;3722.13;1752.62;-1969.51;0.00
0.24;10.83;36.77;2941.69;1993.33;-948.36;0.00
0.22;11.01;38.40;3072.13;1896.42;-1175.70;0.00
0.23;10.82;39.29;3142.92;1916.54;-1226.38;0.00
0.27;10.33;36.88;2950.48;2106.85;-843.62;0.00
0.22;8.26;44.57;3565.48;1724.87;-1840.61;0.00
0.25;8.58;41.80;3343.87;1933.09;-1410.78;0.00
0.24;8.81;38.63;3090.40;1846.74;-1243.66;0.00
0.28;10.46;41.24;3299.17;2177.32;-1121.85;0.00
0.24;8.47;38.19;3055.54;1868.47;-1187.07;0.00
0.28;10.18;45.00;3600.34;2158.76;-1441.59;0.00
0.26;10.80;38.95;3115.73;2083.88;-1031.86;0.00
0.24;9.03;32.68;2614.27;1912.86;-701.41;0.00
0.23;9.57;40.10;3207.80;1876.64;-1331.16;0.00
0.24;9.37;43.43;3474.31;1933.50;-1540.81;0.00
0.26;8.23;40.42;3233.68;1942.89;-1290.79;0.00
0.22;9.45;50.42;4033.79;1782.46;-2251.33;0.00
0.25;10.86;42.40;3391.77;2046.37;-1345.40;0.00
0.27;10.42;39.74;3179.09;2156.99;-1022.10;0.00
0.21;10.02;42.50;3400.18;1766.81;-1633.37;0.00
0.25;12.20;44.65;3571.65;2102.12;-1469.53;0.00
0.27;9.65;41.17;3293.89;2094.07;-1199.82;0.00
0.21;10.65;43.66;3492.93;1771.67;-1721.26;0.00
0.22;9.80;42.46;3396.82;1840.76;-1556.06;0.00
0.22;11.22;31.37;2509.66;1870.93;-638.73;0.00
0.27;8.86;43.53;3482.49;2051.29;-1431.20;0.00
0.29;11.52;45.65;3652.15;2339.58;-1312.58;0.00
0.24;10.40;40.08;3206.65;1961.89;-1244.77;0.00
0.25;10.33;53.40;4271.91;1994.04;-2277.87;0.00
0.26;11.86;40.45;3235.89;2133.29;-1102.60;0.00
0.23;9.56;43.48;3478.50;1863.60;-1614.90;0.00
0.25;11.06;40.31;3225.04;2043.58;-1181.46;0.00
0.23;11.46;47.94;3834.89;1983.31;-1851.58;0.00
0.26;9.47;37.28;2982.38;2036.08;-946.30;0.00
0.23;10.79;39.94;3195.21;1932.75;-1262.46;0.00
0.21;11.15;41.97;3357.63;1819.79;-1537.84;0.00
0.23;10.25;46.06;3684.80;1866.99;-1817.80;0.00
0.20;11.89;37.37;2989.58;1837.47;-1152.11;0.00
0.25;8.60;37.15;2972.23;1899.34;-1072.89;0.00
0.25;11.18;45.34;3627.46;2053.28;-1574.18;0.00
0.29;9.32;40.41;3233.01;2174.94;-1058.06;0.00
0.22;12.58;39.19;3135.07;1971.11;-1163.96;0.00
0.24;9.85;44.95;3596.37;1946.32;-1650.05;0.00
0.23;10.58;34.50;2760.17;1930.69;-829.48;0.00
0.26;10.25;40.18;3214.02;2065.77;-1148.25;0.00
0.23;9.10;39.08;3126.66;1811.48;-1315.18;0.00
0.24;9.20;32.29;2583.09;1871.60;-711.49;0.00
0.26;10.41;44.52;3561.78;2082.31;-1479.47;0.00
0.27;10.80;42.07;3365.79;2163.83;-1201.96;0.00
0.21;10.69;34.26;2741.15;1797.23;-943.92;0.00
0.27;9.25;40.48;3238.76;2077.24;-1161.52;0.00
0.28;9.28;43.58;3486.04;2125.84;-1360.20;0.00
0.25;8.77;41.94;3355.48;1940.84;-1414.63;0.00
0.27;10.00;41.31;3305.02;2137.67;-1167.35;0.00
0.26;9.89;31.24;2498.85;2071.30;-427.55;0.00
0.22;10.16;40.97;3277.24;1846.45;-1430.79;0.00
0.28;11.45;34.72;2777.67;2229.74;-547.93;0.00
0.29;10.63;37.33;2986.60;2265.53;-721.07;0.00
0.19;9.59;36.42;2913.98;1638.09;-1275.89;0.00
0.27;11.90;39.99;3199.18;2193.42;-1005.77;0.00
0.29;10.07;37.95;3036.03;2223.75;-812.29;0.00
0.29;10.24;35.36;2828.93;2273.23;-555.70;0.00
0.28;8.65;30.66;2452.91;2093.25;-359.66;0.00
0.24;9.96;42.13;3370.80;1917.53;-1453.27;0.00
0.24;11.24;43.16;3452.96;1997.36;-1455.60;0.00
0.25;8.72;45.22;3617.39;1938.00;-1679.40;0.00
0.22;10.31;52.02;4161.51;1856.65;-2304.86;0.00
0.27;11.79;39.03;3122.41;2232.82;-889.59;0.00
0.27;9.96;34.60;2768.36;2125.70;-642.66;0.00
0.26;10.26;39.27;3141.82;2048.07;-1093.75;0.00
0.18;11.04;38.54;3082.88;1642.29;-1440.58;0.00
0.26;10.00;41.65;3331.74;2076.82;-1254.92;0.00
0.24;10.43;44.20;3536.21;1947.62;-1588.59;0.00
0.28;8.73;42.25;3379.62;2084.98;-1294.64;0.00
0.28;10.70;52.13;4170.07;2197.15;-1972.92;0.00
0.21;11.64;40.48;3238.69;1853.79;-1384.89;0.00
0.23;9.57;39.37;3149.43;1868.28;-1281.15;0.00
0.22;11.21;38.99;3119.17;1906.44;-1212.73;0.00
0.22;10.56;37.53;3002.66;1881.02;-1121.64;0.00
0.29;10.43;40.70;3256.21;2277.91;-978.30;0.00
0.28;9.31;35.72;2857.88;2110.53;-747.35;0.00
0.24;9.57;33.07;2645.33;1925.56;-719.77;0.00
0.25;9.15;29.48;2358.05;1932.54;-425.52;0.00
0.27;10.40;40.19;3215.18;2146.50;-1068.69;0.00
0.26;10.61;42.01;3360.78;2091.48;-1269.30;0.00
0.30;8.84;38.21;3056.98;2213.93;-843.06;0.00
0.28;7.97;41.88;3350.13;2045.34;-1304.79;0.00
0.25;9.66;39.71;3176.64;1980.90;-1195.74;0.00
0.27;12.08;46.57;3725.29;2232.92;-1492.37;0.00
0.26;9.98;38.11;3048.66;2058.67;-989.99;0.00
0.27;10.58;45.84;3667.52;2172.11;-1495.41;0.00
0.24;9.23;43.30;3463.93;1883.72;-1580.22;0.00
0.24;10.73;43.82;3505.43;2006.24;-1499.19;0.00
0.26;9.66;36.93;2954.65;2033.60;-921.05;0.00
0.29;9.35;49.02;3921.66;2178.65;-1743.00;0.00
0.30;10.64;49.54;3962.89;2314.30;-1648.59;0.00
0.27;11.39;38.92;3113.79;2187.39;-926.40;0.00
0.28;10.48;41.32;3305.75;2190.08;-1115.67;0.00
0.23;10.18;37.95;3036.35;1871.22;-1165.12;0.00
0.24;9.26;41.56;3325.15;1885.60;-1439.54;0.00
0.29;9.18;36.59;2926.88;2194.83;-732.05;0.00
0.25;11.01;43.28;3462.62;2041.64;-1420.98;0.00
0.25;10.09;36.49;2919.36;2022.25;-897.11;0.00
0.23;11.31;41.84;3347.19;1972.22;-1374.97;0.00
0.26;12.00;44.27;3541.62;2145.40;-1396.22;0.00
0.24;11.42;37.45;2995.85;2040.13;-955.72;0.00
0.27;8.32;42.76;3420.96;1998.82;-1422.14;0.00
0.28;9.59;37.01;2960.80;2170.14;-790.65;0.00
0.24;10.86;41.65;3331.67;1982.57;-1349.10;0.00
0.26;9.78;49.31;3944.86;2039.55;-1905.31;0.00
0.25;9.27;35.32;2825.59;1980.79;-844.81;0.00
0.22;9.58;38.22;3057.68;1821.25;-1236.43;0.00
0.26;9.34;36.07;2885.94;2038.78;-847.17;0.00
0.26;11.06;40.41;3232.93;2084.97;-1147.96;0.00
0.26;12.00;43.28;3462.70;2149.30;-1313.40;0.00
0.25;8.72;46.38;3710.61;1919.37;-1791.23;0.00
0.20;12.17;34.57;2765.51;1795.59;-969.93;0.00
0.21;10.18;43.63;3490.36;1789.61;-1700.76;0.00
0.26;11.91;35.05;2803.93;2164.23;-639.70;0.00
0.23;10.16;41.09;3287.04;1877.34;-1409.70;0.00
0.26;6.84;43.86;3508.60;1902.48;-1606.12;0.00
0.23;9.52;34.95;2796.06;1858.62;-937.44;0.00
0.23;9.51;34.20;2736.26;1871.16;-865.11;0.00
0.31;10.65;32.68;2614.68;2359.93;-254.75;0.00
0.30;10.25;42.37;3389.82;2278.41;-1111.41;0.00
0.29;11.33;39.31;3144.96;2277.46;-867.50;0.00
0.27;10.74;43.44;3475.27;2147.33;-1327.94;0.00
0.19;8.98;39.03;3122.65;1620.08;-1502.56;0.00
0.27;9.10;45.77;3661.58;2088.41;-1573.17;0.00
0.26;9.30;44.46;3556.98;2039.96;-1517.02;0.00
0.23;11.74;45.56;3644.79;2003.13;-1641.66;0.00
0.24;10.28;46.07;3685.73;1953.60;-1732.13;0.00
0.25;11.48;34.51;2760.96;2059.60;-701.35;0.00
0.25;11.20;33.40;2672.32;2063.81;-608.50;0.00
0.26;10.96;46.74;3739.18;2082.96;-1656.22;0.00
0.23;10.16;40.21;3216.96;1912.93;-1304.03;0.00
0.23;10.70;37.50;3000.14;1927.77;-1072.37;0.00
0.24;10.93;41.71;3337.20;1970.97;-1366.23;0.00
0.28;11.55;40.52;3241.53;2248.43;-993.10;0.00
0.21;9.68;39.22;3137.79;1774.58;-1363.21;0.00
0.25;8.09;34.95;2795.76;1922.40;-873.36;0.00
0.22;9.90;47.00;3760.12;1821.70;-1938.42;0.00
0.23;8.26;47.89;3831.22;1785.82;-2045.40;0.00
0.22;11.19;42.37;3389.67;1907.80;-1481.87;0.00
0.24;8.19;44.80;3583.61;1844.31;-1739.30;0.00
0.27;11.36;41.13;3290.04;2210.75;-1079.28;0.00
0.23;10.63;42.15;3372.25;1888.56;-1483.70;0.00
0.24;11.28;46.13;3690.55;2028.38;-1662.17;0.00
0.26;9.50;42.87;3429.26;2042.96;-1386.30;0.00
0.22;12.35;38.74;3099.14;1931.17;-1167.97;0.00
0.26;11.98;47.14;3771.40;2140.96;-1630.44;0.00
0.28;11.12;41.62;3329.66;2241.82;-1087.85;0.00
0.31;7.03;42.72;3417.47;2208.53;-1208.94;0.00
0.25;10.00;29.47;2357.67;2006.24;-351.43;0.00
0.24;8.53;42.65;3411.68;1847.45;-1564.24;0.00
0.29;10.86;39.40;3151.91;2268.72;-883.18;0.00
0.31;10.79;37.26;2980.83;2415.27;-565.56;0.00
0.22;9.67;42.96;3437.20;1779.81;-1657.39;0.00
0.29;8.77;35.69;2855.29;2189.84;-665.45;0.00
0.23;8.93;38.36;3068.51;1826.35;-1242.16;0.00
0.23;9.52;49.50;3960.35;1830.11;-2130.24;0.00
0.25;11.67;41.88;3350.55;2106.78;-1243.77;0.00
0.25;9.07;45.28;3622.41;1933.06;-1689.35;0.00
0.24;10.38;36.74;2939.52;1931.21;-1008.31;0.00
0.23;8.52;34.93;2794.76;1808.90;-985.85;0.00
0.25;9.34;32.01;2560.54;1979.13;-581.41;0.00
0.22;10.11;44.14;3530.81;1830.14;-1700.68;0.00
0.30;10.10;42.61;3409.00;2301.53;-1107.47;0.00
0.25;11.47;33.12;2649.87;2097.15;-552.72;0.00
0.24;9.70;31.68;2534.37;1900.58;-633.79;0.00
0.28;9.26;43.45;3476.27;2157.98;-1318.29;0.00
0.23;9.16;41.18;3294.20;1827.78;-1466.41;0.00
0.28;11.51;46.77;3741.76;2231.42;-1510.34;0.00
0.27;10.57;43.96;3516.53;2174.74;-1341.79;0.00
0.28;11.43;47.68;3814.62;2237.43;-1577.19;0.00
0.24;11.82;27.05;2163.64;2038.11;-125.53;0.00
0.24;10.15;40.94;3274.97;1942.28;-1332.69;0.00
0.28;9.04;43.11;3449.18;2107.98;-1341.20;0.00
0.31;9.22;35.85;2867.65;2303.26;-564.39;0.00
0.25;8.68;45.08;3606.73;1946.80;-1659.93;0.00
0.28;9.70;46.20;3695.82;2170.14;-1525.67;0.00
0.24;9.38;49.46;3956.87;1885.43;-2071.44;0.00
0.24;9.84;48.10;3847.91;1957.92;-1889.99;0.00
0.25;8.59;42.01;3360.74;1944.33;-1416.40;0.00
0.25;9.83;35.24;2819.54;1998.65;-820.89;0.00
0.22;9.86;38.81;3105.20;1840.21;-1264.99;0.00
0.22;12.43;42.71;3416.63;1963.49;-1453.14;0.00
0.23;9.63;35.41;2833.06;1836.79;-996.28;0.00
0.22;10.69;50.46;4036.75;1859.73;-2177.02;0.00
0.24;9.00;40.09;3206.98;1870.91;-1336.07;0.00
0.25;9.70;39.58;3166.52;2004.85;-1161.67;0.00
0.23;8.61;40.25;3220.33;1833.29;-1387.05;0.00
0.24;10.86;47.28;3782.46;1963.49;-1818.97;0.00
0.27;11.79;35.27;2821.97;2228.75;-593.21;0.00
0.27;10.84;38.22;3057.37;2168.49;-888.89;0.00
0.20;9.92;41.60;3327.62;1717.30;-1610.32;0.00
0.28;9.19;42.31;3384.71;2114.52;-1270.19;0.00
0.28;11.49;43.38;3470.33;2249.96;-1220.37;0.00
0.25;10.68;38.13;3050.72;2020.87;-1029.85;0.00
0.26;12.11;28.55;2283.82;2149.26;-134.55;0.00
0.31;10.45;34.65;2772.18;2373.16;-399.02;0.00
0.27;12.47;37.88;3030.35;2238.24;-792.12;0.00
0.24;8.95;41.35;3307.85;1898.99;-1408.86;0.00
0.23;8.97;45.04;3603.10;1832.07;-1771.03;0.00
0.26;8.49;44.64;3571.13;1966.71;-1604.42;0.00
0.29;11.12;49.42;3953.36;2301.85;-1651.52;0.00
0.22;9.29;35.62;2849.65;1790.61;-1059.04;0.00
0.24;8.99;34.83;2786.34;1883.35;-902.99;0.00
0.25;9.41;37.95;3036.27;1972.76;-1063.50;0.00
0.29;11.10;47.57;3805.25;2287.93;-1517.32;0.00
0.26;11.22;44.65;3571.71;2119.65;-1452.06;0.00
0.25;11.23;44.73;3578.46;2060.86;-1517.60;0.00
0.26;10.24;41.40;3311.71;2059.43;-1252.28;0.00
0.24;10.25;42.73;3418.75;1926.34;-1492.41;0.00
0.22;10.68;39.07;3125.65;1865.51;-1260.14;0.00
0.27;10.83;44.29;3543.22;2182.99;-1360.23;0.00
0.20;11.25;37.81;3024.54;1798.03;-1226.50;0.00
