# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
189279135390.07;238930642.38;19890.61;0.96;1.00;125.72;5.34;103.68;7.61;138.69;927.87;28871.31;28871.31;28871.31;28871.31;28871.31;83795.43;83795.43;83795.43;83795.43;83795.43;0.01;0.01;0.01;0.01;0.01;20787.80;21394.30;21104.67;21104.67;21858.56;19958.82;19958.82;19958.82;19958.82;19958.82;0.00;0.00;0.00;0.00;0.00;-8083.51;-7477.01;-7766.64;-7766.64;-7012.75;-63836.61;-63836.61;-63836.61;-63836.61;-63836.61;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191523234430.97;262826379.99;13536.56;0.99;1.01;142.08;5.54;100.02;7.17;146.88;918.28;34609.00;34609.00;34609.00;34609.00;34609.00;111355.08;111355.08;111355.08;111355.08;111355.08;0.01;0.01;0.01;0.01;0.01;14273.50;14689.94;14491.08;14491.08;15008.71;13704.30;13704.30;13704.30;13704.30;13704.30;0.00;0.00;0.00;0.00;0.00;-20335.50;-19919.06;-20117.92;-20117.92;-19600.29;-97650.78;-97650.78;-97650.78;-97650.78;-97650.78;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202528998996.15;272948169.92;18376.26;0.97;1.02;133.18;5.94;104.27;7.53;140.21;936.88;33718.34;33718.34;33718.34;33718.34;33718.34;114070.32;114070.32;114070.32;114070.32;114070.32;0.01;0.01;0.01;0.01;0.01;19616.75;20189.29;19915.56;19915.56;20627.42;18834.49;18834.49;18834.49;18834.49;18834.49;0.00;0.00;0.00;0.00;0.00;-14101.59;-13529.05;-13802.79;-13802.79;-13090.92;-95235.83;-95235.83;-95235.83;-95235.83;-95235.83;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197711364444.07;252895394.50;19037.37;1.01;0.90;145.56;5.79;104.22;7.67;144.24;938.14;33437.35;33437.35;33437.35;33437.35;33437.35;117189.44;117189.44;117189.44;117189.44;117189.44;0.02;0.02;0.02;0.02;0.02;17783.87;18303.07;18054.60;18054.60;18700.27;17074.72;17074.72;17074.72;17074.72;17074.72;0.00;0.00;0.00;0.00;0.00;-15653.49;-15134.28;-15382.75;-15382.75;-14737.09;-100114.72;-100114.72;-100114.72;-100114.72;-100114.72;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193192208313.20;258504702.24;17883.97;1.03;1.03;140.41;5.92;107.55;6.54;143.11;983.38;34479.65;34479.65;34479.65;34479.65;34479.65;120194.33;120194.33;120194.33;120194.33;120194.33;0.02;0.02;0.02;0.02;0.02;19114.87;19672.21;19406.59;19406.59;20099.09;18352.57;18352.57;18352.57;18352.57;18352.57;0.00;0.00;0.00;0.00;0.00;-15364.78;-14807.44;-15073.06;-15073.06;-14380.56;-101841.76;-101841.76;-101841.76;-101841.76;-101841.76;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202820258254.98;262399582.04;19456.28;1.01;0.96;138.46;5.82;96.42;7.35;146.17;964.59;35258.84;35258.84;35258.84;35258.84;35258.84;116555.64;116555.64;116555.64;116555.64;116555.64;0.02;0.02;0.02;0.02;0.02;19445.61;20012.67;19742.31;19742.31;20446.94;18670.13;18670.13;18670.13;18670.13;18670.13;0.00;0.00;0.00;0.00;0.00;-15813.23;-15246.17;-15516.53;-15516.53;-14811.90;-97885.51;-97885.51;-97885.51;-97885.51;-97885.51;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209756897276.02;263073611.28;19990.25;1.05;1.02;140.14;5.25;101.35;7.00;145.18;876.23;36463.59;36463.59;36463.59;36463.59;36463.59;110781.07;110781.07;110781.07;110781.07;110781.07;0.02;0.02;0.02;0.02;0.02;21204.86;21823.62;21528.00;21528.00;22297.20;20359.26;20359.26;20359.26;20359.26;20359.26;0.00;0.00;0.00;0.00;0.00;-15258.73;-14639.97;-14935.59;-14935.59;-14166.39;-90421.81;-90421.81;-90421.81;-90421.81;-90421.81;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187521821800.47;238236592.67;20995.53;1.01;1.02;146.22;5.58;107.29;6.60;149.30;966.27;32615.66;32615.66;32615.66;32615.66;32615.66;106874.70;106874.70;106874.70;106874.70;106874.70;0.02;0.02;0.02;0.02;0.02;22340.61;22992.10;22681.46;22681.46;23491.03;21449.67;21449.67;21449.67;21449.67;21449.67;0.00;0.00;0.00;0.00;0.00;-10275.05;-9623.56;-9934.20;-9934.20;-9124.64;-85425.03;-85425.03;-85425.03;-85425.03;-85425.03;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195750282997.15;268046110.63;19862.67;1.08;1.03;142.57;5.79;105.05;7.23;135.75;947.70;35758.51;35758.51;35758.51;35758.51;35758.51;130565.29;130565.29;130565.29;130565.29;130565.29;0.02;0.02;0.02;0.02;0.02;21400.43;22024.93;21726.52;21726.52;22502.88;20547.04;20547.04;20547.04;20547.04;20547.04;0.00;0.00;0.00;0.00;0.00;-14358.08;-13733.58;-14032.00;-14032.00;-13255.63;-110018.25;-110018.25;-110018.25;-110018.25;-110018.25;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188303596333.60;269259582.06;22863.10;1.05;0.98;144.61;5.72;107.56;7.15;134.10;963.86;34474.11;34474.11;34474.11;34474.11;34474.11;127562.82;127562.82;127562.82;127562.82;127562.82;0.02;0.02;0.02;0.02;0.02;23297.77;23977.58;23652.82;23652.82;24497.91;22368.71;22368.71;22368.71;22368.71;22368.71;0.00;0.00;0.00;0.00;0.00;-11176.34;-10496.53;-10821.29;-10821.29;-9976.20;-105194.11;-105194.11;-105194.11;-105194.11;-105194.11;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199819282298.68;266515717.93;21229.03;1.01;0.92;155.89;5.65;99.04;7.12;143.74;945.23;35276.67;35276.67;35276.67;35276.67;35276.67;129711.63;129711.63;129711.63;129711.63;129711.63;0.02;0.02;0.02;0.02;0.02;20395.04;20990.08;20705.92;20705.92;21445.57;19581.72;19581.72;19581.72;19581.72;19581.72;0.00;0.00;0.00;0.00;0.00;-14881.63;-14286.59;-14570.75;-14570.75;-13831.10;-110129.91;-110129.91;-110129.91;-110129.91;-110129.91;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188034962400.57;237426809.66;20088.73;0.94;0.98;144.72;5.72;104.59;6.42;139.08;896.74;28344.85;28344.85;28344.85;28344.85;28344.85;101286.30;101286.30;101286.30;101286.30;101286.30;0.01;0.01;0.01;0.01;0.01;20444.47;21040.95;20756.12;20756.12;21497.55;19629.19;19629.19;19629.19;19629.19;19629.19;0.00;0.00;0.00;0.00;0.00;-7900.37;-7303.89;-7588.73;-7588.73;-6847.30;-81657.11;-81657.11;-81657.11;-81657.11;-81657.11;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205955651311.55;236945956.73;19868.95;1.02;0.97;141.46;5.77;100.97;7.33;136.17;962.94;29842.02;29842.02;29842.02;29842.02;29842.02;107317.30;107317.30;107317.30;107317.30;107317.30;0.02;0.02;0.02;0.02;0.02;20165.51;20753.76;20472.99;20472.99;21204.12;19361.34;19361.34;19361.34;19361.34;19361.34;0.00;0.00;0.00;0.00;0.00;-9676.51;-9088.26;-9369.03;-9369.03;-8637.90;-87955.96;-87955.96;-87955.96;-87955.96;-87955.96;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192106409795.77;261163350.24;19142.96;0.99;0.99;133.81;6.09;103.91;7.61;136.33;942.97;32175.29;32175.29;32175.29;32175.29;32175.29;115393.61;115393.61;115393.61;115393.61;115393.61;0.01;0.01;0.01;0.01;0.01;19792.86;20370.60;20094.30;20094.30;20812.66;19003.59;19003.59;19003.59;19003.59;19003.59;0.00;0.00;0.00;0.00;0.00;-12382.43;-11804.70;-12080.99;-12080.99;-11362.64;-96390.02;-96390.02;-96390.02;-96390.02;-96390.02;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197788906172.65;257769198.90;22010.25;1.02;1.01;130.48;5.51;102.80;7.70;150.00;948.14;35772.38;35772.38;35772.38;35772.38;35772.38;102813.42;102813.42;102813.42;102813.42;102813.42;0.02;0.02;0.02;0.02;0.02;23209.75;23886.93;23563.53;23563.53;24405.28;22284.19;22284.19;22284.19;22284.19;22284.19;0.00;0.00;0.00;0.00;0.00;-12562.62;-11885.45;-12208.85;-12208.85;-11367.09;-80529.23;-80529.23;-80529.23;-80529.23;-80529.23;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186435303485.60;254698360.74;18047.53;0.97;1.02;139.01;6.05;109.00;6.93;144.47;943.32;32374.60;32374.60;32374.60;32374.60;32374.60;113089.59;113089.59;113089.59;113089.59;113089.59;0.01;0.01;0.01;0.01;0.01;19126.51;19684.69;19417.91;19417.91;20111.86;18363.80;18363.80;18363.80;18363.80;18363.80;0.00;0.00;0.00;0.00;0.00;-13248.09;-12689.91;-12956.70;-12956.70;-12262.74;-94725.79;-94725.79;-94725.79;-94725.79;-94725.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194417647139.70;272274283.70;21597.97;1.06;0.98;142.46;5.57;100.06;6.80;137.37;967.93;35997.70;35997.70;35997.70;35997.70;35997.70;124793.46;124793.46;124793.46;124793.46;124793.46;0.02;0.02;0.02;0.02;0.02;21944.89;22584.59;22279.95;22279.95;23074.66;21069.71;21069.71;21069.71;21069.71;21069.71;0.00;0.00;0.00;0.00;0.00;-14052.81;-13413.10;-13717.74;-13717.74;-12923.04;-103723.76;-103723.76;-103723.76;-103723.76;-103723.76;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
182620845778.65;241889156.96;17684.27;1.03;1.00;138.45;5.59;108.89;7.25;135.62;1005.22;30722.32;30722.32;30722.32;30722.32;30722.32;105232.81;105232.81;105232.81;105232.81;105232.81;0.02;0.02;0.02;0.02;0.02;18386.13;18922.38;18666.57;18666.57;19332.99;17652.91;17652.91;17652.91;17652.91;17652.91;0.00;0.00;0.00;0.00;0.00;-12336.19;-11799.94;-12055.74;-12055.74;-11389.33;-87579.90;-87579.90;-87579.90;-87579.90;-87579.90;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187119835743.79;252230486.68;17659.09;0.98;1.02;135.31;5.58;100.70;7.18;127.09;957.61;28445.88;28445.88;28445.88;28445.88;28445.88;101424.62;101424.62;101424.62;101424.62;101424.62;0.01;0.01;0.01;0.01;0.01;18792.33;19340.32;19079.07;19079.07;19760.00;18042.89;18042.89;18042.89;18042.89;18042.89;0.00;0.00;0.00;0.00;0.00;-9653.55;-9105.56;-9366.81;-9366.81;-8685.88;-83381.73;-83381.73;-83381.73;-83381.73;-83381.73;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216397337002.12;249623570.90;17949.12;0.95;1.04;143.92;5.16;99.36;6.87;135.81;886.53;29308.35;29308.35;29308.35;29308.35;29308.35;96241.08;96241.08;96241.08;96241.08;96241.08;0.01;0.01;0.01;0.01;0.01;19489.02;20057.52;19786.20;19786.20;20492.77;18711.82;18711.82;18711.82;18711.82;18711.82;0.00;0.00;0.00;0.00;0.00;-9819.33;-9250.83;-9522.15;-9522.15;-8815.58;-77529.26;-77529.26;-77529.26;-77529.26;-77529.26;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200126658039.95;272510188.22;20399.61;0.97;1.02;139.11;4.98;100.76;7.27;136.44;932.73;32939.59;32939.59;32939.59;32939.59;32939.59;100342.72;100342.72;100342.72;100342.72;100342.72;0.01;0.01;0.01;0.01;0.01;21701.06;22333.91;22032.14;22032.14;22818.55;20835.63;20835.63;20835.63;20835.63;20835.63;0.00;0.00;0.00;0.00;0.00;-11238.54;-10605.68;-10907.45;-10907.45;-10121.04;-79507.09;-79507.09;-79507.09;-79507.09;-79507.09;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184162408514.47;260088186.22;23759.34;0.97;1.02;135.32;5.69;102.38;7.37;134.36;872.26;30802.64;30802.64;30802.64;30802.64;30802.64;105912.35;105912.35;105912.35;105912.35;105912.35;0.01;0.01;0.01;0.01;0.01;25154.15;25888.56;25537.06;25537.06;26450.37;24151.11;24151.11;24151.11;24151.11;24151.11;0.00;0.00;0.00;0.00;0.00;-5648.49;-4914.08;-5265.58;-5265.58;-4352.27;-81761.24;-81761.24;-81761.24;-81761.24;-81761.24;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198510939705.28;277840087.29;17059.43;1.00;0.94;131.79;5.78;103.51;6.69;147.90;1009.17;37390.92;37390.92;37390.92;37390.92;37390.92;115554.65;115554.65;115554.65;115554.65;115554.65;0.02;0.02;0.02;0.02;0.02;16639.12;17123.93;16893.42;16893.42;17495.49;15975.52;15975.52;15975.52;15975.52;15975.52;0.00;0.00;0.00;0.00;0.00;-20751.79;-20266.99;-20497.50;-20497.50;-19895.42;-99579.13;-99579.13;-99579.13;-99579.13;-99579.13;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211230449895.11;240939675.08;19235.48;1.06;0.98;146.18;5.55;106.70;7.76;135.85;1021.40;31495.33;31495.33;31495.33;31495.33;31495.33;112936.96;112936.96;112936.96;112936.96;112936.96;0.02;0.02;0.02;0.02;0.02;19655.04;20228.47;19954.66;19954.66;20667.43;18871.23;18871.23;18871.23;18871.23;18871.23;0.00;0.00;0.00;0.00;0.00;-11840.30;-11266.86;-11540.67;-11540.67;-10827.90;-94065.73;-94065.73;-94065.73;-94065.73;-94065.73;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192780945859.70;236519129.66;17782.34;1.06;1.03;135.01;5.74;102.48;7.45;137.02;971.78;31135.68;31135.68;31135.68;31135.68;31135.68;105650.02;105650.02;105650.02;105650.02;105650.02;0.02;0.02;0.02;0.02;0.02;19086.38;19643.12;19377.44;19377.44;20069.38;18325.24;18325.24;18325.24;18325.24;18325.24;0.00;0.00;0.00;0.00;0.00;-12049.30;-11492.56;-11758.24;-11758.24;-11066.31;-87324.78;-87324.78;-87324.78;-87324.78;-87324.78;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193742623613.75;270227657.51;17773.37;0.98;1.00;126.88;6.28;90.40;7.21;147.50;934.39;35450.57;35450.57;35450.57;35450.57;35450.57;114946.88;114946.88;114946.88;114946.88;114946.88;0.01;0.01;0.01;0.01;0.01;18488.89;19027.91;18771.13;18771.13;19440.80;17751.54;17751.54;17751.54;17751.54;17751.54;0.00;0.00;0.00;0.00;0.00;-16961.68;-16422.66;-16679.44;-16679.44;-16009.77;-97195.34;-97195.34;-97195.34;-97195.34;-97195.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207908778263.59;258095215.24;17701.20;1.00;0.97;134.13;5.66;103.38;7.14;142.55;871.08;33521.55;33521.55;33521.55;33521.55;33521.55;107171.91;107171.91;107171.91;107171.91;107171.91;0.02;0.02;0.02;0.02;0.02;17840.50;18361.30;18112.16;18112.16;18759.76;17129.09;17129.09;17129.09;17129.09;17129.09;0.00;0.00;0.00;0.00;0.00;-15681.05;-15160.25;-15409.39;-15409.39;-14761.79;-90042.82;-90042.82;-90042.82;-90042.82;-90042.82;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189903080875.19;287148418.70;22095.81;0.99;1.00;141.72;6.32;103.97;6.88;139.47;955.54;36069.73;36069.73;36069.73;36069.73;36069.73;139033.66;139033.66;139033.66;139033.66;139033.66;0.01;0.01;0.01;0.01;0.01;23042.11;23714.41;23393.32;23393.32;24229.02;22123.24;22123.24;22123.24;22123.24;22123.24;0.00;0.00;0.00;0.00;0.00;-13027.61;-12355.31;-12676.41;-12676.41;-11840.70;-116910.42;-116910.42;-116910.42;-116910.42;-116910.42;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
229705735503.93;268869983.62;22231.79;0.98;0.97;125.84;6.22;101.24;7.40;133.56;994.68;31932.34;31932.34;31932.34;31932.34;31932.34;112361.14;112361.14;112361.14;112361.14;112361.14;0.01;0.01;0.01;0.01;0.01;22557.45;23215.22;22901.66;22901.66;23718.98;21657.86;21657.86;21657.86;21657.86;21657.86;0.00;0.00;0.00;0.00;0.00;-9374.89;-8717.12;-9030.68;-9030.68;-8213.36;-90703.28;-90703.28;-90703.28;-90703.28;-90703.28;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209333597011.97;260559719.46;18412.10;1.01;1.04;129.56;6.23;104.91;7.49;136.41;970.59;32677.37;32677.37;32677.37;32677.37;32677.37;115951.87;115951.87;115951.87;115951.87;115951.87;0.02;0.02;0.02;0.02;0.02;20012.64;20596.59;20317.63;20317.63;21043.54;19214.58;19214.58;19214.58;19214.58;19214.58;0.00;0.00;0.00;0.00;0.00;-12664.73;-12080.78;-12359.74;-12359.74;-11633.83;-96737.29;-96737.29;-96737.29;-96737.29;-96737.29;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204652174829.99;268672131.84;22170.55;1.00;0.94;137.45;5.97;100.34;7.35;137.98;926.23;33659.54;33659.54;33659.54;33659.54;33659.54;120019.88;120019.88;120019.88;120019.88;120019.88;0.01;0.01;0.01;0.01;0.01;21599.04;22229.35;21928.15;21928.15;22711.74;20737.73;20737.73;20737.73;20737.73;20737.73;0.00;0.00;0.00;0.00;0.00;-12060.50;-11430.20;-11731.39;-11731.39;-10947.81;-99282.15;-99282.15;-99282.15;-99282.15;-99282.15;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214636190390.94;246396888.88;22061.79;0.99;1.00;135.62;5.49;104.44;7.17;129.81;921.58;28839.41;28839.41;28839.41;28839.41;28839.41;99190.62;99190.62;99190.62;99190.62;99190.62;0.01;0.01;0.01;0.01;0.01;22989.35;23660.11;23339.76;23339.76;24173.54;22072.58;22072.58;22072.58;22072.58;22072.58;0.00;0.00;0.00;0.00;0.00;-5850.06;-5179.31;-5499.65;-5499.65;-4665.87;-77118.03;-77118.03;-77118.03;-77118.03;-77118.03;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206594550473.95;254018828.17;20886.04;0.97;1.01;141.20;5.78;98.44;7.42;141.31;948.05;31711.73;31711.73;31711.73;31711.73;31711.73;109946.50;109946.50;109946.50;109946.50;109946.50;0.01;0.01;0.01;0.01;0.01;21879.52;22517.82;22213.09;22213.09;23006.46;21007.00;21007.00;21007.00;21007.00;21007.00;0.00;0.00;0.00;0.00;0.00;-9832.21;-9193.92;-9498.64;-9498.64;-8705.28;-88939.50;-88939.50;-88939.50;-88939.50;-88939.50;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
218097564062.85;258122464.45;18365.41;0.97;1.00;127.67;5.67;100.44;7.18;146.54;907.60;33449.35;33449.35;33449.35;33449.35;33449.35;99066.16;99066.16;99066.16;99066.16;99066.16;0.01;0.01;0.01;0.01;0.01;19053.75;19609.58;19344.27;19344.27;20035.11;18293.92;18293.92;18293.92;18293.92;18293.92;0.00;0.00;0.00;0.00;0.00;-14395.59;-13839.77;-14105.07;-14105.07;-13414.24;-80772.24;-80772.24;-80772.24;-80772.24;-80772.24;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195758201487.92;253921653.28;17986.70;0.98;1.03;138.28;6.15;97.35;6.84;138.78;966.28;31416.30;31416.30;31416.30;31416.30;31416.30;115597.16;115597.16;115597.16;115597.16;115597.16;0.01;0.01;0.01;0.01;0.01;19347.47;19911.55;19642.78;19642.78;20343.62;18575.88;18575.88;18575.88;18575.88;18575.88;0.00;0.00;0.00;0.00;0.00;-12068.84;-11504.76;-11773.52;-11773.52;-11072.69;-97021.27;-97021.27;-97021.27;-97021.27;-97021.27;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198660783812.06;249065825.44;19320.14;0.99;0.99;149.23;6.19;93.89;6.78;141.92;990.19;31864.60;31864.60;31864.60;31864.60;31864.60;124514.51;124514.51;124514.51;124514.51;124514.51;0.01;0.01;0.01;0.01;0.01;19879.47;20458.96;20183.02;20183.02;20902.90;19086.66;19086.66;19086.66;19086.66;19086.66;0.00;0.00;0.00;0.00;0.00;-11985.13;-11405.64;-11681.58;-11681.58;-10961.70;-105427.84;-105427.84;-105427.84;-105427.84;-105427.84;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212210316421.82;258884660.77;23668.17;1.02;1.01;143.65;6.09;100.87;7.42;148.37;1009.19;35745.61;35745.61;35745.61;35745.61;35745.61;126524.11;126524.11;126524.11;126524.11;126524.11;0.02;0.02;0.02;0.02;0.02;24911.92;25638.52;25291.88;25291.88;26194.88;23918.45;23918.45;23918.45;23918.45;23918.45;0.00;0.00;0.00;0.00;0.00;-10833.69;-10107.09;-10453.73;-10453.73;-9550.74;-102605.66;-102605.66;-102605.66;-102605.66;-102605.66;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192438943885.99;260402306.45;17289.40;1.03;1.01;155.58;5.58;107.01;7.28;137.84;952.28;33552.84;33552.84;33552.84;33552.84;33552.84;126802.56;126802.56;126802.56;126802.56;126802.56;0.02;0.02;0.02;0.02;0.02;18155.53;18685.48;18432.02;18432.02;19090.97;17431.55;17431.55;17431.55;17431.55;17431.55;0.00;0.00;0.00;0.00;0.00;-15397.31;-14867.36;-15120.82;-15120.82;-14461.86;-109371.01;-109371.01;-109371.01;-109371.01;-109371.01;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187805093141.07;238442895.97;20960.72;1.05;0.94;145.12;6.31;101.13;7.27;144.78;920.04;33007.80;33007.80;33007.80;33007.80;33007.80;125282.99;125282.99;125282.99;125282.99;125282.99;0.02;0.02;0.02;0.02;0.02;20608.06;21209.70;20921.80;20921.80;21669.97;19786.29;19786.29;19786.29;19786.29;19786.29;0.00;0.00;0.00;0.00;0.00;-12399.74;-11798.10;-12086.00;-12086.00;-11337.83;-105496.71;-105496.71;-105496.71;-105496.71;-105496.71;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198346782764.86;248472705.60;18590.97;0.99;0.98;129.32;5.35;108.93;7.40;135.52;959.23;30230.81;30230.81;30230.81;30230.81;30230.81;92681.76;92681.76;92681.76;92681.76;92681.76;0.01;0.01;0.01;0.01;0.01;18927.21;19479.38;19215.76;19215.76;19902.08;18172.42;18172.42;18172.42;18172.42;18172.42;0.00;0.00;0.00;0.00;0.00;-11303.61;-10751.44;-11015.05;-11015.05;-10328.73;-74509.34;-74509.34;-74509.34;-74509.34;-74509.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
