# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
184301487858.60;235392669.89;9951.16;0.99;1.02;143.44;5.97;103.37;7.20;137.18;959.34;929632.11;98489.60;29354.62;109972.72;0.01;83864.39;51707.18;0.00;56877.77;-55545.48;-0.01;1.00;0.00;0.00
202346599250.72;238006547.05;9409.67;0.96;0.98;137.92;5.72;102.90;7.07;139.62;946.75;862916.84;96939.39;30210.09;102414.81;0.01;82612.57;50154.02;0.00;52370.28;-48714.13;-0.01;1.00;0.00;0.00
209024112563.55;239112487.97;9989.65;1.02;1.02;144.36;5.76;102.00;7.09;136.99;949.55;972276.11;92469.55;29778.00;108538.23;0.01;92876.34;55215.72;0.00;64319.48;-53970.60;-0.01;1.00;0.00;0.00
200122414655.80;247166251.10;9242.17;0.94;1.00;137.99;5.90;102.97;7.09;139.90;938.01;994800.77;126126.37;31435.31;109751.38;0.01;69710.99;44907.59;0.00;40399.70;-58205.05;-0.01;1.00;0.00;0.00
195476400408.08;247395137.73;9913.22;1.05;0.93;140.22;5.80;102.25;7.12;136.70;929.94;940304.73;92120.95;30745.33;109680.19;0.01;88196.11;53281.91;0.00;49790.16;-65893.24;-0.01;1.00;0.00;0.00
200105198649.87;231397204.53;10042.12;0.99;1.04;139.37;5.95;101.90;7.13;137.49;935.04;1095132.05;118375.56;28923.35;104579.87;0.01;79322.09;50157.47;0.00;53446.68;-51856.96;-0.01;1.00;0.00;0.00
199789364473.95;250573857.40;8831.67;1.06;0.97;139.52;5.61;98.25;6.96;136.69;897.72;945087.15;90996.43;31137.76;107006.21;0.01;78652.52;47497.78;0.00;43240.32;-67389.92;-0.01;1.00;0.00;0.00
222999097014.93;248519320.87;9798.51;1.09;1.10;137.79;5.75;104.02;7.25;134.01;929.59;893767.51;106819.42;30277.54;107424.41;0.01;84679.21;51713.82;0.00;60169.88;-59785.52;-0.01;1.00;0.00;0.00
199755666782.35;250391723.06;10740.45;1.09;0.95;142.00;5.88;102.36;7.28;139.75;936.35;1182374.80;101351.83;31811.77;114097.12;0.01;93520.46;56952.38;0.00;53954.64;-70042.65;-0.01;1.00;0.00;0.00
217627209102.01;244148607.01;9352.76;1.05;1.03;136.32;5.75;97.32;7.20;138.04;954.17;1082718.62;103343.52;30637.61;104300.67;0.01;84154.75;50628.26;0.00;54979.60;-56902.96;-0.01;1.00;0.00;0.00
212643250538.88;243892261.67;10082.97;1.05;1.01;138.56;5.69;100.32;6.97;142.18;940.42;806117.03;123252.51;31523.94;104968.08;0.01;77435.71;49518.15;0.00;45561.96;-59627.69;-0.01;1.00;0.00;0.00
204128028074.49;261238567.70;10061.89;0.96;1.00;137.50;5.74;100.76;7.35;140.79;916.24;908264.93;112285.10;33435.70;112473.75;0.01;80402.12;50606.67;0.00;48516.58;-57189.05;-0.01;1.00;0.00;0.00
197831120985.61;249538752.06;10844.55;0.93;1.06;142.18;5.89;104.47;7.04;139.12;917.12;1023171.00;90120.08;31560.90;113981.63;0.01;98376.29;59008.75;0.00;74703.08;-43182.97;-0.01;1.00;0.00;0.00
190377287566.27;270820846.78;9042.65;0.96;1.03;140.31;5.77;101.70;7.26;138.06;949.56;1040035.67;111630.81;33991.06;119551.96;0.01;72332.39;45509.08;0.00;42327.79;-67276.48;-0.01;1.00;0.00;0.00
217810316160.95;276435374.31;11094.55;1.02;1.01;141.78;5.85;102.17;7.25;140.82;951.39;797739.46;92771.41;35389.14;125047.94;0.01;102944.16;61245.21;0.00;68309.91;-65037.33;-0.01;1.00;0.00;0.00
184765746192.49;250650160.03;9551.24;0.98;1.04;137.56;5.84;104.68;6.93;142.02;946.58;812665.63;97093.94;32361.94;109814.16;0.01;79606.55;49290.84;0.00;50773.87;-56966.95;-0.01;1.00;0.00;0.00
205474772513.68;231492093.87;11004.26;1.00;1.04;137.53;5.95;104.18;6.93;134.32;944.92;873556.13;97521.84;28266.61;103279.10;0.01;97032.94;58814.57;0.00;72781.21;-42290.52;-0.01;1.00;0.00;0.00
181482902275.83;248192123.83;8815.80;0.88;0.96;139.20;5.74;100.63;7.08;136.55;933.27;952867.20;108392.70;30810.71;108256.19;0.01;68887.09;43745.83;0.00;38536.82;-53992.09;-0.01;1.00;0.00;0.00
189740343274.81;242894010.26;10638.57;1.03;0.99;145.14;5.95;101.75;7.39;137.51;925.57;976105.30;96638.60;30364.45;114445.56;0.01;90787.00;55708.60;0.00;58708.48;-62562.17;-0.01;1.00;0.00;0.00
190975676482.84;244201604.86;10769.12;1.01;1.03;139.44;5.82;100.43;7.26;142.04;945.12;1102701.91;109726.86;31532.36;108172.55;0.01;87434.85;54691.55;0.00;57902.61;-52936.34;-0.01;1.00;0.00;0.00
182821957562.32;255138584.88;9959.22;1.09;0.95;142.04;5.68;101.47;7.01;136.35;913.96;991265.27;96091.78;31624.74;112357.34;0.01;83314.63;51513.63;0.00;44510.62;-73570.06;-0.01;1.00;0.00;0.00
196867381780.35;256651250.14;9575.75;1.02;0.94;138.71;5.78;105.18;7.13;137.84;943.51;1132902.26;91643.96;32161.78;112218.70;0.01;87762.15;52445.45;0.00;49894.07;-65132.91;-0.01;1.00;0.00;0.00
203990053704.65;234989893.92;8955.39;1.04;1.00;136.71;5.82;105.46;7.30;143.79;923.70;1004681.94;91862.59;30717.73;102057.13;0.01;81723.44;48913.98;0.00;49608.04;-57634.18;-0.01;1.00;0.00;0.00
217071084064.09;251323371.76;10567.00;0.97;0.99;141.27;5.80;109.35;7.12;140.63;945.61;1222805.24;97825.21;32130.95;112330.50;0.01;98619.44;58551.37;0.00;66147.20;-51006.41;-0.01;1.00;0.00;0.00
181765702649.11;246987969.43;10859.49;0.99;0.94;141.96;5.89;101.47;7.20;136.05;924.33;1100594.89;110908.38;30547.86;112569.57;0.01;84538.00;53766.78;0.00;49644.11;-60587.95;-0.01;1.00;0.00;0.00
204037207423.81;265671258.97;9325.87;1.03;0.99;139.75;5.76;96.44;7.12;137.88;926.33;950645.72;87722.91;33301.88;116724.82;0.01;87107.64;51699.62;0.00;51575.78;-69075.71;-0.01;1.00;0.00;0.00
187238767036.08;249512956.63;8898.38;1.02;0.96;141.42;5.63;105.38;6.86;139.18;936.99;1080416.39;108318.01;31571.30;108453.29;0.01;71642.51;44960.33;0.00;36778.29;-67448.81;-0.01;1.00;0.00;0.00
194574998682.26;244261337.98;9697.30;1.01;1.02;140.07;5.83;101.51;7.07;143.29;935.91;1093687.64;101449.49;31818.42;108721.72;0.01;82733.91;50772.14;0.00;51877.57;-58442.35;-0.01;1.00;0.00;0.00
206685596988.46;242036140.62;10401.67;0.97;0.95;130.93;5.76;101.31;7.13;134.68;928.37;1007072.31;90560.68;29633.25;99630.63;0.01;96589.58;57448.32;0.00;63119.20;-42362.84;-0.01;1.00;0.00;0.00
193095461700.44;248267745.10;8084.28;0.95;0.98;141.85;5.59;102.75;7.22;142.04;972.32;1066986.78;97255.12;32057.51;107443.61;0.01;71617.02;43334.29;0.00;39660.47;-59772.22;-0.01;1.00;0.00;0.00
207653192865.67;260965611.91;10614.40;0.98;1.01;140.55;5.81;103.65;7.39;139.68;944.38;924743.45;80956.14;33138.30;116254.86;0.01;105468.44;61253.80;0.00;74208.82;-51672.01;-0.01;1.00;0.00;0.00
184371678487.23;260047610.60;9268.91;0.94;1.02;140.32;5.90;101.88;6.95;140.35;929.81;983426.60;111633.91;33178.59;117415.06;0.01;71825.83;45764.86;0.00;41853.28;-64040.12;-0.01;1.00;0.00;0.00
195646075073.61;239210261.74;10195.20;0.98;1.07;142.50;5.70;104.27;7.14;140.98;957.39;1129356.88;101485.02;30657.77;105941.82;0.01;88434.89;53932.77;0.00;64595.24;-46173.34;-0.01;1.00;0.00;0.00
204544979531.21;244864021.68;9805.94;0.98;1.03;138.24;5.74;97.42;7.13;138.70;953.70;1042925.42;106042.31;30875.50;105959.83;0.01;83971.26;51457.84;0.00;56518.19;-50740.11;-0.01;1.00;0.00;0.00
204073643262.49;252422643.44;11192.78;1.06;1.00;144.97;5.85;100.89;7.20;140.00;935.44;849489.17;104480.47;32126.57;116823.66;0.01;93621.08;57888.18;0.00;59159.43;-66087.94;-0.01;1.00;0.00;0.00
203445244057.70;244285708.85;8582.79;0.92;1.03;137.35;5.82;102.34;7.27;135.98;959.02;1069538.78;84688.30;30199.16;106489.30;0.01;83934.95;49015.71;0.00;58729.11;-47031.98;-0.01;1.00;0.00;0.00
184553633199.17;254216098.74;10692.50;0.95;0.97;137.85;5.88;98.77;6.84;143.71;944.47;818350.28;99045.22;33213.18;112455.84;0.01;87980.85;54746.52;0.00;53901.79;-53838.85;-0.01;1.00;0.00;0.00
188171593142.62;267861102.40;8953.70;1.09;0.99;134.53;5.89;101.35;7.01;142.83;921.66;1087958.91;97226.59;34780.06;115764.79;0.01;76388.37;46877.49;0.00;37644.87;-79865.03;-0.01;1.00;0.00;0.00
192557682585.77;225815896.18;9033.71;0.97;0.99;137.93;5.69;105.16;7.28;141.05;949.66;917082.80;104301.77;28956.34;96602.17;0.01;74701.08;46393.60;0.00;46269.33;-47380.70;-0.01;1.00;0.00;0.00
191221740518.91;256971658.50;9070.00;0.96;0.92;138.61;5.73;103.63;7.08;134.61;931.44;911997.79;107501.56;31447.27;111407.78;0.01;72668.24;45690.66;0.00;36561.18;-65046.58;-0.01;1.00;0.00;0.00
189484108693.65;257645752.79;9915.73;1.01;1.01;143.52;5.69;99.80;7.17;136.69;941.02;831443.76;98201.18;32015.75;114733.67;0.01;83070.77;51333.31;0.00;51374.01;-64324.49;-0.01;1.00;0.00;0.00
182141937645.50;254813423.22;10732.58;0.97;1.10;144.10;5.78;102.75;7.04;144.47;963.46;992961.34;81875.74;33465.75;115778.10;0.01;100971.57;59774.88;0.00;78540.62;-46876.20;-0.01;1.00;0.00;0.00
194860925458.49;238922111.71;9831.98;1.01;0.93;139.72;5.82;98.48;6.87;144.69;917.43;1005310.03;95780.88;31427.39;105911.03;0.01;85315.23;52021.53;0.00;47672.10;-58643.18;-0.01;1.00;0.00;0.00
200651031003.84;242428516.23;9680.55;0.96;0.88;134.80;5.91;103.58;7.04;143.26;942.19;876063.68;111691.50;31571.93;105287.03;0.01;77686.42;48815.52;0.00;37885.65;-58561.00;-0.01;1.00;0.00;0.00
210306344201.26;236592553.84;10986.93;0.96;1.07;130.98;5.97;103.98;7.45;134.78;934.54;938716.82;114852.51;28989.93;100898.23;0.01;89063.00;55742.77;0.00;67023.42;-37679.48;-0.01;1.00;0.00;0.00
198905984976.67;254269536.87;9842.45;1.01;1.06;137.88;5.82;100.28;7.21;139.03;924.79;909437.36;110064.77;32137.19;111295.40;0.01;78968.82;49625.76;0.00;51175.45;-59604.29;-0.01;1.00;0.00;0.00
212003901065.35;231241990.03;9150.65;0.98;1.01;137.46;6.04;101.61;7.04;137.01;944.06;853467.42;108521.31;28802.79;104672.17;0.01;76583.58;47343.02;0.00;49426.98;-54570.38;-0.01;1.00;0.00;0.00
204447039870.48;259652610.13;9907.81;1.06;1.10;137.13;5.70;101.56;6.86;138.62;949.56;1070073.10;105882.72;32720.85;110667.12;0.01;84924.12;52023.36;0.00;58518.34;-59840.47;-0.01;1.00;0.00;0.00
186068937869.73;235162933.73;9301.47;1.01;1.02;137.38;5.79;103.72;6.94;135.94;947.44;1085885.86;108534.99;29061.64;102061.69;0.01;75012.75;47044.40;0.00;47044.95;-55360.77;-0.01;1.00;0.00;0.00
193676695395.91;262050655.63;8707.13;0.94;1.05;137.69;5.73;100.41;7.21;140.39;915.91;989875.27;88060.85;33445.72;112805.00;0.01;78943.75;47362.55;0.00;51422.81;-56131.07;-0.01;1.00;0.00;0.00
213850602456.42;250215549.61;10204.31;1.04;1.04;141.40;5.69;97.36;6.99;138.26;912.04;1101461.27;98001.75;31449.64;109781.26;0.01;91963.09;55294.69;0.00;62930.27;-57117.59;-0.01;1.00;0.00;0.00
195799239262.47;254904655.75;11409.50;1.03;0.93;137.66;5.79;101.56;6.92;136.92;933.64;920585.21;117878.07;31728.81;110833.68;0.01;87698.86;56062.86;0.00;48613.62;-62445.22;-0.01;1.00;0.00;0.00
203809476536.34;260101544.62;8941.57;0.94;1.01;139.85;5.56;100.17;7.14;145.09;941.16;856805.26;106506.52;34307.14;110384.41;0.01;74176.15;46010.86;0.00;42748.50;-57523.84;-0.01;1.00;0.00;0.00
202714195439.34;214087356.91;10945.85;1.00;0.90;137.37;5.78;104.16;7.25;139.88;938.86;1043575.32;92719.23;27223.89;92764.56;0.01;100172.20;59893.39;0.00;62933.55;-38846.45;-0.01;1.00;0.00;0.00
179997499419.15;255376192.73;10306.76;1.06;1.02;139.80;5.67;102.18;7.00;138.85;927.25;920117.03;106893.45;32236.42;110486.00;0.01;80334.49;51067.30;0.00;47508.51;-65446.74;-0.01;1.00;0.00;0.00
199916443541.35;263500358.55;8124.53;1.05;0.98;138.86;5.96;105.32;6.90;142.82;975.61;1010558.58;108061.91;34212.40;119015.87;0.01;68584.87;42258.61;0.00;31107.72;-84013.93;-0.01;1.00;0.00;0.00
195614372427.56;252390120.99;10625.67;1.00;0.98;138.06;5.70;99.43;7.13;140.31;942.90;1000563.35;105396.29;32194.58;108286.11;0.01;88476.05;54802.19;0.00;54425.88;-54448.53;-0.01;1.00;0.00;0.00
211281903448.36;242594984.32;10491.40;0.93;1.00;141.20;5.83;103.37;7.08;141.92;955.19;925177.85;93201.84;31299.64;108925.17;0.01;97413.71;57941.01;0.00;68573.50;-42784.00;-0.01;1.00;0.00;0.00
202610156649.35;239395299.38;11614.44;1.03;1.02;135.39;5.99;102.00;7.13;142.15;936.45;951028.77;112608.08;30936.09;105901.29;0.01;93784.53;58788.33;0.00;64205.50;-48661.91;-0.01;1.00;0.00;0.00
204465890303.84;248912397.28;10790.49;0.95;1.01;140.33;5.78;102.96;7.02;146.58;981.65;1167849.39;93338.69;33168.58;110148.11;0.01;101936.19;60257.44;0.00;71827.58;-43474.08;-0.01;1.00;0.00;0.00
198894695003.92;243667399.63;8136.38;1.00;1.00;135.69;6.04;100.36;7.03;139.17;915.44;1132611.69;108180.22;30828.36;108857.87;0.01;67056.86;41700.42;0.00;36330.96;-67319.62;-0.01;1.00;0.00;0.00
199037105011.95;247980742.85;10201.38;1.01;1.00;138.27;5.69;100.96;6.92;140.47;944.09;889379.40;109348.89;31667.83;106399.04;0.01;82822.24;51806.44;0.00;51047.35;-55487.45;-0.01;1.00;0.00;0.00
188165584188.56;231108358.84;9159.19;0.90;1.04;142.40;5.77;101.37;6.92;138.56;960.69;1035213.89;95195.94;29110.79;103535.66;0.01;80417.90;48821.50;0.00;57855.82;-41929.54;-0.01;1.00;0.00;0.00
203973406173.01;242471337.73;9627.33;0.92;0.99;137.47;5.80;98.33;7.01;134.13;964.06;903390.35;85378.46;29567.06;105537.52;0.01;92690.24;54425.88;0.00;65057.02;-42487.93;-0.01;1.00;0.00;0.00
180782046811.34;236122363.00;11378.20;1.05;1.04;142.08;5.74;101.48;6.96;143.10;932.26;907361.24;98383.79;30717.47;105042.25;0.01;93485.83;58205.90;0.00;64828.95;-49517.40;-0.01;1.00;0.00;0.00
197576026314.14;240612918.37;8583.26;0.95;1.02;137.53;5.82;104.61;6.96;137.31;937.58;1075306.59;104903.87;30035.94;104989.23;0.01;72311.88;44589.87;0.00;44992.88;-54344.53;-0.01;1.00;0.00;0.00
201668912031.32;259480501.57;10049.57;0.95;1.07;141.31;5.86;101.16;7.16;135.39;967.79;1070198.54;104496.06;31936.99;117117.87;0.01;87041.58;53112.03;0.00;62614.07;-54485.44;-0.01;1.00;0.00;0.00
209601605744.37;253743619.87;9451.76;0.95;1.02;137.62;5.67;100.75;7.22;138.56;932.91;968571.56;101081.37;31962.32;107911.64;0.01;82756.40;50292.24;0.00;54359.54;-50861.48;-0.01;1.00;0.00;0.00
207909677006.41;255652655.88;8901.75;1.05;0.96;140.75;5.55;103.40;7.26;137.87;935.21;840018.29;101782.88;32043.16;108982.89;0.01;76219.41;46709.91;0.00;39701.22;-69240.69;-0.01;1.00;0.00;0.00
185067629506.38;261101828.32;9286.96;1.00;1.03;138.66;5.98;104.27;7.01;137.49;949.86;1019760.05;91279.79;32635.62;118153.64;0.01;82295.55;49789.07;0.00;51961.62;-67396.78;-0.01;1.00;0.00;0.00
203790189919.25;250603800.86;9846.52;1.00;1.04;140.02;5.72;105.96;7.02;139.83;939.95;1038583.33;86896.06;31856.77;109409.77;0.01;93812.56;55288.47;0.00;65452.49;-52369.54;-0.01;1.00;0.00;0.00
195035190040.95;239138403.96;9363.19;1.02;0.97;138.23;5.68;103.33;7.02;142.74;954.51;1091534.75;109934.68;31032.07;102427.79;0.01;77036.90;47938.60;0.00;42873.02;-58356.01;-0.01;1.00;0.00;0.00
209900700159.16;236023674.68;9777.99;0.99;0.96;137.71;5.60;100.52;7.12;143.04;921.11;1068595.41;98597.43;30691.03;99342.94;0.01;87194.80;52630.36;0.00;52893.39;-48185.72;-0.01;1.00;0.00;0.00
179868214309.60;268080812.23;9344.33;1.00;1.02;137.33;5.74;103.19;7.13;139.18;947.72;937539.91;98313.09;33918.92;115212.57;0.01;77488.47;48072.94;0.00;45063.75;-66152.81;-0.01;1.00;0.00;0.00
178687779857.43;237310772.47;9887.81;0.98;1.01;138.98;5.74;101.33;6.91;141.67;950.43;1056897.23;111165.44;30562.76;103253.07;0.01;76993.59;48962.52;0.00;48080.61;-51647.33;-0.01;1.00;0.00;0.00
214135455343.83;247147820.19;9949.83;0.95;0.99;133.65;5.57;101.86;7.20;141.61;967.49;1110148.14;97492.94;31816.40;100365.21;0.01;92717.12;55075.51;0.00;60964.85;-41560.94;-0.01;1.00;0.00;0.00
204737352735.31;266904698.35;9001.20;1.01;1.01;140.41;5.75;99.37;7.11;143.43;912.07;1005234.82;118224.05;34802.98;117459.85;0.01;70469.84;44718.15;0.00;36123.00;-73854.12;-0.01;1.00;0.00;0.00
196242859685.48;232018933.00;10770.07;1.07;1.00;139.43;5.58;102.71;7.00;140.17;910.09;973106.75;85125.30;29565.60;98501.28;0.01;99773.69;59394.08;0.00;67820.83;-46368.20;-0.01;1.00;0.00;0.00
231207985540.80;248669143.62;9829.83;1.04;1.01;134.13;5.82;104.77;7.13;138.19;947.44;1033652.62;80631.12;31238.56;105956.84;0.01;104230.60;59223.45;0.00;72579.72;-50274.56;-0.01;1.00;0.00;0.00
193008503518.09;243647424.77;8308.85;0.97;0.88;141.56;5.86;103.20;7.12;143.03;925.96;980369.63;101400.51;31681.17;110250.94;0.01;69548.70;42991.26;0.00;30066.98;-69791.40;-0.01;1.00;0.00;0.00
214290748559.74;258718366.27;10241.71;1.03;0.99;142.13;5.75;103.48;7.23;140.69;945.10;949861.98;100601.85;33089.75;115298.40;0.01;91304.83;55117.47;0.00;56109.65;-63858.00;-0.01;1.00;0.00;0.00
194381181077.98;238984934.00;10137.25;1.03;1.01;138.57;5.50;102.40;6.99;140.73;937.30;977860.05;91976.35;30574.96;99418.87;0.01;90701.35;54680.96;0.00;60434.32;-46802.72;-0.01;1.00;0.00;0.00
210054409191.81;247758755.25;10190.75;0.98;1.00;139.45;5.74;100.60;7.33;139.48;952.53;947182.01;85257.69;31416.69;108119.94;0.01;99462.31;58123.75;0.00;68555.44;-47729.30;-0.01;1.00;0.00;0.00
190328608199.46;253184929.36;11431.73;1.05;1.04;136.89;5.72;99.58;7.09;139.77;939.08;1114854.86;115405.40;32169.66;108146.43;0.01;89753.88;56889.38;0.00;59995.12;-53924.15;-0.01;1.00;0.00;0.00
204876248591.60;261389471.01;9184.46;0.97;1.05;138.85;5.88;103.90;7.04;140.03;976.38;1070554.21;99993.66;33275.89;116339.20;0.01;82627.32;49712.85;0.00;54405.79;-60616.42;-0.01;1.00;0.00;0.00
201233349471.08;252881372.13;9435.49;0.91;1.12;142.87;5.81;105.63;7.18;137.01;916.62;922453.89;99568.18;31496.48;114518.47;0.01;80603.82;49440.59;0.00;61265.57;-49029.06;-0.01;1.00;0.00;0.00
198661558960.62;256896237.64;8858.53;1.07;0.89;134.79;5.87;101.60;7.28;138.89;957.65;991014.19;99647.52;32435.50;110882.90;0.01;77346.48;47053.83;0.00;34275.58;-76224.94;-0.01;1.00;0.00;0.00
211434257841.98;249798515.85;10009.17;1.11;1.02;137.42;5.84;99.39;6.92;135.99;904.12;990570.71;103000.45;30881.47;109386.69;0.01;85906.06;52600.09;0.00;53631.34;-67897.39;-0.01;1.00;0.00;0.00
198153441697.27;247285479.53;8656.45;0.95;0.96;138.15;5.84;102.48;7.08;139.64;926.09;1085517.80;100432.94;31391.94;108886.14;0.01;74523.22;45577.27;0.00;41391.03;-60072.09;-0.01;1.00;0.00;0.00
212203513250.32;251121084.82;8578.51;0.99;0.99;137.26;5.71;100.10;7.03;137.17;923.58;940098.64;101429.34;31314.44;107319.61;0.01;74814.86;45533.43;0.00;42802.78;-61633.79;-0.01;1.00;0.00;0.00
198867427362.92;237197004.67;9705.27;1.01;1.08;138.07;5.73;104.21;7.00;140.33;910.52;1014420.53;99500.42;30259.96;102389.19;0.01;82953.19;50871.62;0.00;58985.56;-48523.69;-0.01;1.00;0.00;0.00
193538485426.02;227117188.92;10918.29;1.00;1.02;141.71;5.74;103.05;7.18;142.53;950.29;977598.77;79142.26;29427.67;100768.75;0.01;107043.08;62457.22;0.00;79691.29;-37313.70;-0.01;1.00;0.00;0.00
179812196328.87;270096085.00;11161.80;0.99;1.06;134.69;5.55;102.75;7.00;133.19;963.11;948106.91;93209.21;32704.55;110124.36;0.01;96360.57;58870.01;0.00;69652.23;-47070.50;-0.01;1.00;0.00;0.00
202623184788.07;251292919.03;11178.45;0.93;1.04;137.47;5.99;102.87;7.05;138.69;927.37;1116046.95;97689.75;31683.57;112838.64;0.01;99191.71;59982.52;0.00;73401.49;-42403.43;-0.01;1.00;0.00;0.00
203331180873.13;246512883.16;9545.68;1.00;0.87;134.66;5.97;102.11;6.98;132.99;917.30;1043975.66;95198.60;29803.09;108107.04;0.01;85177.96;51401.42;0.00;43978.55;-63981.29;-0.01;1.00;0.00;0.00
212546593782.32;248530842.74;9891.05;1.12;0.99;138.49;5.74;103.19;6.98;139.21;940.34;902916.43;97721.07;31451.82;107683.73;0.01;88666.09;53417.20;0.00;52180.32;-67800.72;-0.02;1.00;0.00;0.00
207227730377.26;247285730.51;10360.63;0.99;1.03;141.19;5.83;101.90;7.25;139.05;944.54;890151.80;106960.92;31259.79;110971.24;0.01;86960.86;53698.90;0.00;58808.19;-54273.79;-0.01;1.00;0.00;0.00
188728753560.22;245815488.40;11605.38;0.93;1.00;137.60;5.75;97.22;7.04;136.94;936.84;1100971.47;98611.47;30601.92;106090.43;0.01;99250.80;60852.71;0.00;70592.76;-37617.37;-0.01;1.00;0.00;0.00
196884478507.94;253793250.53;10893.98;1.01;0.97;136.13;5.74;105.68;6.98;141.77;951.77;1066025.82;95029.64;32709.95;108098.08;0.01;97709.69;58851.95;0.00;62067.88;-51756.93;-0.01;1.00;0.00;0.00
194485140795.17;239188631.19;9755.85;1.00;1.11;138.84;5.71;102.96;7.26;143.81;954.55;1035385.54;98979.63;31270.12;103496.35;0.01;84834.53;51687.54;0.00;62867.72;-46071.83;-0.01;1.00;0.00;0.00
195984244272.30;234860173.72;9176.81;1.00;0.98;134.27;5.75;104.02;7.11;141.14;948.07;988651.44;111456.91;30134.29;98817.51;0.01;74096.40;46447.13;0.00;42176.06;-53806.45;-0.01;1.00;0.00;0.00
182996486987.35;275924388.78;8296.87;1.04;0.96;137.25;5.85;103.20;6.98;140.09;935.64;852752.34;104409.79;35141.34;120864.05;0.01;65864.97;41564.03;0.00;26717.14;-86142.21;-0.01;1.00;0.00;0.00
211979983129.11;247702580.38;10296.30;1.02;0.99;139.82;5.87;102.32;7.10;142.71;911.06;1108237.22;107940.56;32135.73;110973.15;0.01;87324.21;53710.30;0.00;53968.34;-59794.80;-0.01;1.00;0.00;0.00
193665040795.95;239980823.92;10586.39;1.00;1.01;142.81;5.77;99.78;7.07;139.56;949.32;1099536.07;109209.20;30447.42;107842.29;0.01;86956.60;54145.94;0.00;57092.29;-52912.03;-0.01;1.00;0.00;0.00
205061276273.60;243964648.60;9058.76;0.96;1.08;147.26;5.70;101.45;6.96;139.95;940.75;984232.62;88447.61;31039.81;111759.45;0.01;85326.54;50490.99;0.00;62750.04;-52334.00;-0.01;1.00;0.00;0.00
195892571228.43;258277228.25;8341.36;0.98;1.02;141.54;5.87;105.23;7.08;136.39;926.61;1017806.07;88988.39;32024.26;117125.26;0.01;76208.05;45593.69;0.00;46106.25;-68374.55;-0.01;1.00;0.00;0.00
192918677971.37;216174337.37;10726.25;0.94;0.92;137.09;5.86;104.33;6.84;137.55;940.37;989826.89;101690.78;27031.82;94673.57;0.01;90388.01;55731.14;0.00;57794.85;-38060.21;-0.01;1.00;0.00;0.00
209923212185.22;260422031.50;11510.27;0.98;1.11;142.73;5.67;100.81;7.29;137.53;944.49;1012994.10;94871.17;32559.09;115012.61;0.01;105779.95;63151.50;0.00;85062.21;-42855.34;-0.01;1.00;0.00;0.00
197007165520.95;255284150.17;11120.79;0.95;1.02;142.03;5.75;104.60;7.10;138.59;932.39;926166.79;84191.48;32164.25;113629.50;0.01;104658.84;61950.09;0.00;76613.83;-44794.43;-0.01;1.00;0.00;0.00
205491032179.47;261713256.53;11567.56;0.99;0.97;136.44;5.78;102.73;7.08;137.86;921.90;1091146.16;101827.99;32800.89;112544.38;0.01;100404.56;61216.94;0.00;64853.34;-52345.70;-0.01;1.00;0.00;0.00
212643025452.74;253918901.02;9516.37;1.03;0.99;138.06;5.62;105.17;7.18;136.38;953.30;1025362.53;111468.53;31481.01;107499.79;0.01;80500.56;49561.94;0.00;47757.86;-60940.29;-0.01;1.00;0.00;0.00
207482315014.05;247593988.80;10624.52;0.94;0.99;142.38;5.76;102.64;6.80;135.39;940.62;1035623.64;119344.92;30474.24;110728.50;0.01;84786.86;53394.82;0.00;55060.32;-51311.99;-0.01;1.00;0.00;0.00
214321239276.95;237984305.05;10041.17;1.00;1.00;137.18;5.79;102.71;7.35;137.76;901.74;865349.35;117377.91;29804.47;103083.76;0.01;78914.36;50000.27;0.00;48810.45;-53500.97;-0.01;1.00;0.00;0.00
198589941313.30;245253486.33;10827.73;0.97;0.97;137.30;5.91;101.41;6.86;140.17;962.68;1115149.18;87066.57;31251.64;108614.46;0.01;103535.06;60939.99;0.00;69887.20;-46224.84;-0.01;1.00;0.00;0.00
201674081761.85;264834344.35;10394.14;1.03;1.02;135.70;5.72;100.93;7.17;137.50;947.27;984747.52;101091.89;33104.05;112180.07;0.01;90120.48;54969.98;0.00;57698.57;-59554.57;-0.01;1.00;0.00;0.00
210082729277.21;237091525.26;8794.88;1.00;0.97;142.32;5.90;100.40;6.97;138.17;967.71;1212789.01;99139.61;29780.53;108517.97;0.01;81004.76;48320.32;0.00;49188.20;-60959.93;-0.01;1.00;0.00;0.00
200232831712.78;254852887.64;10622.18;1.06;1.04;139.02;6.06;99.15;7.06;139.23;942.00;946536.79;82898.93;32258.40;117049.80;0.01;102383.07;60094.19;0.00;72447.70;-61938.15;-0.01;1.00;0.00;0.00
191143117075.75;252969720.69;9964.57;0.95;0.93;138.89;5.79;103.61;6.69;134.19;972.43;1089778.19;91208.52;30860.11;111050.52;0.01;91325.49;54575.11;0.00;55944.78;-54882.11;-0.01;1.00;0.00;0.00
192409860795.61;252527382.31;8936.31;0.93;1.03;139.77;5.78;102.89;7.06;136.50;934.24;904703.17;97035.70;31336.91;111229.68;0.01;76388.69;46843.87;0.00;49479.73;-55273.66;-0.01;1.00;0.00;0.00
