# X_0;X_1;X_2;R_0;S_0;G_0;I_0
0.28;10.59;34.28;2742.13;2179.32;-562.82;0.00
0.30;10.71;39.81;3184.52;2312.12;-872.40;0.00
0.24;13.02;41.75;3340.01;2102.75;-1237.26;0.00
0.23;10.46;44.99;3599.21;1880.96;-1718.24;0.00
0.18;10.92;26.74;2139.33;1611.42;-527.92;0.00
0.25;10.23;39.41;3152.47;2024.02;-1128.45;0.00
0.26;10.66;47.44;3795.55;2088.96;-1706.60;0.00
0.27;9.51;34.28;2742.07;2071.51;-670.56;0.00
0.25;11.75;43.21;3456.57;2106.95;-1349.62;0.00
0.25;11.65;36.99;2958.91;2069.41;-889.50;0.00
0.21;10.40;38.02;3041.41;1814.41;-1227.00;0.00
0.22;12.29;39.59;3167.47;1962.36;-1205.11;0.00
0.22;10.52;44.27;3541.72;1839.89;-1701.83;0.00
0.24;10.20;44.87;3590.00;1944.99;-1645.00;0.00
0.25;8.97;35.85;2867.61;1948.76;-918.85;0.00
0.26;11.91;43.17;3453.71;2144.88;-1308.83;0.00
0.22;9.10;42.78;3422.29;1759.79;-1662.50;0.00
0.21;9.08;39.56;3164.70;1739.52;-1425.17;0.00
0.26;10.64;39.20;3135.79;2112.12;-1023.68;0.00
0.25;11.66;41.15;3291.91;2070.07;-1221.84;0.00
0.28;9.11;43.32;3465.92;2101.10;-1364.81;0.00
0.25;8.60;36.89;2950.90;1901.60;-1049.30;0.00
0.26;10.92;42.90;3431.71;2105.43;-1326.28;0.00
0.23;10.79;50.42;4033.60;1948.75;-2084.85;0.00
0.29;9.68;36.57;2925.99;2211.87;-714.12;0.00
0.26;9.30;40.16;3212.70;2022.21;-1190.49;0.00
0.28;11.50;41.55;3324.01;2279.63;-1044.38;0.00
0.28;10.03;36.22;2897.85;2175.39;-722.46;0.00
0.26;10.82;42.46;3397.05;2073.61;-1323.44;0.00
0.26;11.24;35.34;2827.26;2116.72;-710.53;0.00
0.23;12.34;46.39;3711.57;2025.05;-1686.52;0.00
0.27;10.04;41.70;3336.35;2114.47;-1221.88;0.00
0.30;10.40;42.06;3364.53;2316.57;-1047.96;0.00
0.30;11.25;38.36;3068.98;2371.03;-697.95;0.00
0.21;9.59;44.30;3543.62;1723.86;-1819.77;0.00
0.29;10.74;39.36;3148.50;2245.86;-902.64;0.00
0.26;9.49;34.60;2767.66;2041.52;-726.14;0.00
0.21;9.77;38.81;3104.94;1722.99;-1381.95;0.00
0.24;9.58;38.68;3094.50;1922.75;-1171.75;0.00
0.26;10.37;37.26;2980.57;2069.05;-911.52;0.00
0.23;9.23;44.74;3578.80;1846.96;-1731.84;0.00
0.22;9.41;39.62;3169.54;1787.65;-1381.89;0.00
0.24;11.29;41.78;3342.58;2017.37;-1325.21;0.00
0.25;8.53;40.60;3248.22;1897.67;-1350.55;0.00
0.23;10.57;51.35;4107.74;1887.28;-2220.46;0.00
0.26;11.70;34.95;2796.27;2138.94;-657.33;0.00
0.23;9.27;40.81;3264.63;1845.47;-1419.17;0.00
0.24;11.09;36.30;2903.80;2026.56;-877.24;0.00
0.24;9.98;34.39;2751.50;1924.94;-826.56;0.00
0.27;9.34;48.42;3873.42;2060.21;-1813.22;0.00
0.28;11.10;33.05;2643.62;2212.17;-431.46;0.00
0.26;11.40;38.98;3118.57;2144.32;-974.24;0.00
0.27;9.68;38.51;3080.88;2112.77;-968.12;0.00
0.26;9.41;35.57;2845.21;2040.52;-804.69;0.00
0.23;8.93;45.54;3642.86;1836.02;-1806.83;0.00
0.25;9.44;45.03;3602.80;1963.39;-1639.41;0.00
0.25;10.37;37.10;2968.04;1991.09;-976.95;0.00
0.25;10.71;41.38;3310.07;2056.87;-1253.19;0.00
0.26;8.63;44.72;3577.86;1995.00;-1582.86;0.00
0.24;10.06;36.98;2958.25;1915.92;-1042.33;0.00
0.27;9.62;44.22;3537.47;2097.75;-1439.73;0.00
0.27;11.66;39.16;3132.74;2190.46;-942.29;0.00
0.24;11.44;39.46;3156.66;2009.10;-1147.56;0.00
0.25;11.01;42.10;3368.11;2061.20;-1306.91;0.00
0.27;9.92;40.11;3208.79;2134.32;-1074.47;0.00
0.23;11.76;41.31;3305.12;1986.90;-1318.21;0.00
0.25;11.23;39.20;3136.01;2056.47;-1079.54;0.00
0.25;8.10;35.22;2817.48;1913.90;-903.58;0.00
0.29;8.09;43.24;3459.50;2106.56;-1352.94;0.00
0.25;8.90;40.89;3271.03;1923.56;-1347.47;0.00
0.26;10.66;40.30;3224.02;2111.35;-1112.67;0.00
0.26;9.85;37.64;3011.34;2023.48;-987.85;0.00
0.26;10.01;42.72;3417.45;2078.74;-1338.71;0.00
0.25;9.81;43.09;3447.10;1998.18;-1448.92;0.00
0.26;10.87;37.59;3007.10;2099.68;-907.42;0.00
0.27;11.21;40.50;3239.96;2177.38;-1062.58;0.00
0.26;10.73;40.14;3211.16;2119.44;-1091.72;0.00
0.25;10.73;43.48;3478.53;2064.55;-1413.98;0.00
0.29;11.12;32.37;2589.48;2303.46;-286.02;0.00
0.24;10.09;35.70;2856.09;1961.36;-894.73;0.00
0.23;9.84;35.14;2811.02;1888.10;-922.92;0.00
0.29;10.45;30.17;2413.36;2256.64;-156.73;0.00
0.27;10.90;41.97;3357.65;2162.91;-1194.73;0.00
0.26;10.03;50.45;4035.97;2059.86;-1976.11;0.00
0.28;10.28;36.91;2953.02;2191.59;-761.43;0.00
0.28;9.59;33.82;2705.56;2173.09;-532.46;0.00
0.28;10.08;42.22;3377.61;2170.60;-1207.01;0.00
0.22;9.38;36.47;2917.84;1801.42;-1116.42;0.00
0.20;11.32;47.24;3779.57;1804.06;-1975.51;0.00
0.25;9.42;40.80;3264.37;1992.10;-1272.27;0.00
0.25;9.51;41.70;3335.96;1993.55;-1342.42;0.00
0.23;10.02;39.56;3165.07;1911.26;-1253.81;0.00
0.24;10.12;42.40;3392.21;1951.64;-1440.57;0.00
0.23;10.43;36.50;2920.37;1916.52;-1003.85;0.00
0.24;8.25;42.30;3383.63;1817.02;-1566.62;0.00
0.25;10.13;31.42;2513.58;1977.11;-536.47;0.00
0.26;10.75;40.98;3278.63;2125.66;-1152.98;0.00
0.26;11.23;37.02;2961.90;2131.77;-830.12;0.00
0.27;10.43;37.28;2982.75;2155.75;-827.00;0.00
0.28;10.04;43.58;3486.35;2193.41;-1292.94;0.00
0.25;11.37;40.13;3210.08;2082.21;-1127.87;0.00
0.23;9.16;34.54;2763.21;1842.24;-920.97;0.00
0.25;9.04;38.16;3053.08;1943.29;-1109.80;0.00
0.27;10.43;36.91;2953.12;2119.52;-833.60;0.00
0.21;10.70;37.96;3036.59;1793.50;-1243.09;0.00
0.23;10.64;44.56;3564.65;1939.01;-1625.65;0.00
0.19;10.79;36.12;2889.95;1685.48;-1204.47;0.00
0.23;10.12;40.75;3259.60;1905.25;-1354.35;0.00
0.26;10.61;44.06;3524.76;2076.64;-1448.12;0.00
0.28;9.88;45.50;3640.13;2168.29;-1471.84;0.00
0.27;9.61;38.77;3101.50;2077.68;-1023.82;0.00
0.25;9.81;36.32;2905.66;1994.65;-911.01;0.00
0.24;10.29;45.73;3658.15;1959.52;-1698.62;0.00
0.24;10.68;50.01;4000.98;2004.47;-1996.51;0.00
0.25;9.52;40.21;3217.11;1980.35;-1236.76;0.00
0.23;10.89;38.62;3089.64;1954.66;-1134.98;0.00
0.29;10.92;36.19;2895.21;2263.03;-632.18;0.00
0.28;10.10;38.25;3060.33;2156.92;-903.40;0.00
0.25;10.23;33.43;2674.46;2012.33;-662.13;0.00
0.25;10.46;44.58;3566.54;2037.92;-1528.62;0.00
0.24;8.41;44.37;3549.59;1852.46;-1697.13;0.00
0.22;10.37;40.66;3252.78;1864.20;-1388.57;0.00
0.29;10.12;37.16;2972.81;2256.31;-716.50;0.00
0.24;10.55;35.34;2827.12;1988.21;-838.90;0.00
0.32;10.72;39.85;3187.60;2452.13;-735.48;0.00
0.21;10.68;35.10;2807.77;1815.44;-992.33;0.00
0.25;8.88;41.02;3281.30;1909.52;-1371.78;0.00
0.23;11.11;40.34;3227.39;1945.53;-1281.86;0.00
0.26;12.60;40.86;3268.43;2218.89;-1049.54;0.00
0.24;8.50;29.23;2338.72;1832.74;-505.98;0.00
0.24;10.51;40.50;3239.86;1959.17;-1280.70;0.00
0.23;11.53;40.81;3264.41;1977.01;-1287.40;0.00
0.26;9.70;43.06;3444.52;2041.07;-1403.45;0.00
0.27;10.33;39.23;3138.65;2143.29;-995.36;0.00
0.29;9.30;39.05;3123.92;2164.98;-958.95;0.00
0.24;10.53;48.02;3841.96;1961.82;-1880.14;0.00
0.20;9.74;38.98;3118.34;1720.55;-1397.78;0.00
0.32;10.04;35.04;2803.34;2406.77;-396.57;0.00
0.28;11.74;46.39;3711.12;2280.81;-1430.31;0.00
0.26;9.92;50.16;4013.06;2047.58;-1965.47;0.00
0.26;10.13;37.10;2967.61;2092.03;-875.58;0.00
0.24;12.27;34.07;2725.52;2056.97;-668.55;0.00
0.32;10.49;41.25;3300.09;2416.75;-883.34;0.00
0.25;10.17;32.65;2611.61;1988.26;-623.35;0.00
0.24;11.49;48.92;3913.29;2047.17;-1866.12;0.00
0.26;8.70;34.57;2765.71;1990.54;-775.18;0.00
0.26;10.35;41.94;3355.28;2092.02;-1263.26;0.00
0.24;9.51;43.97;3517.89;1939.56;-1578.33;0.00
0.27;10.24;29.45;2355.92;2120.54;-235.38;0.00
0.27;10.20;41.66;3332.90;2146.12;-1186.78;0.00
0.26;10.69;43.01;3441.05;2100.79;-1340.25;0.00
0.26;11.27;43.36;3469.11;2100.65;-1368.46;0.00
0.22;12.62;46.53;3722.72;1950.18;-1772.53;0.00
0.26;8.81;37.83;3026.33;2013.59;-1012.74;0.00
0.23;10.07;38.66;3092.71;1906.27;-1186.44;0.00
0.26;8.91;40.26;3220.65;1969.09;-1251.56;0.00
0.21;10.84;42.18;3374.28;1834.90;-1539.39;0.00
0.26;9.88;33.59;2687.00;2056.10;-630.90;0.00
0.23;9.80;47.17;3773.77;1875.03;-1898.74;0.00
0.26;11.40;41.10;3287.92;2142.51;-1145.40;0.00
0.24;9.92;40.17;3213.57;1943.94;-1269.63;0.00
0.23;11.25;31.18;2494.70;1973.87;-520.83;0.00
0.25;9.82;33.89;2711.22;2006.23;-704.98;0.00
0.21;9.70;39.44;3154.93;1734.76;-1420.17;0.00
0.23;9.85;31.27;2501.33;1847.70;-653.62;0.00
0.20;10.23;36.98;2958.38;1744.58;-1213.79;0.00
0.26;9.89;37.23;2978.59;2023.16;-955.44;0.00
0.24;10.07;36.02;2881.35;1925.75;-955.60;0.00
0.26;9.64;47.85;3828.24;2045.37;-1782.87;0.00
0.26;9.46;47.47;3797.41;2028.96;-1768.44;0.00
0.23;10.88;39.25;3140.12;1934.35;-1205.77;0.00
0.24;8.98;47.38;3790.52;1856.73;-1933.79;0.00
0.23;11.97;49.23;3938.61;1989.48;-1949.13;0.00
0.22;10.37;36.91;2952.56;1831.77;-1120.79;0.00
0.27;8.85;42.72;3417.91;2061.25;-1356.66;0.00
0.25;11.40;50.63;4050.26;2084.97;-1965.29;0.00
0.22;11.52;45.71;3656.98;1926.12;-1730.86;0.00
0.25;9.02;42.93;3434.27;1942.30;-1491.97;0.00
0.26;10.03;42.51;3400.88;2065.35;-1335.53;0.00
0.22;11.60;40.11;3209.16;1897.43;-1311.73;0.00
0.25;10.37;39.31;3144.90;1995.67;-1149.23;0.00
0.28;9.19;43.27;3461.47;2144.70;-1316.77;0.00
0.22;10.52;37.68;3014.79;1843.77;-1171.02;0.00
0.26;11.43;34.85;2788.33;2160.47;-627.86;0.00
0.27;9.94;36.98;2958.10;2092.75;-865.35;0.00
0.24;9.13;33.71;2696.46;1867.57;-828.89;0.00
0.27;11.09;43.93;3514.53;2164.73;-1349.80;0.00
0.25;9.77;37.11;2968.47;1968.86;-999.60;0.00
0.28;10.44;36.20;2895.98;2188.44;-707.54;0.00
0.30;9.72;43.63;3490.04;2278.20;-1211.84;0.00
0.21;10.30;45.96;3676.45;1804.53;-1871.91;0.00
0.23;10.29;45.43;3634.59;1891.33;-1743.26;0.00
0.28;11.33;35.94;2875.41;2253.35;-622.06;0.00
0.23;9.89;42.56;3404.43;1889.46;-1514.97;0.00
0.22;10.57;40.54;3243.24;1848.93;-1394.31;0.00
0.25;10.75;36.72;2937.24;2013.67;-923.57;0.00
0.24;9.99;46.09;3687.30;1948.71;-1738.59;0.00
0.23;9.81;36.76;2940.53;1859.20;-1081.33;0.00
0.22;9.77;41.81;3344.71;1800.23;-1544.48;0.00
0.26;9.93;38.39;3071.40;2044.00;-1027.41;0.00
0.21;11.99;38.73;3098.46;1892.26;-1206.21;0.00
0.22;10.20;37.17;2973.91;1837.67;-1136.24;0.00
0.29;10.40;43.05;3444.12;2256.50;-1187.62;0.00
0.26;9.97;40.88;3270.32;2045.17;-1225.15;0.00
0.25;11.75;45.15;3611.84;2072.90;-1538.95;0.00
0.28;8.74;47.73;3818.68;2105.54;-1713.14;0.00
0.19;10.86;44.17;3533.94;1702.00;-1831.95;0.00
0.27;8.98;40.53;3242.35;2041.54;-1200.81;0.00
0.23;9.84;37.69;3015.17;1887.00;-1128.17;0.00
0.26;10.33;44.99;3599.53;2083.94;-1515.60;0.00
0.26;8.76;35.74;2859.09;1967.38;-891.72;0.00
0.23;9.69;42.78;3422.09;1875.31;-1546.78;0.00
0.24;10.94;41.41;3313.11;2009.37;-1303.74;0.00
0.28;11.23;37.61;3008.58;2218.10;-790.47;0.00
0.29;9.98;48.37;3869.58;2226.78;-1642.80;0.00
0.25;9.45;36.81;2944.79;1972.72;-972.07;0.00
0.24;11.89;43.39;3471.07;2050.79;-1420.29;0.00
0.28;11.89;28.20;2255.89;2265.02;9.13;1.00
0.24;10.66;42.55;3403.86;1953.47;-1450.38;0.00
0.22;10.67;37.96;3036.68;1866.36;-1170.32;0.00
0.25;12.22;37.40;2992.18;2124.52;-867.66;0.00
0.22;9.19;46.10;3688.04;1808.26;-1879.77;0.00
0.24;9.31;37.96;3036.41;1882.88;-1153.53;0.00
0.27;9.33;28.68;2294.36;2092.98;-201.38;0.00
0.24;9.23;39.37;3149.23;1909.92;-1239.30;0.00
0.23;11.79;43.54;3483.52;1954.54;-1528.99;0.00
0.28;10.84;36.58;2926.10;2203.70;-722.40;0.00
0.23;8.91;42.73;3418.59;1831.79;-1586.80;0.00
0.29;11.38;36.25;2900.19;2279.82;-620.37;0.00
0.28;9.35;35.55;2844.06;2143.33;-700.73;0.00
0.25;13.17;35.39;2831.52;2153.64;-677.88;0.00
0.24;11.67;34.78;2782.00;2052.79;-729.21;0.00
0.26;9.61;45.17;3613.77;2022.25;-1591.52;0.00
0.25;9.49;43.24;3459.58;1989.10;-1470.48;0.00
0.26;11.79;37.43;2994.65;2138.25;-856.40;0.00
0.30;11.72;41.65;3332.15;2354.00;-978.15;0.00
0.26;10.85;45.42;3633.58;2094.20;-1539.38;0.00
0.28;9.82;41.31;3304.77;2148.82;-1155.95;0.00
0.24;11.26;37.28;2982.23;2026.76;-955.47;0.00
0.24;9.70;37.51;3001.10;1941.19;-1059.91;0.00
0.29;9.37;45.80;3664.06;2216.74;-1447.32;0.00
0.23;9.87;35.93;2874.57;1901.02;-973.55;0.00
0.24;10.51;36.14;2890.93;1972.65;-918.28;0.00
0.25;8.93;36.76;2940.47;1929.80;-1010.67;0.00
0.19;10.59;42.38;3390.25;1670.34;-1719.91;0.00
0.28;12.81;47.52;3801.63;2316.24;-1485.39;0.00
0.26;11.08;53.65;4292.30;2109.30;-2183.01;0.00
0.25;8.12;39.75;3179.91;1883.77;-1296.14;0.00
0.23;11.06;32.22;2577.72;1937.71;-640.01;0.00
0.27;11.10;37.87;3029.92;2160.13;-869.79;0.00
0.29;11.44;33.51;2680.84;2280.21;-400.63;0.00
0.28;10.80;30.73;2458.29;2189.48;-268.81;0.00
0.26;10.47;43.08;3446.77;2054.18;-1392.60;0.00
0.24;9.59;38.21;3056.77;1908.59;-1148.18;0.00
0.27;9.89;39.34;3146.89;2129.06;-1017.84;0.00
0.23;12.11;39.07;3125.46;2009.41;-1116.05;0.00
0.26;10.89;37.81;3024.94;2092.39;-932.55;0.00
0.23;9.33;45.39;3631.03;1831.96;-1799.07;0.00
0.28;10.66;43.52;3481.94;2197.48;-1284.46;0.00
0.19;10.57;43.99;3519.39;1699.26;-1820.13;0.00
0.26;10.26;41.13;3290.56;2048.64;-1241.92;0.00
0.27;10.23;39.27;3141.79;2104.78;-1037.01;0.00
0.28;11.29;41.83;3346.54;2217.36;-1129.18;0.00
0.28;10.95;34.56;2764.83;2232.62;-532.21;0.00
0.23;7.57;46.94;3754.96;1753.55;-2001.40;0.00
0.24;9.30;41.66;3333.20;1906.58;-1426.62;0.00
0.25;11.34;38.69;3095.03;2065.29;-1029.74;0.00
0.27;10.62;43.16;3453.01;2132.72;-1320.29;0.00
0.26;9.36;34.62;2769.41;2005.58;-763.83;0.00
0.32;10.04;43.62;3489.52;2407.87;-1081.65;0.00
0.26;12.32;39.57;3165.40;2190.67;-974.73;0.00
