# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;X_11;X_12;R_0;R_1;R_2;S_0;S_1;S_2;G_0;G_1;G_2;I_0;I_1;I_2
202552859457.41;266001715.76;12269.28;1.04;0.97;142.32;5.60;102.82;6.86;134.46;951.47;95757.55;9575.92;32515.69;115605.27;0.01;1733.90;943.77;0.00;-32069.41;-119098.86;-0.02;0.00;0.00;0.00
185848089926.01;242615126.51;13068.41;0.98;0.94;135.40;5.91;104.98;6.94;142.33;946.70;102055.82;10363.58;31392.51;105892.70;0.01;1846.83;1005.23;0.00;-28940.53;-102511.83;-0.01;0.00;0.00;0.00
206216115584.75;245836368.03;10828.86;0.99;1.07;139.92;5.69;100.95;7.20;134.37;921.78;104372.75;10292.63;30029.42;106673.98;0.01;1530.28;832.92;0.00;-28216.57;-105157.61;-0.01;0.00;0.00;0.00
199007643186.17;259674579.85;12753.34;1.09;1.02;137.32;5.69;102.34;7.07;141.19;909.44;111178.98;9156.25;33331.50;110676.16;0.01;1802.33;981.00;0.00;-34466.77;-119535.53;-0.02;0.00;0.00;0.00
207076173932.92;229427695.06;13752.21;1.00;0.93;133.83;5.79;103.91;7.16;137.19;951.59;105152.46;11436.92;28612.83;96904.81;0.01;1943.49;1057.85;0.00;-26698.62;-95541.96;-0.01;0.00;0.00;0.00
219822777580.96;254242068.89;10740.43;0.95;0.95;138.03;5.90;105.37;7.24;141.29;924.25;108601.94;9998.80;32656.65;112928.95;0.01;1517.86;826.15;0.00;-29613.53;-106608.54;-0.01;0.00;0.00;0.00
184735451863.71;255004834.58;12409.28;1.03;0.89;135.45;5.76;99.96;7.22;142.53;965.00;104339.95;9979.40;33040.97;108427.19;0.01;1753.68;954.54;0.00;-32631.96;-111341.02;-0.02;0.00;0.00;0.00
183962274706.43;243289037.33;14690.60;1.04;0.92;137.53;5.76;101.00;7.19;134.89;948.43;105892.87;9911.33;29833.86;105083.28;0.01;2076.05;1130.00;0.00;-29188.01;-108477.50;-0.02;0.00;0.00;0.00
203307836952.77;246682658.86;12934.51;0.91;0.97;140.02;5.70;101.37;7.47;136.13;948.89;102123.41;9180.78;30527.97;107333.03;0.01;1827.91;994.92;0.00;-26069.69;-96918.63;-0.01;0.00;0.00;0.00
206113019671.98;252066772.25;12809.45;0.96;0.99;137.91;5.87;103.16;7.21;142.17;923.17;113166.28;10456.16;32577.95;111259.70;0.01;1810.25;985.31;0.00;-29393.26;-105507.63;-0.01;0.00;0.00;0.00
194933139937.72;224809731.20;12771.58;1.05;0.97;134.40;5.89;100.08;7.14;138.30;940.87;108325.20;9096.85;28263.94;97110.95;0.01;1804.85;982.38;0.00;-27843.72;-100749.40;-0.02;0.00;0.00;0.00
202917759708.68;242272438.58;11439.52;1.11;1.02;135.55;5.75;99.66;7.12;137.32;981.57;97270.39;11995.91;30243.49;102992.03;0.01;1616.58;879.92;0.00;-31990.62;-113664.24;-0.02;0.00;0.00;0.00
203552146471.64;259919402.91;11481.55;1.07;1.01;137.79;5.75;99.92;7.08;135.43;931.38;103700.39;10610.92;32000.40;112260.46;0.01;1622.54;883.15;0.00;-32584.98;-119148.45;-0.02;0.00;0.00;0.00
194399795426.83;269834999.85;12397.46;1.00;1.00;137.73;5.76;102.56;7.23;136.41;935.13;105746.01;10073.07;33461.08;116783.95;0.01;1752.01;953.62;0.00;-31734.82;-115933.06;-0.02;0.00;0.00;0.00
199595063111.48;264298744.90;11987.54;1.01;0.93;139.59;5.66;99.05;7.12;138.86;932.07;109632.51;11772.08;33364.57;113976.70;0.01;1694.05;922.08;0.00;-32244.45;-114687.94;-0.02;0.00;0.00;0.00
205300886301.40;272629256.97;13614.60;1.03;0.96;135.74;5.77;101.33;6.91;141.91;954.73;103940.79;9985.21;35171.92;116502.70;0.01;1923.96;1047.23;0.00;-34417.45;-119140.22;-0.02;0.00;0.00;0.00
187201721104.98;254649338.39;12177.18;0.99;0.91;135.59;5.76;106.11;7.13;138.70;945.25;90059.97;10694.13;32108.30;108522.51;0.01;1720.92;936.69;0.00;-30266.38;-106760.36;-0.01;0.00;0.00;0.00
196742140082.25;239787104.52;13669.92;0.94;1.02;132.66;5.82;101.34;7.21;142.93;947.59;88945.06;9513.22;31156.30;101053.61;0.01;1931.76;1051.46;0.00;-27328.75;-93974.39;-0.01;0.00;0.00;0.00
201521269471.98;272536048.06;12415.47;0.98;0.98;139.44;5.90;100.55;6.94;138.77;913.33;99014.79;9698.56;34380.70;122240.85;0.01;1754.56;955.00;0.00;-32145.09;-119470.57;-0.01;0.00;0.00;0.00
203628367375.71;236695167.20;14470.45;0.97;1.04;140.19;5.99;102.11;7.33;143.97;924.07;95987.12;11173.72;30979.15;108340.55;0.01;2045.01;1113.08;0.00;-28077.46;-104448.76;-0.01;0.00;0.00;0.00
213818084854.05;253806485.65;12378.15;1.05;0.95;133.52;5.82;101.59;7.14;142.68;914.49;86204.81;8953.60;32921.83;107536.01;0.01;1749.33;952.15;0.00;-32936.75;-112106.23;-0.02;0.00;0.00;0.00
197428464188.32;260169721.90;11905.78;1.01;1.03;145.60;5.72;102.59;7.04;137.07;923.33;84030.05;10785.38;32418.97;118085.98;0.01;1682.49;915.77;0.00;-30882.82;-117846.52;-0.02;0.00;0.00;0.00
209741757592.75;233927694.01;9961.19;1.03;0.99;139.12;5.77;100.54;7.12;140.16;958.56;101960.31;10112.82;29805.97;102445.50;0.01;1407.72;766.23;0.00;-29380.72;-105018.31;-0.02;0.00;0.00;0.00
188029389744.00;251882994.33;12757.14;0.95;0.98;137.40;5.84;102.18;7.19;147.64;947.07;89552.58;10280.21;33806.96;110172.75;0.01;1802.88;981.31;0.00;-30266.15;-103454.29;-0.01;0.00;0.00;0.00
198415870932.50;252332590.37;13959.51;1.01;1.05;138.68;5.74;102.61;7.07;137.60;921.15;106243.48;10159.45;31564.69;109609.52;0.01;1972.77;1073.77;0.00;-29836.83;-109651.81;-0.02;0.00;0.00;0.00
200199887970.88;243138405.41;11312.85;1.03;1.05;140.93;5.85;101.77;7.01;142.57;935.70;108853.15;10877.19;31512.14;109426.65;0.01;1598.67;870.15;0.00;-30932.75;-112311.40;-0.02;0.00;0.00;0.00
195950576640.10;248691902.16;11575.54;0.96;0.98;142.69;5.54;102.44;6.98;143.22;946.21;87241.09;10862.62;32379.54;107301.78;0.01;1635.82;890.38;0.00;-29337.62;-101648.86;-0.01;0.00;0.00;0.00
220349969530.78;269830326.69;12857.22;1.01;1.00;137.71;5.63;102.59;6.83;136.32;972.07;114171.63;10612.32;33438.37;114205.18;0.01;1816.97;989.00;0.00;-32084.56;-114777.54;-0.02;0.00;0.00;0.00
214678212096.26;260115369.63;13377.20;1.02;1.02;137.78;5.74;102.86;7.12;140.54;949.05;108775.27;7838.86;33232.56;112122.01;0.01;1890.50;1029.00;0.00;-32104.80;-113773.99;-0.02;0.00;0.00;0.00
206026289515.60;236865228.81;12264.66;0.97;0.98;138.38;5.97;106.25;7.18;137.62;953.29;107309.41;7926.97;29633.50;106813.50;0.01;1733.23;943.38;0.00;-26979.77;-102425.54;-0.01;0.00;0.00;0.00
199675431360.36;245103183.23;13843.00;1.02;0.92;141.57;6.00;104.58;7.06;142.95;950.56;103869.84;8740.19;31852.87;113643.48;0.01;1956.38;1064.85;0.00;-30553.50;-114434.70;-0.02;0.00;0.00;0.00
199428381913.36;255069266.11;12829.30;1.02;0.95;140.38;5.90;100.47;7.29;137.06;929.40;110345.97;11617.79;31782.63;115246.94;0.01;1813.08;986.85;0.00;-30572.04;-116142.60;-0.02;0.00;0.00;0.00
203237618061.72;272025577.44;11985.56;1.01;1.04;138.78;5.86;99.31;7.35;140.29;917.71;92141.51;9717.51;34693.84;120749.18;0.01;1693.80;921.92;0.00;-33177.06;-120634.36;-0.02;0.00;0.00;0.00
199103421470.82;243080537.74;12950.08;0.88;1.02;138.64;5.73;104.05;6.87;140.05;934.59;88620.11;9906.77;30949.37;105240.93;0.01;1830.15;996.15;0.00;-25518.82;-92109.81;-0.01;0.00;0.00;0.00
194893543897.00;251102205.11;13623.81;1.02;0.93;144.03;5.66;103.00;7.13;138.27;933.50;108166.02;7590.91;31564.33;111712.84;0.01;1925.28;1047.92;0.00;-30274.06;-112535.91;-0.02;0.00;0.00;0.00
205702189276.83;238307009.51;12400.03;1.08;1.01;138.50;5.67;99.92;7.13;138.10;908.81;96709.58;10952.62;29919.42;102031.88;0.01;1752.44;953.85;0.00;-30470.62;-108970.88;-0.02;0.00;0.00;0.00
206276277950.87;239545000.77;13045.81;1.02;1.06;141.55;5.72;101.63;6.94;145.24;952.84;101338.18;9378.93;31627.94;105798.86;0.01;1843.56;1003.46;0.00;-30238.18;-106597.50;-0.02;0.00;0.00;0.00
189901000004.83;259220244.13;11957.02;1.05;1.03;139.43;5.84;102.15;7.16;143.24;931.58;109301.97;9147.11;33756.05;115077.93;0.01;1689.83;919.77;0.00;-33819.12;-120280.34;-0.02;0.00;0.00;0.00
214559809510.32;254844987.58;13141.16;0.96;0.96;140.59;5.75;100.19;7.09;139.87;945.94;82916.44;7479.25;32405.65;112380.64;0.01;1857.14;1010.85;0.00;-29298.58;-106810.81;-0.01;0.00;0.00;0.00
207510627182.96;251799592.37;12884.45;1.01;1.04;135.89;5.90;101.19;7.30;138.77;917.25;98646.53;9402.19;31766.71;110186.68;0.01;1820.85;991.08;0.00;-30348.43;-110799.77;-0.02;0.00;0.00;0.00
194143204785.71;229426580.37;11379.38;0.97;0.93;136.39;5.75;103.93;6.91;138.04;913.30;107263.91;9904.22;28790.64;98068.16;0.01;1608.14;875.31;0.00;-26328.60;-93980.13;-0.01;0.00;0.00;0.00
196094661637.48;257895370.46;12877.22;1.08;0.98;136.87;5.76;98.94;7.05;142.08;953.78;86592.76;10213.97;33311.35;110897.79;0.01;1819.81;990.54;0.00;-34235.09;-118944.83;-0.02;0.00;0.00;0.00
194361666335.37;242516385.25;12877.63;0.95;0.99;142.61;5.80;101.09;7.09;139.60;958.93;104730.54;11800.54;30778.62;109454.32;0.01;1819.83;990.54;0.00;-27516.48;-103303.97;-0.01;0.00;0.00;0.00
212002444913.14;250751731.43;13585.13;1.02;1.03;139.87;5.70;103.43;6.94;142.33;946.02;88757.89;9848.83;32445.92;108959.15;0.01;1919.89;1045.00;0.00;-31170.02;-110251.03;-0.02;0.00;0.00;0.00
206112913007.15;234776752.91;11197.20;0.88;1.03;138.59;5.77;100.81;7.06;139.15;962.36;98087.26;8380.54;29699.90;102439.52;0.01;1582.39;861.31;0.00;-24530.98;-89341.20;-0.01;0.00;0.00;0.00
192062872457.12;250512535.88;14035.69;1.02;1.02;134.89;5.68;101.49;7.04;136.20;953.58;98309.00;9337.02;31017.25;104644.70;0.01;1983.47;1079.62;0.00;-29741.44;-106044.79;-0.02;0.00;0.00;0.00
183056996865.31;254166012.84;14045.33;1.01;1.04;136.10;5.73;101.50;6.94;140.56;906.22;115572.28;10184.21;32478.49;108116.77;0.01;1984.91;1080.38;0.00;-30675.98;-107872.62;-0.02;0.00;0.00;0.00
187393430049.47;258124884.37;13915.27;1.04;1.05;136.14;5.58;102.73;7.02;143.67;924.80;93031.92;9452.11;33712.56;106949.25;0.01;1966.53;1070.38;0.00;-32929.80;-109913.23;-0.02;0.00;0.00;0.00
203419828202.81;252197575.76;13086.76;0.87;1.08;141.13;5.68;99.31;7.23;139.77;934.07;88903.23;9050.71;32044.94;110194.91;0.01;1849.38;1006.62;0.00;-25831.53;-94583.76;-0.01;0.00;0.00;0.00
209865388306.89;231579663.80;10849.43;1.00;0.99;144.65;5.77;104.13;6.84;139.14;929.46;101299.58;8124.13;29293.02;105485.20;0.01;1533.24;834.54;0.00;-27759.57;-104581.23;-0.01;0.00;0.00;0.00
202475516766.59;247801451.08;12678.63;1.01;1.03;137.82;5.80;102.42;7.12;146.05;929.39;115653.62;11980.70;32900.26;108090.84;0.01;1791.73;975.23;0.00;-31257.79;-107735.28;-0.02;0.00;0.00;0.00
208721641567.90;257570499.91;12232.89;0.93;1.02;142.61;5.50;104.49;7.00;142.68;938.25;108710.58;8705.21;33408.59;110282.82;0.01;1728.69;940.92;0.00;-29301.08;-101570.17;-0.01;0.00;0.00;0.00
203800875394.06;247835110.30;11162.00;1.04;0.98;137.95;5.65;102.95;6.93;139.60;964.18;92035.30;12001.08;31451.85;105449.28;0.01;1577.30;858.54;0.00;-31137.88;-108721.72;-0.02;0.00;0.00;0.00
219324912074.30;253374586.90;13880.24;1.08;0.97;144.99;6.03;102.06;7.11;136.09;920.48;108756.36;11280.24;31347.17;120758.09;0.01;1961.63;1067.69;0.00;-31811.99;-128850.05;-0.02;0.00;0.00;0.00
188440123806.74;238478448.95;11413.35;1.01;0.98;140.82;5.97;101.86;7.18;141.98;902.42;93331.50;9116.09;30781.92;109431.53;0.01;1612.98;877.92;0.00;-29646.31;-110173.82;-0.02;0.00;0.00;0.00
193899404323.33;246122752.89;12506.88;0.94;1.05;141.03;5.80;105.96;7.08;139.75;942.03;87406.00;8777.49;31268.50;109808.07;0.01;1767.43;962.00;0.00;-27538.02;-102201.20;-0.01;0.00;0.00;0.00
194511809762.44;227356059.18;13581.99;0.95;0.99;141.47;5.92;99.14;7.05;136.97;912.78;106787.37;10201.03;28309.61;103903.61;0.01;1919.35;1044.69;0.00;-25031.87;-97842.61;-0.01;0.00;0.00;0.00
194379907886.76;231674932.01;10512.26;0.96;1.00;140.85;5.90;102.77;7.07;141.84;931.72;109594.96;10701.95;29872.78;105020.92;0.01;1485.62;808.62;0.00;-27150.32;-99874.62;-0.01;0.00;0.00;0.00
196190190472.46;252915191.47;13214.10;0.97;0.98;143.28;5.51;101.36;7.11;137.43;937.60;108513.26;8446.24;31597.43;108990.91;0.01;1867.46;1016.46;0.00;-28808.51;-104666.41;-0.01;0.00;0.00;0.00
192859447108.34;250495355.05;10551.65;0.94;1.07;136.14;5.93;102.58;7.28;139.71;911.27;108219.15;8399.45;31816.02;110391.08;0.01;1491.15;811.62;0.00;-28399.17;-103186.65;-0.01;0.00;0.00;0.00
200721688333.55;256598344.79;13100.46;1.08;1.02;136.01;5.76;99.03;6.85;135.58;947.26;97583.98;9962.23;31625.86;109737.95;0.01;1851.32;1007.69;0.00;-32363.44;-117844.40;-0.02;0.00;0.00;0.00
200626091884.78;234138990.74;13618.84;0.95;0.91;142.51;5.92;100.71;7.07;141.96;937.95;113176.71;9106.06;30216.89;107713.27;0.01;1924.57;1047.54;0.00;-26968.66;-101434.47;-0.01;0.00;0.00;0.00
235669797847.87;246888754.58;12323.23;1.02;1.01;144.73;5.77;103.27;6.77;142.91;933.43;103481.21;8011.33;32074.30;112458.94;0.01;1741.55;947.92;0.00;-30993.52;-113893.68;-0.02;0.00;0.00;0.00
208167802408.64;234527055.03;11720.79;1.08;1.13;138.08;5.82;102.82;7.08;131.01;924.70;81485.21;9913.23;27931.46;102887.62;0.01;1656.34;901.54;0.00;-28150.55;-109589.23;-0.02;0.00;0.00;0.00
193526151892.23;256754324.84;11994.97;1.09;1.00;142.46;5.97;101.50;7.17;142.62;927.91;91187.60;11768.27;33290.50;119105.07;0.01;1695.07;922.62;0.00;-34556.21;-128761.66;-0.02;0.00;0.00;0.00
192036604882.89;245418317.78;11625.03;1.01;0.95;136.07;6.05;102.23;7.14;145.04;943.79;91489.29;9263.35;32359.84;110245.77;0.01;1642.91;894.23;0.00;-31218.68;-110820.98;-0.02;0.00;0.00;0.00
201365841497.40;251852000.48;10942.17;0.97;0.94;142.83;5.66;98.49;6.99;141.07;973.79;104265.87;10655.16;32299.62;111063.32;0.01;1546.34;841.69;0.00;-29989.42;-107345.89;-0.01;0.00;0.00;0.00
221496127023.73;256594917.15;13914.83;1.12;1.01;138.74;6.01;101.42;7.22;139.04;926.87;108878.30;10298.50;32434.72;116640.20;0.01;1966.42;1070.31;0.00;-34443.53;-129941.63;-0.02;0.00;0.00;0.00
194926437468.06;262889661.70;12308.84;0.94;1.02;136.85;5.73;107.72;7.21;137.39;965.65;116411.32;11047.14;32835.53;112353.07;0.01;1739.43;946.77;0.00;-29224.32;-105104.65;-0.01;0.00;0.00;0.00
206144922241.09;251483733.72;11466.18;0.99;1.04;135.80;5.93;101.50;7.01;138.47;899.75;93782.36;10353.43;31657.68;110382.68;0.01;1620.45;882.00;0.00;-29760.42;-108732.03;-0.01;0.00;0.00;0.00
187965653312.79;253596769.62;12465.02;0.98;1.00;138.63;5.75;101.30;7.04;138.73;925.70;83227.49;10521.25;31983.43;110253.63;0.01;1761.62;958.85;0.00;-29644.80;-107295.65;-0.01;0.00;0.00;0.00
200931470995.24;260138786.97;13240.52;1.00;1.00;140.63;5.95;103.39;7.16;140.12;932.11;96614.20;9923.29;33136.92;118690.51;0.01;1871.17;1018.46;0.00;-31225.76;-117537.52;-0.01;0.00;0.00;0.00
209628274910.01;238042293.79;12546.36;1.04;1.04;136.62;5.75;97.94;7.29;135.98;904.20;94142.80;10995.82;29426.01;102004.57;0.01;1773.08;965.08;0.00;-28863.83;-105423.16;-0.02;0.00;0.00;0.00
194188638237.98;258023602.34;13293.60;0.99;0.96;139.61;5.60;101.22;7.22;136.33;977.68;119603.53;10018.11;31977.42;109950.15;0.01;1878.60;1022.54;0.00;-29734.13;-107479.85;-0.01;0.00;0.00;0.00
204687450469.65;235518731.49;11955.71;1.00;1.07;135.38;5.85;98.83;7.16;141.17;930.06;95825.14;11125.27;30226.25;101781.50;0.01;1689.53;919.62;0.00;-28352.67;-100592.06;-0.01;0.00;0.00;0.00
205062352663.66;267484889.39;13017.45;1.00;0.98;139.67;5.93;102.94;7.03;140.60;941.55;108727.19;8692.39;34189.25;120862.15;0.01;1839.63;1001.31;0.00;-32471.45;-120203.95;-0.02;0.00;0.00;0.00
194596177125.18;258983567.83;12131.51;0.96;0.99;139.35;5.62;101.23;7.03;136.05;965.28;98599.66;7675.75;32032.09;110562.50;0.01;1714.38;933.15;0.00;-29201.41;-105712.01;-0.01;0.00;0.00;0.00
195104668925.06;248491192.91;12754.51;0.97;1.05;141.52;5.78;103.54;7.02;140.85;956.67;114173.66;10358.25;31818.88;110795.39;0.01;1802.45;981.08;0.00;-29102.95;-106880.89;-0.01;0.00;0.00;0.00
197500694944.83;227303237.75;11631.30;0.96;0.99;141.19;5.76;100.21;7.29;138.13;961.95;86792.37;9492.33;28542.64;100815.52;0.01;1643.74;894.69;0.00;-25886.61;-96303.04;-0.01;0.00;0.00;0.00
189076822991.41;273635295.97;11558.06;0.97;0.93;141.82;5.72;102.39;7.04;138.17;915.13;104284.23;8973.80;34371.09;121098.06;0.01;1633.45;889.08;0.00;-31934.72;-117035.52;-0.01;0.00;0.00;0.00
193323303986.90;250446023.51;14058.79;1.06;1.01;139.07;5.64;97.96;6.95;137.89;922.71;104501.76;11807.29;31395.56;107169.46;0.01;1986.72;1081.38;0.00;-31271.16;-112494.52;-0.02;0.00;0.00;0.00
187850458326.55;244920935.70;10403.75;1.00;0.90;135.10;5.93;104.84;7.12;131.15;901.44;103082.34;11021.57;29200.73;106998.81;0.01;1470.23;800.23;0.00;-27787.03;-105937.62;-0.01;0.00;0.00;0.00
201348713188.24;265524767.03;10823.01;1.01;0.94;142.12;5.58;102.70;7.16;134.41;943.73;119636.77;8401.61;32444.89;114780.85;0.01;1529.56;832.54;0.00;-31293.94;-115024.68;-0.02;0.00;0.00;0.00
194085101918.49;238623480.35;10472.25;1.02;1.02;138.26;5.84;100.63;7.07;132.66;924.01;90445.93;10088.71;28777.06;105134.02;0.01;1479.96;805.54;0.00;-27738.48;-106016.13;-0.02;0.00;0.00;0.00
203953932405.86;240396467.34;12865.77;1.00;1.04;137.79;5.95;103.76;7.39;141.19;954.56;92757.74;10305.56;30855.62;107526.55;0.01;1818.16;989.62;0.00;-28843.88;-106057.18;-0.01;0.00;0.00;0.00
228090216448.64;243648263.06;10860.32;1.03;0.93;137.71;5.87;103.04;6.92;141.92;944.24;111964.32;9405.14;31435.97;107380.94;0.01;1534.78;835.38;0.00;-30964.30;-109879.45;-0.02;0.00;0.00;0.00
195871660920.74;257803571.27;13175.71;0.95;1.02;140.56;5.77;98.47;7.34;136.37;915.80;72830.71;9837.07;31959.74;114074.17;0.01;1861.97;1013.46;0.00;-28398.15;-107125.75;-0.01;0.00;0.00;0.00
194812628964.26;248661856.17;12913.62;1.01;1.03;137.52;6.01;103.28;7.13;143.09;938.59;113690.39;9719.08;32346.48;112120.82;0.01;1824.94;993.31;0.00;-30662.70;-111796.69;-0.02;0.00;0.00;0.00
181948447997.26;262509436.62;12823.82;0.96;1.07;139.38;5.90;105.67;7.25;139.57;947.79;105870.83;10392.63;33307.55;117749.76;0.01;1812.23;986.38;0.00;-29903.12;-111494.63;-0.01;0.00;0.00;0.00
195085248620.34;248440900.64;11113.56;0.97;0.96;140.37;5.93;98.73;7.07;137.43;936.69;107664.52;11171.82;31038.96;112743.88;0.01;1570.54;854.85;0.00;-28720.38;-108992.87;-0.01;0.00;0.00;0.00
208133252744.60;244905316.44;12889.97;1.06;0.99;138.30;5.96;98.87;7.08;131.97;929.10;109249.69;10380.60;29381.42;110024.92;0.01;1821.54;991.46;0.00;-29434.72;-116012.87;-0.02;0.00;0.00;0.00
198748163151.66;266612005.32;11878.11;1.10;0.93;140.70;5.81;100.85;7.21;140.50;954.75;95475.15;9627.92;34053.11;118946.23;0.01;1678.65;913.69;0.00;-36015.91;-130419.96;-0.02;0.00;0.00;0.00
197212775872.69;262331878.81;11685.39;1.08;1.11;140.80;5.49;104.44;7.03;134.51;947.65;90052.73;10592.74;32077.87;110653.44;0.01;1651.37;898.85;0.00;-32653.15;-117986.45;-0.02;0.00;0.00;0.00
204597572206.18;264169361.78;11570.79;1.01;0.96;140.18;5.74;101.32;7.03;140.89;962.66;118720.48;9663.26;33835.71;116027.68;0.01;1635.11;890.00;0.00;-32731.80;-116789.67;-0.02;0.00;0.00;0.00
211168507945.99;263305028.06;11779.94;1.03;0.93;136.83;5.85;101.63;6.99;140.62;911.11;113932.66;9655.56;33660.81;114980.07;0.01;1664.68;906.08;0.00;-33014.97;-117209.66;-0.02;0.00;0.00;0.00
192260186075.91;251131967.35;10419.70;0.99;1.04;137.10;5.71;103.33;6.87;138.44;983.45;131131.57;10305.24;31606.48;107323.83;0.01;1472.43;801.46;0.00;-29852.72;-105728.06;-0.01;0.00;0.00;0.00
193343055660.40;238381122.51;11089.59;0.99;1.07;138.91;5.77;98.28;6.89;136.13;958.67;92416.21;9509.37;29500.65;104141.67;0.01;1567.12;853.00;0.00;-27473.93;-101973.49;-0.01;0.00;0.00;0.00
197949553661.72;242279102.39;10358.26;0.93;0.95;140.26;5.80;101.49;7.14;139.43;923.79;124577.79;10076.77;30710.75;107423.83;0.01;1463.85;796.77;0.00;-27176.83;-99185.37;-0.01;0.00;0.00;0.00
209427714745.13;243663833.37;12372.92;0.96;0.95;137.70;5.78;98.76;7.06;136.85;922.11;102893.67;11109.06;30314.38;105740.06;0.01;1748.47;951.69;0.00;-27528.77;-100891.63;-0.01;0.00;0.00;0.00
210739578881.84;246236182.78;11812.85;1.02;1.01;135.92;5.75;102.36;7.00;136.28;973.36;116628.10;9312.47;30506.92;104994.75;0.01;1669.30;908.62;0.00;-29287.98;-105686.31;-0.02;0.00;0.00;0.00
192099332431.43;249092879.30;11488.48;1.06;1.01;136.73;5.96;100.12;7.14;135.15;973.42;97366.76;9738.49;30604.17;110728.62;0.01;1623.52;883.69;0.00;-30698.38;-116087.89;-0.02;0.00;0.00;0.00
200929510328.79;254916414.85;14568.97;0.92;1.02;140.78;5.95;101.94;7.17;142.32;933.16;101117.22;8209.30;32981.53;116404.75;0.01;2058.84;1120.62;0.00;-28391.10;-106473.79;-0.01;0.00;0.00;0.00
182429586047.74;243434352.16;11700.43;1.06;1.02;135.53;5.68;100.61;7.09;138.33;965.56;90299.12;9890.04;30613.32;102209.47;0.01;1653.47;900.00;0.00;-30868.66;-107761.01;-0.02;0.00;0.00;0.00
192894430567.45;256015616.78;11465.05;0.99;1.00;140.44;5.80;102.56;7.05;137.99;928.55;100961.58;10902.33;32115.57;113720.26;0.01;1620.30;881.92;0.00;-30066.56;-111307.49;-0.01;0.00;0.00;0.00
200579318111.92;247174381.13;12480.39;1.01;0.92;137.68;5.78;102.00;7.30;139.90;932.53;103222.85;10706.55;31435.54;107312.35;0.01;1763.75;960.00;0.00;-30162.61;-107646.24;-0.02;0.00;0.00;0.00
185496387207.84;241585664.78;11616.88;1.10;1.01;133.74;5.82;100.45;7.17;137.30;955.58;119825.26;10175.47;30153.39;102565.60;0.01;1641.61;893.54;0.00;-31469.43;-111792.18;-0.02;0.00;0.00;0.00
216167010643.82;247902418.11;9954.27;1.01;0.96;138.49;5.55;99.81;7.00;140.63;945.36;110387.19;8776.44;31693.15;103989.97;0.01;1406.73;765.69;0.00;-30586.28;-104065.65;-0.02;0.00;0.00;0.00
190668089192.20;237096688.75;10417.29;0.98;1.05;136.46;5.88;100.04;7.13;139.88;907.84;124867.28;11046.58;30149.49;103821.06;0.01;1472.19;801.31;0.00;-27854.33;-100407.52;-0.01;0.00;0.00;0.00
186869529319.88;251484062.86;12918.15;1.01;1.06;138.35;5.96;104.17;7.24;136.68;925.74;85467.45;10788.20;31248.41;113196.40;0.01;1825.67;993.69;0.00;-29480.68;-112774.04;-0.02;0.00;0.00;0.00
208675281431.87;234967874.95;11676.28;1.04;1.03;140.41;5.94;104.55;6.86;139.45;948.51;92196.12;10644.88;29786.93;106890.50;0.01;1650.11;898.15;0.00;-29242.74;-110100.44;-0.02;0.00;0.00;0.00
197646834549.28;255241484.66;13420.36;1.07;0.99;137.42;5.75;98.39;7.22;140.80;930.67;100903.23;10282.03;32670.50;110077.96;0.01;1896.57;1032.31;0.00;-33153.54;-116998.66;-0.02;0.00;0.00;0.00
202180855730.17;258195719.43;12803.81;0.96;0.99;140.46;5.92;101.12;6.99;141.82;946.38;103540.98;9593.95;33287.64;117165.09;0.01;1809.38;984.85;0.00;-30229.88;-111724.08;-0.01;0.00;0.00;0.00
199094639575.85;236566862.48;12785.61;1.02;1.09;139.46;5.67;106.17;7.24;141.58;959.62;80482.20;10379.70;30449.23;102101.43;0.01;1806.85;983.46;0.00;-28979.42;-102713.24;-0.02;0.00;0.00;0.00
204615150281.08;253494725.24;13930.97;0.95;1.02;140.43;5.91;103.87;7.27;138.47;894.54;94568.67;9933.74;31909.52;114808.40;0.01;1968.71;1071.54;0.00;-28350.43;-108122.16;-0.01;0.00;0.00;0.00
209312752335.63;278837271.38;12008.42;1.08;0.94;138.58;5.75;103.04;7.17;139.43;935.63;91091.84;12077.92;35344.48;121148.60;0.01;1697.04;923.69;0.00;-36610.43;-130110.76;-0.02;0.00;0.00;0.00
185339194723.86;247351034.70;12693.70;1.05;1.02;138.54;5.79;104.84;7.33;138.44;921.74;107065.65;10452.32;31130.93;108187.65;0.01;1793.87;976.38;0.00;-30730.08;-112145.79;-0.02;0.00;0.00;0.00
190122052602.43;243265965.23;11979.86;0.85;1.00;138.41;5.88;101.54;6.99;140.94;918.25;103016.11;11178.35;31168.10;107945.82;0.01;1692.94;921.46;0.00;-24764.20;-90701.76;-0.01;0.00;0.00;0.00
211460905775.17;247209916.24;14387.37;0.97;1.00;134.33;5.76;104.47;7.08;142.52;937.17;99059.97;7780.24;32030.01;104338.73;0.01;2033.24;1106.69;0.00;-29064.54;-100192.31;-0.01;0.00;0.00;0.00
208758047463.39;268123894.29;13169.47;1.00;1.06;137.75;5.65;100.05;7.05;140.51;923.71;91882.90;11132.52;34250.17;113861.34;0.01;1861.10;1013.00;0.00;-32241.99;-112655.85;-0.01;0.00;0.00;0.00
