# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
203999153866.28;250254524.51;20231.51;1.02;0.93;147.94;5.58;94.82;6.79;140.66;935.38;32533.34;32533.34;32533.34;32533.34;32533.34;114527.78;114527.78;114527.78;114527.78;114527.78;0.02;0.02;0.02;0.02;0.02;19642.67;20215.35;19942.49;19942.49;20654.01;18859.31;18859.31;18859.31;18859.31;18859.31;-0.00;-0.00;-0.00;-0.00;-0.00;-12890.67;-12317.98;-12590.85;-12590.85;-11879.32;-95668.47;-95668.47;-95668.47;-95668.47;-95668.47;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186355777601.89;256528154.58;24389.38;1.00;1.02;133.82;5.98;101.64;7.18;141.96;1019.58;33123.61;33123.61;33123.61;33123.61;33123.61;112043.16;112043.16;112043.16;112043.16;112043.16;0.02;0.02;0.02;0.02;0.02;25933.31;26689.25;26329.31;26329.31;27268.39;24899.07;24899.07;24899.07;24899.07;24899.07;-0.00;-0.00;-0.00;-0.00;-0.00;-7190.29;-6434.35;-6794.30;-6794.30;-5855.22;-87144.09;-87144.09;-87144.09;-87144.09;-87144.09;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193156029368.20;251908532.09;17422.69;1.02;0.99;138.47;6.07;105.22;7.11;142.23;904.75;33320.50;33320.50;33320.50;33320.50;33320.50;118209.41;118209.41;118209.41;118209.41;118209.41;0.02;0.02;0.02;0.02;0.02;17950.50;18474.54;18223.81;18223.81;18875.46;17234.71;17234.71;17234.71;17234.71;17234.71;-0.00;-0.00;-0.00;-0.00;-0.00;-15370.00;-14845.96;-15096.69;-15096.69;-14445.04;-100974.71;-100974.71;-100974.71;-100974.71;-100974.71;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206837655791.15;267752794.48;24061.20;0.98;1.08;148.89;5.64;93.08;6.95;139.39;988.80;33083.87;33083.87;33083.87;33083.87;33083.87;119682.45;119682.45;119682.45;119682.45;119682.45;0.01;0.01;0.01;0.01;0.01;27008.42;27795.48;27421.05;27421.05;28398.61;25931.27;25931.27;25931.27;25931.27;25931.27;-0.00;-0.00;-0.00;-0.00;-0.00;-6075.45;-5288.39;-5662.81;-5662.81;-4685.26;-93751.17;-93751.17;-93751.17;-93751.17;-93751.17;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193830918568.46;258556311.89;19617.96;1.01;0.98;140.88;5.41;102.01;6.80;144.68;1003.36;34209.37;34209.37;34209.37;34209.37;34209.37;108179.42;108179.42;108179.42;108179.42;108179.42;0.02;0.02;0.02;0.02;0.02;20030.70;20614.38;20336.78;20336.78;21061.68;19231.84;19231.84;19231.84;19231.84;19231.84;-0.00;-0.00;-0.00;-0.00;-0.00;-14178.66;-13594.99;-13872.59;-13872.59;-13147.69;-88947.58;-88947.58;-88947.58;-88947.58;-88947.58;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191621946773.95;273286536.69;19985.73;1.00;1.00;138.35;5.79;98.82;6.13;155.80;924.30;38714.22;38714.22;38714.22;38714.22;38714.22;119529.06;119529.06;119529.06;119529.06;119529.06;0.02;0.02;0.02;0.02;0.02;20796.98;21403.08;21114.66;21114.66;21867.50;19967.56;19967.56;19967.56;19967.56;19967.56;-0.00;-0.00;-0.00;-0.00;-0.00;-17917.24;-17311.14;-17599.56;-17599.56;-16846.72;-99561.50;-99561.50;-99561.50;-99561.50;-99561.50;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205016403812.19;244169323.04;19623.38;0.99;1.04;139.15;6.07;93.22;6.96;136.17;846.54;30034.64;30034.64;30034.64;30034.64;30034.64;111853.88;111853.88;111853.88;111853.88;111853.88;0.01;0.01;0.01;0.01;0.01;21180.93;21799.16;21503.54;21503.54;22272.22;20336.30;20336.30;20336.30;20336.30;20336.30;-0.00;-0.00;-0.00;-0.00;-0.00;-8853.70;-8235.48;-8531.10;-8531.10;-7762.42;-91517.58;-91517.58;-91517.58;-91517.58;-91517.58;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190460778057.26;242110431.03;16953.91;0.96;1.01;134.23;6.29;100.36;6.30;140.10;898.49;29665.22;29665.22;29665.22;29665.22;29665.22;107232.25;107232.25;107232.25;107232.25;107232.25;0.01;0.01;0.01;0.01;0.01;17766.27;18284.45;18037.25;18037.25;18681.22;17057.76;17057.76;17057.76;17057.76;17057.76;-0.00;-0.00;-0.00;-0.00;-0.00;-11898.95;-11380.77;-11627.97;-11627.97;-10984.00;-90174.49;-90174.49;-90174.49;-90174.49;-90174.49;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205884786910.34;255448780.25;20584.33;1.02;1.03;134.59;5.09;100.44;7.04;134.11;915.36;31689.63;31689.63;31689.63;31689.63;31689.63;97133.76;97133.76;97133.76;97133.76;97133.76;0.02;0.02;0.02;0.02;0.02;22067.62;22711.11;22404.36;22404.36;23203.94;21187.57;21187.57;21187.57;21187.57;21187.57;-0.00;-0.00;-0.00;-0.00;-0.00;-9622.01;-8978.52;-9285.28;-9285.28;-8485.70;-75946.19;-75946.19;-75946.19;-75946.19;-75946.19;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198186419258.28;254594524.61;19043.48;0.97;0.99;137.27;6.19;109.51;7.27;133.96;952.86;29986.26;29986.26;29986.26;29986.26;29986.26;114114.99;114114.99;114114.99;114114.99;114114.99;0.01;0.01;0.01;0.01;0.01;19638.15;20211.41;19937.19;19937.19;20650.01;18855.05;18855.05;18855.05;18855.05;18855.05;-0.00;-0.00;-0.00;-0.00;-0.00;-10348.12;-9774.86;-10049.08;-10049.08;-9336.25;-95259.94;-95259.94;-95259.94;-95259.94;-95259.94;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184133607376.54;268047727.27;21244.81;1.01;1.04;147.21;5.37;104.31;7.35;126.73;939.43;31330.39;31330.39;31330.39;31330.39;31330.39;117157.26;117157.26;117157.26;117157.26;117157.26;0.02;0.02;0.02;0.02;0.02;23089.92;23763.72;23441.75;23441.75;24279.41;22169.15;22169.15;22169.15;22169.15;22169.15;-0.00;-0.00;-0.00;-0.00;-0.00;-8240.47;-7566.67;-7888.64;-7888.64;-7050.99;-94988.11;-94988.11;-94988.11;-94988.11;-94988.11;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209234993932.04;233891878.16;18352.62;1.01;0.99;138.20;5.80;108.43;7.62;139.84;975.80;30035.54;30035.54;30035.54;30035.54;30035.54;103349.23;103349.23;103349.23;103349.23;103349.23;0.02;0.02;0.02;0.02;0.02;18846.34;19396.39;19133.42;19133.42;19817.30;18094.80;18094.80;18094.80;18094.80;18094.80;-0.00;-0.00;-0.00;-0.00;-0.00;-11189.20;-10639.15;-10902.12;-10902.12;-10218.24;-85254.42;-85254.42;-85254.42;-85254.42;-85254.42;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195208128036.98;217393754.03;16239.71;1.01;1.01;136.05;5.79;95.40;6.85;141.52;863.41;28136.09;28136.09;28136.09;28136.09;28136.09;93895.62;93895.62;93895.62;93895.62;93895.62;0.02;0.02;0.02;0.02;0.02;16999.12;17495.08;17258.24;17258.24;17874.73;16321.23;16321.23;16321.23;16321.23;16321.23;-0.00;-0.00;-0.00;-0.00;-0.00;-11136.98;-10641.01;-10877.86;-10877.86;-10261.36;-77574.39;-77574.39;-77574.39;-77574.39;-77574.39;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205773581050.57;262391476.27;19805.78;0.93;1.04;137.15;5.57;111.90;7.63;131.67;960.55;29334.29;29334.29;29334.29;29334.29;29334.29;102111.07;102111.07;102111.07;102111.07;102111.07;0.01;0.01;0.01;0.01;0.01;21508.07;22135.94;21835.56;21835.56;22616.31;20650.41;20650.41;20650.41;20650.41;20650.41;-0.00;-0.00;-0.00;-0.00;-0.00;-7826.22;-7198.35;-7498.73;-7498.73;-6717.98;-81460.66;-81460.66;-81460.66;-81460.66;-81460.66;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195307238913.84;252885935.54;22320.90;1.02;1.04;118.30;6.21;99.47;7.62;149.15;979.30;34860.94;34860.94;34860.94;34860.94;34860.94;103020.39;103020.39;103020.39;103020.39;103020.39;0.02;0.02;0.02;0.02;0.02;24268.74;24976.43;24639.05;24639.05;25518.41;23300.91;23300.91;23300.91;23300.91;23300.91;-0.00;-0.00;-0.00;-0.00;-0.00;-10592.20;-9884.52;-10221.89;-10221.89;-9342.54;-79719.48;-79719.48;-79719.48;-79719.48;-79719.48;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201995630690.67;219257028.51;21528.62;0.93;0.98;140.27;5.51;95.76;7.01;145.94;871.62;26954.80;26954.80;26954.80;26954.80;26954.80;85619.39;85619.39;85619.39;85619.39;85619.39;0.01;0.01;0.01;0.01;0.01;21996.23;22637.99;22331.51;22331.51;23129.24;21119.06;21119.06;21119.06;21119.06;21119.06;-0.00;-0.00;-0.00;-0.00;-0.00;-4958.57;-4316.81;-4623.29;-4623.29;-3825.56;-64500.33;-64500.33;-64500.33;-64500.33;-64500.33;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208212260207.32;276301535.29;19170.09;1.04;1.02;138.47;5.80;103.80;6.95;134.60;922.56;35034.07;35034.07;35034.07;35034.07;35034.07;125456.04;125456.04;125456.04;125456.04;125456.04;0.02;0.02;0.02;0.02;0.02;20348.24;20941.94;20658.38;20658.38;21396.39;19536.79;19536.79;19536.79;19536.79;19536.79;-0.00;-0.00;-0.00;-0.00;-0.00;-14685.84;-14092.13;-14375.69;-14375.69;-13637.68;-105919.25;-105919.25;-105919.25;-105919.25;-105919.25;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186691324137.94;236688573.00;20161.01;1.05;0.99;149.82;5.68;99.13;7.09;136.98;916.89;30938.08;30938.08;30938.08;30938.08;30938.08;115264.64;115264.64;115264.64;115264.64;115264.64;0.02;0.02;0.02;0.02;0.02;20715.13;21319.60;21030.80;21030.80;21782.25;19889.06;19889.06;19889.06;19889.06;19889.06;-0.00;-0.00;-0.00;-0.00;-0.00;-10222.95;-9618.48;-9907.28;-9907.28;-9155.84;-95375.58;-95375.58;-95375.58;-95375.58;-95375.58;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
210754149067.63;256297274.59;19785.11;1.01;0.94;147.48;5.87;100.31;6.96;134.25;942.16;31681.10;31681.10;31681.10;31681.10;31681.10;122589.38;122589.38;122589.38;122589.38;122589.38;0.02;0.02;0.02;0.02;0.02;19431.85;19998.73;19728.10;19728.10;20432.71;18656.94;18656.94;18656.94;18656.94;18656.94;-0.00;-0.00;-0.00;-0.00;-0.00;-12249.25;-11682.37;-11953.00;-11953.00;-11248.39;-103932.45;-103932.45;-103932.45;-103932.45;-103932.45;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201260680033.49;244925418.36;18004.39;0.98;1.02;134.84;5.75;107.27;7.47;133.34;866.08;29011.83;29011.83;29011.83;29011.83;29011.83;101145.30;101145.30;101145.30;101145.30;101145.30;0.01;0.01;0.01;0.01;0.01;19106.23;19664.30;19396.83;19396.83;20091.05;18344.38;18344.38;18344.38;18344.38;18344.38;-0.00;-0.00;-0.00;-0.00;-0.00;-9905.60;-9347.52;-9615.00;-9615.00;-8920.78;-82800.92;-82800.92;-82800.92;-82800.92;-82800.92;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209050436171.99;243284633.94;20097.30;0.99;1.00;138.94;5.36;99.55;6.98;132.84;968.48;29216.78;29216.78;29216.78;29216.78;29216.78;98229.86;98229.86;98229.86;98229.86;98229.86;0.01;0.01;0.01;0.01;0.01;20845.69;21453.30;21164.04;21164.04;21918.81;20014.34;20014.34;20014.34;20014.34;20014.34;-0.00;-0.00;-0.00;-0.00;-0.00;-8371.09;-7763.49;-8052.74;-8052.74;-7297.97;-78215.52;-78215.52;-78215.52;-78215.52;-78215.52;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184498758192.19;240132133.43;23190.00;0.97;0.97;141.23;5.51;100.92;7.07;136.42;994.91;28895.21;28895.21;28895.21;28895.21;28895.21;98848.46;98848.46;98848.46;98848.46;98848.46;0.01;0.01;0.01;0.01;0.01;23496.61;24181.52;23855.39;23855.39;24706.24;22559.54;22559.54;22559.54;22559.54;22559.54;-0.00;-0.00;-0.00;-0.00;-0.00;-5398.60;-4713.68;-5039.81;-5039.81;-4188.96;-76288.92;-76288.92;-76288.92;-76288.92;-76288.92;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190975039831.58;234193535.29;22379.12;0.98;0.98;130.74;5.77;102.70;6.85;131.79;981.59;27578.95;27578.95;27578.95;27578.95;27578.95;94641.05;94641.05;94641.05;94641.05;94641.05;0.01;0.01;0.01;0.01;0.01;22923.89;23592.06;23273.98;23273.98;24103.99;22009.66;22009.66;22009.66;22009.66;22009.66;-0.00;-0.00;-0.00;-0.00;-0.00;-4655.06;-3986.89;-4304.97;-4304.97;-3474.96;-72631.38;-72631.38;-72631.38;-72631.38;-72631.38;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193714928569.03;275266827.55;16986.43;1.02;1.00;141.52;5.50;97.12;6.94;146.39;908.87;37444.80;37444.80;37444.80;37444.80;37444.80;119428.87;119428.87;119428.87;119428.87;119428.87;0.02;0.02;0.02;0.02;0.02;17631.18;18145.40;17900.11;17900.11;18539.16;16928.06;16928.06;16928.06;16928.06;16928.06;-0.00;-0.00;-0.00;-0.00;-0.00;-19813.63;-19299.40;-19544.70;-19544.70;-18905.65;-102500.82;-102500.82;-102500.82;-102500.82;-102500.82;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189523604335.17;244947798.65;16868.24;1.04;1.03;141.79;5.69;95.73;7.25;134.93;948.08;31280.00;31280.00;31280.00;31280.00;31280.00;112194.03;112194.03;112194.03;112194.03;112194.03;0.02;0.02;0.02;0.02;0.02;18156.11;18685.59;18433.11;18433.11;19091.07;17432.06;17432.06;17432.06;17432.06;17432.06;-0.00;-0.00;-0.00;-0.00;-0.00;-13123.88;-12594.40;-12846.89;-12846.89;-12188.93;-94761.98;-94761.98;-94761.98;-94761.98;-94761.98;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185190046386.34;237597820.39;21100.52;1.00;0.96;127.38;6.13;97.50;6.93;144.12;866.15;31278.94;31278.94;31278.94;31278.94;31278.94;101758.49;101758.49;101758.49;101758.49;101758.49;0.02;0.02;0.02;0.02;0.02;21013.14;21626.31;21333.36;21333.36;22095.62;20175.19;20175.19;20175.19;20175.19;20175.19;-0.00;-0.00;-0.00;-0.00;-0.00;-10265.79;-9652.62;-9945.58;-9945.58;-9183.32;-81583.30;-81583.30;-81583.30;-81583.30;-81583.30;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213899044306.44;254593612.33;18415.39;0.97;1.03;143.03;5.63;109.23;7.04;137.57;882.81;31025.42;31025.42;31025.42;31025.42;31025.42;108926.54;108926.54;108926.54;108926.54;108926.54;0.01;0.01;0.01;0.01;0.01;19698.22;20273.42;19998.00;19998.00;20713.38;18912.75;18912.75;18912.75;18912.75;18912.75;-0.00;-0.00;-0.00;-0.00;-0.00;-11327.20;-10752.00;-11027.42;-11027.42;-10312.04;-90013.79;-90013.79;-90013.79;-90013.79;-90013.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
210161968586.80;241621928.95;19997.91;1.01;1.01;152.43;5.63;100.58;7.33;142.56;911.98;31477.48;31477.48;31477.48;31477.48;31477.48;113655.31;113655.31;113655.31;113655.31;113655.31;0.02;0.02;0.02;0.02;0.02;20972.23;21584.43;21291.60;21291.60;22052.83;20135.93;20135.93;20135.93;20135.93;20135.93;-0.00;-0.00;-0.00;-0.00;-0.00;-10505.25;-9893.05;-10185.88;-10185.88;-9424.65;-93519.38;-93519.38;-93519.38;-93519.38;-93519.38;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186914629103.56;250919017.40;19663.34;0.99;0.93;133.07;5.62;98.54;7.46;133.31;958.54;30185.95;30185.95;30185.95;30185.95;30185.95;101692.33;101692.33;101692.33;101692.33;101692.33;0.01;0.01;0.01;0.01;0.01;19105.11;19662.26;19396.59;19396.59;20088.92;18343.20;18343.20;18343.20;18343.20;18343.20;-0.00;-0.00;-0.00;-0.00;-0.00;-11080.85;-10523.69;-10789.37;-10789.37;-10097.03;-83349.12;-83349.12;-83349.12;-83349.12;-83349.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202245687077.86;234140566.42;20352.50;1.00;0.97;157.73;5.37;97.08;6.97;132.03;986.39;28222.80;28222.80;28222.80;28222.80;28222.80;108627.33;108627.33;108627.33;108627.33;108627.33;0.02;0.02;0.02;0.02;0.02;20591.90;21192.18;20906.29;20906.29;21652.03;19770.68;19770.68;19770.68;19770.68;19770.68;-0.00;-0.00;-0.00;-0.00;-0.00;-7630.90;-7030.62;-7316.51;-7316.51;-6570.76;-88856.66;-88856.66;-88856.66;-88856.66;-88856.66;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
212428682665.53;240758063.42;19993.45;1.02;0.97;158.35;6.26;109.06;7.31;152.19;866.32;33398.57;33398.57;33398.57;33398.57;33398.57;132269.03;132269.03;132269.03;132269.03;132269.03;0.02;0.02;0.02;0.02;0.02;20226.86;20818.07;20534.09;20534.09;21269.88;19420.36;19420.36;19420.36;19420.36;19420.36;-0.00;-0.00;-0.00;-0.00;-0.00;-13171.71;-12580.49;-12864.48;-12864.48;-12128.69;-112848.67;-112848.67;-112848.67;-112848.67;-112848.67;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
182350566982.30;272426246.97;20023.79;1.00;1.00;130.38;6.27;107.99;7.08;140.39;894.89;34831.44;34831.44;34831.44;34831.44;34831.44;121605.21;121605.21;121605.21;121605.21;121605.21;0.02;0.02;0.02;0.02;0.02;20800.19;21407.50;21116.80;21116.80;21872.07;19970.77;19970.77;19970.77;19970.77;19970.77;-0.00;-0.00;-0.00;-0.00;-0.00;-14031.25;-13423.94;-13714.64;-13714.64;-12959.37;-101634.44;-101634.44;-101634.44;-101634.44;-101634.44;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190032185436.24;268976799.28;20741.31;1.01;1.00;144.69;6.22;95.56;6.99;138.96;985.42;34287.90;34287.90;34287.90;34287.90;34287.90;133205.78;133205.78;133205.78;133205.78;133205.78;0.02;0.02;0.02;0.02;0.02;21689.02;22321.40;22020.05;22020.05;22805.76;20824.06;20824.06;20824.06;20824.06;20824.06;-0.00;-0.00;-0.00;-0.00;-0.00;-12598.88;-11966.50;-12267.85;-12267.85;-11482.14;-112381.72;-112381.72;-112381.72;-112381.72;-112381.72;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213475770324.09;265555687.14;15643.46;1.04;1.01;144.29;5.81;95.13;6.80;141.01;965.41;35310.07;35310.07;35310.07;35310.07;35310.07;125926.66;125926.66;125926.66;125926.66;125926.66;0.02;0.02;0.02;0.02;0.02;16443.65;16922.95;16694.76;16694.76;17290.17;15787.86;15787.86;15787.86;15787.86;15787.86;-0.00;-0.00;-0.00;-0.00;-0.00;-18866.43;-18387.12;-18615.32;-18615.32;-18019.91;-110138.81;-110138.81;-110138.81;-110138.81;-110138.81;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190630248391.44;270851679.25;21463.53;1.03;1.00;129.63;5.90;107.87;7.08;146.97;926.72;37199.85;37199.85;37199.85;37199.85;37199.85;116155.01;116155.01;116155.01;116155.01;116155.01;0.02;0.02;0.02;0.02;0.02;22372.22;23025.08;22713.12;22713.12;23524.74;21480.08;21480.08;21480.08;21480.08;21480.08;-0.00;-0.00;-0.00;-0.00;-0.00;-14827.62;-14174.76;-14486.73;-14486.73;-13675.11;-94674.93;-94674.93;-94674.93;-94674.93;-94674.93;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194963472600.55;240353544.22;20230.51;1.01;0.97;152.26;5.85;104.35;7.28;136.61;949.43;30148.12;30148.12;30148.12;30148.12;30148.12;117922.85;117922.85;117922.85;117922.85;117922.85;0.02;0.02;0.02;0.02;0.02;20436.82;21033.34;20748.08;20748.08;21489.78;19621.86;19621.86;19621.86;19621.86;19621.86;-0.00;-0.00;-0.00;-0.00;-0.00;-9711.30;-9114.78;-9400.04;-9400.04;-8658.34;-98300.98;-98300.98;-98300.98;-98300.98;-98300.98;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216368983736.82;264722119.12;20676.97;0.97;1.01;139.14;5.71;106.26;7.28;136.27;920.84;31694.28;31694.28;31694.28;31694.28;31694.28;110825.12;110825.12;110825.12;110825.12;110825.12;0.01;0.01;0.01;0.01;0.01;21735.75;22370.19;22066.77;22066.77;22855.65;20869.00;20869.00;20869.00;20869.00;20869.00;-0.00;-0.00;-0.00;-0.00;-0.00;-9958.54;-9324.09;-9627.51;-9627.51;-8838.64;-89956.13;-89956.13;-89956.13;-89956.13;-89956.13;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185011910557.72;257586825.15;22411.12;1.02;0.95;137.34;5.87;105.19;7.15;129.92;944.23;31121.69;31121.69;31121.69;31121.69;31121.69;115828.62;115828.62;115828.62;115828.62;115828.62;0.02;0.02;0.02;0.02;0.02;22073.52;22717.59;22409.93;22409.93;23210.57;21193.28;21193.28;21193.28;21193.28;21193.28;-0.00;-0.00;-0.00;-0.00;-0.00;-9048.17;-8404.09;-8711.76;-8711.76;-7911.11;-94635.34;-94635.34;-94635.34;-94635.34;-94635.34;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197966443195.49;254667935.07;22056.73;1.03;0.99;143.25;6.05;103.95;7.46;120.65;869.69;28898.47;28898.47;28898.47;28898.47;28898.47;124453.07;124453.07;124453.07;124453.07;124453.07;0.02;0.02;0.02;0.02;0.02;22639.78;23301.13;22984.05;22984.05;23806.81;21737.04;21737.04;21737.04;21737.04;21737.04;-0.00;-0.00;-0.00;-0.00;-0.00;-6258.69;-5597.33;-5914.42;-5914.42;-5091.66;-102716.04;-102716.04;-102716.04;-102716.04;-102716.04;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
194399552217.28;257227000.24;18072.33;0.97;0.94;133.24;5.92;100.89;7.85;137.00;915.45;31004.75;31004.75;31004.75;31004.75;31004.75;107101.96;107101.96;107101.96;107101.96;107101.96;0.01;0.01;0.01;0.01;0.01;17755.24;18273.59;18025.55;18025.55;18670.14;17047.23;17047.23;17047.23;17047.23;17047.23;-0.00;-0.00;-0.00;-0.00;-0.00;-13249.51;-12731.16;-12979.20;-12979.20;-12334.61;-90054.73;-90054.73;-90054.73;-90054.73;-90054.73;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
