# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
193241173082.82;262520589.83;19784.60;0.97;1.01;148.84;6.10;110.20;6.83;141.11;975.97;32828.09;32828.09;32828.09;32828.09;32828.09;126729.25;126729.25;126729.25;126729.25;126729.25;0.01;0.01;0.01;0.01;0.01;20777.48;21383.80;21094.08;21094.08;21847.84;19948.93;19948.93;19948.93;19948.93;19948.93;0.00;0.00;0.00;0.00;0.00;-12050.61;-11444.29;-11734.01;-11734.01;-10980.25;-106780.32;-106780.32;-106780.32;-106780.32;-106780.32;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199142019961.16;249825286.43;19097.11;0.97;1.05;128.42;5.96;92.94;7.58;145.93;953.05;32131.42;32131.42;32131.42;32131.42;32131.42;101164.68;101164.68;101164.68;101164.68;101164.68;0.01;0.01;0.01;0.01;0.01;20910.06;21519.76;21229.17;21229.17;21986.73;20076.17;20076.17;20076.17;20076.17;20076.17;0.00;0.00;0.00;0.00;0.00;-11221.36;-10611.66;-10902.25;-10902.25;-10144.69;-81088.51;-81088.51;-81088.51;-81088.51;-81088.51;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202485334921.58;234772270.70;22949.52;1.01;0.98;140.20;5.31;102.65;6.68;144.49;968.64;31059.62;31059.62;31059.62;31059.62;31059.62;96073.33;96073.33;96073.33;96073.33;96073.33;0.02;0.02;0.02;0.02;0.02;23539.70;24225.76;23899.25;23899.25;24751.44;22600.90;22600.90;22600.90;22600.90;22600.90;0.00;0.00;0.00;0.00;0.00;-7519.92;-6833.85;-7160.37;-7160.37;-6308.18;-73472.43;-73472.43;-73472.43;-73472.43;-73472.43;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197389482984.21;251303985.90;17786.83;1.05;1.04;136.10;4.91;98.18;7.09;141.85;860.06;33988.15;33988.15;33988.15;33988.15;33988.15;96099.88;96099.88;96099.88;96099.88;96099.88;0.02;0.02;0.02;0.02;0.02;19188.99;19748.78;19481.55;19481.55;20177.33;18423.76;18423.76;18423.76;18423.76;18423.76;0.00;0.00;0.00;0.00;0.00;-14799.16;-14239.37;-14506.60;-14506.60;-13810.82;-77676.12;-77676.12;-77676.12;-77676.12;-77676.12;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197926226071.20;240609022.33;16665.93;1.03;1.03;134.42;6.11;99.24;6.82;144.47;916.71;32430.28;32430.28;32430.28;32430.28;32430.28;110693.78;110693.78;110693.78;110693.78;110693.78;0.02;0.02;0.02;0.02;0.02;17905.98;18428.29;18179.03;18179.03;18828.19;17191.91;17191.91;17191.91;17191.91;17191.91;0.00;0.00;0.00;0.00;0.00;-14524.30;-14001.99;-14251.25;-14251.25;-13602.09;-93501.87;-93501.87;-93501.87;-93501.87;-93501.87;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
178377397836.09;255016743.79;18690.28;1.00;1.02;138.92;5.95;113.50;7.29;142.49;1009.48;32931.90;32931.90;32931.90;32931.90;32931.90;114532.16;114532.16;114532.16;114532.16;114532.16;0.01;0.01;0.01;0.01;0.01;19879.97;20460.07;20182.93;20182.93;20904.06;19087.21;19087.21;19087.21;19087.21;19087.21;0.00;0.00;0.00;0.00;0.00;-13051.92;-12471.83;-12748.97;-12748.97;-12027.83;-95444.96;-95444.96;-95444.96;-95444.96;-95444.96;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
201111311909.65;228181755.38;20666.57;0.96;0.97;130.53;5.80;96.15;7.22;149.90;947.97;29977.61;29977.61;29977.61;29977.61;29977.61;90908.10;90908.10;90908.10;90908.10;90908.10;0.01;0.01;0.01;0.01;0.01;20948.06;21558.82;21267.80;21267.80;22026.64;20112.65;20112.65;20112.65;20112.65;20112.65;0.00;0.00;0.00;0.00;0.00;-9029.55;-8418.79;-8709.81;-8709.81;-7950.97;-70795.45;-70795.45;-70795.45;-70795.45;-70795.45;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183022859102.42;266115631.14;24644.22;0.99;0.99;136.05;5.56;94.02;7.23;141.98;931.91;33992.96;33992.96;33992.96;33992.96;33992.96;108659.04;108659.04;108659.04;108659.04;108659.04;0.01;0.01;0.01;0.01;0.01;25517.50;26261.51;25906.96;25906.96;26831.37;24499.86;24499.86;24499.86;24499.86;24499.86;0.00;0.00;0.00;0.00;0.00;-8475.46;-7731.45;-8086.00;-8086.00;-7161.59;-84159.19;-84159.19;-84159.19;-84159.19;-84159.19;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185971686229.98;244615279.50;20336.10;0.98;1.03;137.08;6.79;105.84;7.61;139.83;915.07;30600.95;30600.95;30600.95;30600.95;30600.95;122227.46;122227.46;122227.46;122227.46;122227.46;0.01;0.01;0.01;0.01;0.01;21760.69;22396.36;22091.60;22091.60;22882.40;20893.00;20893.00;20893.00;20893.00;20893.00;0.00;0.00;0.00;0.00;0.00;-8840.26;-8204.58;-8509.35;-8509.35;-7718.54;-101334.46;-101334.46;-101334.46;-101334.46;-101334.46;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195194370222.09;240015742.01;17450.82;1.00;1.07;146.89;5.96;98.36;7.23;137.81;1004.26;29986.52;29986.52;29986.52;29986.52;29986.52;114300.01;114300.01;114300.01;114300.01;114300.01;0.01;0.01;0.01;0.01;0.01;19395.77;19961.34;19691.75;19691.75;20394.49;18622.27;18622.27;18622.27;18622.27;18622.27;0.00;0.00;0.00;0.00;0.00;-10590.75;-10025.18;-10294.77;-10294.77;-9592.03;-95677.74;-95677.74;-95677.74;-95677.74;-95677.74;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204069452959.05;233055209.64;19554.02;1.04;1.01;147.79;5.50;94.84;6.63;131.09;1015.41;28880.50;28880.50;28880.50;28880.50;28880.50;107375.64;107375.64;107375.64;107375.64;107375.64;0.02;0.02;0.02;0.02;0.02;20475.35;21071.64;20788.56;20788.56;21528.86;19658.71;19658.71;19658.71;19658.71;19658.71;0.00;0.00;0.00;0.00;0.00;-8405.15;-7808.86;-8091.95;-8091.95;-7351.65;-87716.93;-87716.93;-87716.93;-87716.93;-87716.93;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214602754930.94;244418087.94;21770.93;1.01;1.05;143.19;5.81;104.30;7.29;131.51;915.99;29598.55;29598.55;29598.55;29598.55;29598.55;112337.46;112337.46;112337.46;112337.46;112337.46;0.02;0.02;0.02;0.02;0.02;23703.38;24395.32;24064.31;24064.31;24924.72;22758.17;22758.17;22758.17;22758.17;22758.17;0.00;0.00;0.00;0.00;0.00;-5895.17;-5203.23;-5534.24;-5534.24;-4673.83;-89579.29;-89579.29;-89579.29;-89579.29;-89579.29;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216863421405.10;262992722.90;20892.52;1.00;0.98;123.23;6.15;109.31;7.31;139.98;1018.37;33549.09;33549.09;33549.09;33549.09;33549.09;109030.39;109030.39;109030.39;109030.39;109030.39;0.02;0.02;0.02;0.02;0.02;21396.04;22020.00;21722.46;21722.46;22497.83;20542.77;20542.77;20542.77;20542.77;20542.77;0.00;0.00;0.00;0.00;0.00;-12153.06;-11529.10;-11826.63;-11826.63;-11051.27;-88487.62;-88487.62;-88487.62;-88487.62;-88487.62;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190862226380.94;246172806.42;19507.77;1.02;0.96;148.01;6.18;103.45;6.71;146.11;928.42;33303.04;33303.04;33303.04;33303.04;33303.04;125168.24;125168.24;125168.24;125168.24;125168.24;0.02;0.02;0.02;0.02;0.02;19555.48;20126.16;19853.44;19853.44;20562.91;18775.66;18775.66;18775.66;18775.66;18775.66;0.00;0.00;0.00;0.00;0.00;-13747.55;-13176.88;-13449.60;-13449.60;-12740.13;-106392.57;-106392.57;-106392.57;-106392.57;-106392.57;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204264899882.85;259547302.65;17650.99;1.03;1.05;138.34;5.81;105.95;7.56;144.53;914.83;35002.09;35002.09;35002.09;35002.09;35002.09;116885.21;116885.21;116885.21;116885.21;116885.21;0.02;0.02;0.02;0.02;0.02;19286.38;19849.50;19579.93;19579.93;20280.26;18517.32;18517.32;18517.32;18517.32;18517.32;0.00;0.00;0.00;0.00;0.00;-15715.71;-15152.58;-15422.16;-15422.16;-14721.83;-98367.89;-98367.89;-98367.89;-98367.89;-98367.89;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198414570194.61;246703800.22;22766.26;1.02;0.99;137.50;5.73;94.17;7.34;136.37;1038.90;31155.27;31155.27;31155.27;31155.27;31155.27;108064.20;108064.20;108064.20;108064.20;108064.20;0.02;0.02;0.02;0.02;0.02;23544.48;24230.34;23904.44;23904.44;24756.10;22605.45;22605.45;22605.45;22605.45;22605.45;0.00;0.00;0.00;0.00;0.00;-7610.79;-6924.93;-7250.83;-7250.83;-6399.17;-85458.75;-85458.75;-85458.75;-85458.75;-85458.75;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
181446475176.06;266590776.72;16826.72;0.95;0.97;154.96;5.58;84.79;6.52;152.72;878.04;35246.54;35246.54;35246.54;35246.54;35246.54;119802.81;119802.81;119802.81;119802.81;119802.81;0.01;0.01;0.01;0.01;0.01;17057.90;17555.19;17318.31;17318.31;17936.13;16377.62;16377.62;16377.62;16377.62;16377.62;0.00;0.00;0.00;0.00;0.00;-18188.64;-17691.35;-17928.23;-17928.23;-17310.41;-103425.19;-103425.19;-103425.19;-103425.19;-103425.19;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214183506249.82;234540941.34;20233.89;0.97;1.02;132.72;6.20;95.84;7.08;151.91;916.74;31309.42;31309.42;31309.42;31309.42;31309.42;101745.83;101745.83;101745.83;101745.83;101745.83;0.01;0.01;0.01;0.01;0.01;21432.67;22057.87;21759.49;21759.49;22536.52;20577.96;20577.96;20577.96;20577.96;20577.96;0.00;0.00;0.00;0.00;0.00;-9876.75;-9251.55;-9549.93;-9549.93;-8772.89;-81167.87;-81167.87;-81167.87;-81167.87;-81167.87;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
219109508377.84;278330831.01;18658.52;1.02;1.05;148.14;6.07;107.30;7.15;138.50;915.80;35662.33;35662.33;35662.33;35662.33;35662.33;139014.11;139014.11;139014.11;139014.11;139014.11;0.02;0.02;0.02;0.02;0.02;20319.52;20912.87;20628.74;20628.74;21366.71;19509.27;19509.27;19509.27;19509.27;19509.27;0.00;0.00;0.00;0.00;0.00;-15342.81;-14749.46;-15033.59;-15033.59;-14295.62;-119504.84;-119504.84;-119504.84;-119504.84;-119504.84;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207741081205.24;220400117.61;22674.61;1.02;1.02;131.04;5.91;110.88;6.57;136.71;1061.73;27891.66;27891.66;27891.66;27891.66;27891.66;94730.47;94730.47;94730.47;94730.47;94730.47;0.02;0.02;0.02;0.02;0.02;24060.21;24761.15;24428.02;24428.02;25298.42;23100.63;23100.63;23100.63;23100.63;23100.63;0.00;0.00;0.00;0.00;0.00;-3831.45;-3130.51;-3463.64;-3463.64;-2593.23;-71629.84;-71629.84;-71629.84;-71629.84;-71629.84;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196113560032.55;243552106.81;20467.41;1.04;0.98;133.64;5.65;92.68;7.45;146.09;832.71;33615.43;33615.43;33615.43;33615.43;33615.43;104285.20;104285.20;104285.20;104285.20;104285.20;0.02;0.02;0.02;0.02;0.02;20875.92;21485.32;21193.81;21193.81;21951.57;20043.46;20043.46;20043.46;20043.46;20043.46;0.00;0.00;0.00;0.00;0.00;-12739.51;-12130.11;-12421.62;-12421.62;-11663.86;-84241.73;-84241.73;-84241.73;-84241.73;-84241.73;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
222637594434.67;235932880.26;18648.03;0.99;1.02;149.25;6.09;101.49;7.01;138.92;937.31;29532.00;29532.00;29532.00;29532.00;29532.00;115958.96;115958.96;115958.96;115958.96;115958.96;0.01;0.01;0.01;0.01;0.01;19835.54;20414.40;20137.75;20137.75;20857.41;19044.55;19044.55;19044.55;19044.55;19044.55;0.00;0.00;0.00;0.00;0.00;-9696.46;-9117.60;-9394.25;-9394.25;-8674.59;-96914.41;-96914.41;-96914.41;-96914.41;-96914.41;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199328512015.30;274055661.84;23257.13;0.99;0.97;132.64;6.05;103.40;6.89;148.13;963.15;36406.58;36406.58;36406.58;36406.58;36406.58;118381.98;118381.98;118381.98;118381.98;118381.98;0.01;0.01;0.01;0.01;0.01;23571.66;24259.07;23931.29;23931.29;24785.48;22631.63;22631.63;22631.63;22631.63;22631.63;0.00;0.00;0.00;0.00;0.00;-12834.92;-12147.52;-12475.29;-12475.29;-11621.10;-95750.34;-95750.34;-95750.34;-95750.34;-95750.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211903986149.39;274813280.01;21559.88;1.01;0.99;135.85;6.02;100.57;7.70;132.64;955.31;33609.00;33609.00;33609.00;33609.00;33609.00;124412.94;124412.94;124412.94;124412.94;124412.94;0.02;0.02;0.02;0.02;0.02;22264.51;22914.24;22603.75;22603.75;23411.49;21376.66;21376.66;21376.66;21376.66;21376.66;0.00;0.00;0.00;0.00;0.00;-11344.49;-10694.77;-11005.25;-11005.25;-10197.52;-103036.28;-103036.28;-103036.28;-103036.28;-103036.28;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184231540432.14;235859207.57;19690.55;0.96;1.01;140.01;5.54;91.01;6.71;141.83;890.19;29276.52;29276.52;29276.52;29276.52;29276.52;96139.02;96139.02;96139.02;96139.02;96139.02;0.01;0.01;0.01;0.01;0.01;20805.27;21411.81;21122.88;21122.88;21876.43;19975.54;19975.54;19975.54;19975.54;19975.54;0.00;0.00;0.00;0.00;0.00;-8471.26;-7864.71;-8153.65;-8153.65;-7400.09;-76163.48;-76163.48;-76163.48;-76163.48;-76163.48;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198145823762.40;232962808.41;19496.62;1.02;1.01;138.12;5.60;104.14;7.30;142.17;963.21;30834.44;30834.44;30834.44;30834.44;30834.44;100706.59;100706.59;100706.59;100706.59;100706.59;0.02;0.02;0.02;0.02;0.02;20478.16;21075.52;20790.41;20790.41;21532.86;19661.52;19661.52;19661.52;19661.52;19661.52;0.00;0.00;0.00;0.00;0.00;-10356.28;-9758.92;-10044.03;-10044.03;-9301.58;-81045.07;-81045.07;-81045.07;-81045.07;-81045.07;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
217418422062.53;261938258.71;21184.16;1.00;0.99;146.08;5.44;105.95;7.14;128.83;863.49;30748.18;30748.18;30748.18;30748.18;30748.18;113727.56;113727.56;113727.56;113727.56;113727.56;0.02;0.02;0.02;0.02;0.02;21903.12;22542.74;22236.42;22236.42;23031.95;21029.73;21029.73;21029.73;21029.73;21029.73;0.00;0.00;0.00;0.00;0.00;-8845.06;-8205.44;-8511.76;-8511.76;-7716.23;-92697.83;-92697.83;-92697.83;-92697.83;-92697.83;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186154047687.66;250763412.82;18210.40;1.01;0.94;137.08;5.53;99.16;7.24;139.69;997.08;32178.42;32178.42;32178.42;32178.42;32178.42;104709.06;104709.06;104709.06;104709.06;104709.06;0.02;0.02;0.02;0.02;0.02;17906.33;18428.24;18179.80;18179.80;18828.12;17192.20;17192.20;17192.20;17192.20;17192.20;0.00;0.00;0.00;0.00;0.00;-14272.09;-13750.18;-13998.62;-13998.62;-13350.30;-87516.86;-87516.86;-87516.86;-87516.86;-87516.86;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185221043548.55;241930229.77;20104.21;1.01;0.98;139.41;5.82;110.48;7.15;139.97;1004.11;31203.99;31203.99;31203.99;31203.99;31203.99;108532.67;108532.67;108532.67;108532.67;108532.67;0.02;0.02;0.02;0.02;0.02;20591.45;21192.12;20905.43;20905.43;21651.99;19770.29;19770.29;19770.29;19770.29;19770.29;0.00;0.00;0.00;0.00;0.00;-10612.54;-10011.87;-10298.56;-10298.56;-9552.00;-88762.38;-88762.38;-88762.38;-88762.38;-88762.38;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
207278744843.03;282948258.58;16629.54;1.01;1.00;152.08;6.18;101.12;7.12;125.21;970.15;32601.64;32601.64;32601.64;32601.64;32601.64;146784.64;146784.64;146784.64;146784.64;146784.64;0.02;0.02;0.02;0.02;0.02;17361.80;17868.40;17626.38;17626.38;18256.15;16669.45;16669.45;16669.45;16669.45;16669.45;0.00;0.00;0.00;0.00;0.00;-15239.84;-14733.24;-14975.26;-14975.26;-14345.49;-130115.20;-130115.20;-130115.20;-130115.20;-130115.20;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203395909783.31;230424119.57;24402.91;1.02;1.04;135.91;5.77;105.31;6.72;134.32;976.97;28771.20;28771.20;28771.20;28771.20;28771.20;100814.01;100814.01;100814.01;100814.01;100814.01;0.02;0.02;0.02;0.02;0.02;26550.50;27324.56;26955.79;26955.79;27917.49;25491.66;25491.66;25491.66;25491.66;25491.66;0.00;0.00;0.00;0.00;0.00;-2220.70;-1446.64;-1815.41;-1815.41;-853.71;-75322.35;-75322.35;-75322.35;-75322.35;-75322.35;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
188892320607.75;255247281.11;20123.39;1.01;0.98;133.09;5.75;112.31;7.27;144.62;859.31;33762.99;33762.99;33762.99;33762.99;33762.99;107183.62;107183.62;107183.62;107183.62;107183.62;0.02;0.02;0.02;0.02;0.02;20457.17;21054.79;20768.23;20768.23;21511.71;19641.46;19641.46;19641.46;19641.46;19641.46;0.00;0.00;0.00;0.00;0.00;-13305.82;-12708.20;-12994.76;-12994.76;-12251.27;-87542.16;-87542.16;-87542.16;-87542.16;-87542.16;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213274730830.83;267740496.98;23525.34;1.00;0.95;118.81;5.59;99.08;7.75;136.35;917.20;33351.87;33351.87;33351.87;33351.87;33351.87;97435.85;97435.85;97435.85;97435.85;97435.85;0.02;0.02;0.02;0.02;0.02;23359.63;24041.10;23715.77;23715.77;24562.79;22428.08;22428.08;22428.08;22428.08;22428.08;0.00;0.00;0.00;0.00;0.00;-9992.24;-9310.77;-9636.09;-9636.09;-8789.07;-75007.77;-75007.77;-75007.77;-75007.77;-75007.77;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204569089392.91;249662539.92;21561.57;0.94;0.94;132.32;5.61;100.97;7.08;137.81;924.21;29525.41;29525.41;29525.41;29525.41;29525.41;95389.07;95389.07;95389.07;95389.07;95389.07;0.01;0.01;0.01;0.01;0.01;21146.98;21763.78;21469.52;21469.52;22236.05;20303.66;20303.66;20303.66;20303.66;20303.66;0.00;0.00;0.00;0.00;0.00;-8378.42;-7761.63;-8055.89;-8055.89;-7289.36;-75085.41;-75085.41;-75085.41;-75085.41;-75085.41;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199273353026.88;258815876.07;19509.72;0.98;1.05;132.34;5.46;95.76;7.39;143.30;930.29;33007.96;33007.96;33007.96;33007.96;33007.96;99865.95;99865.95;99865.95;99865.95;99865.95;0.01;0.01;0.01;0.01;0.01;21297.97;21919.03;21622.95;21622.95;22394.67;20448.61;20448.61;20448.61;20448.61;20448.61;0.00;0.00;0.00;0.00;0.00;-11709.99;-11088.93;-11385.02;-11385.02;-10613.30;-79417.34;-79417.34;-79417.34;-79417.34;-79417.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189811109482.14;251781695.27;18456.95;0.97;0.98;118.34;5.94;101.97;7.23;133.97;962.40;29870.41;29870.41;29870.41;29870.41;29870.41;94110.87;94110.87;94110.87;94110.87;94110.87;0.01;0.01;0.01;0.01;0.01;18877.64;19428.03;19165.78;19165.78;19849.61;18124.80;18124.80;18124.80;18124.80;18124.80;0.00;0.00;0.00;0.00;0.00;-10992.76;-10442.37;-10704.63;-10704.63;-10020.80;-75986.07;-75986.07;-75986.07;-75986.07;-75986.07;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180877165431.42;236513230.36;17559.54;1.00;1.05;138.87;6.15;107.44;6.64;148.10;920.86;31689.36;31689.36;31689.36;31689.36;31689.36;109644.12;109644.12;109644.12;109644.12;109644.12;0.01;0.01;0.01;0.01;0.01;19288.56;19851.44;19582.46;19582.46;20282.23;18519.38;18519.38;18519.38;18519.38;18519.38;0.00;0.00;0.00;0.00;0.00;-12400.79;-11837.91;-12106.90;-12106.90;-11407.13;-91124.74;-91124.74;-91124.74;-91124.74;-91124.74;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199355096439.07;234221813.89;22620.16;0.96;0.97;151.36;6.26;99.69;6.67;139.40;984.42;28488.75;28488.75;28488.75;28488.75;28488.75;116255.84;116255.84;116255.84;116255.84;116255.84;0.01;0.01;0.01;0.01;0.01;22874.71;23541.79;23223.70;23223.70;24052.64;21962.48;21962.48;21962.48;21962.48;21962.48;0.00;0.00;0.00;0.00;0.00;-5614.04;-4946.96;-5265.05;-5265.05;-4436.11;-94293.37;-94293.37;-94293.37;-94293.37;-94293.37;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196883279982.50;283069355.33;21769.55;0.95;1.03;137.61;5.09;102.04;7.52;143.93;963.25;35227.13;35227.13;35227.13;35227.13;35227.13;102827.12;102827.12;102827.12;102827.12;102827.12;0.01;0.01;0.01;0.01;0.01;23377.84;24059.62;23734.49;23734.49;24581.70;22445.55;22445.55;22445.55;22445.55;22445.55;0.00;0.00;0.00;0.00;0.00;-11849.29;-11167.52;-11492.64;-11492.64;-10645.43;-80381.57;-80381.57;-80381.57;-80381.57;-80381.57;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190515162978.01;225179760.04;21017.92;1.00;1.01;134.80;5.97;105.04;6.91;139.31;942.76;28488.36;28488.36;28488.36;28488.36;28488.36;98779.38;98779.38;98779.38;98779.38;98779.38;0.01;0.01;0.01;0.01;0.01;22213.69;22861.71;22552.38;22552.38;23357.81;21327.84;21327.84;21327.84;21327.84;21327.84;0.00;0.00;0.00;0.00;0.00;-6274.67;-5626.65;-5935.98;-5935.98;-5130.55;-77451.54;-77451.54;-77451.54;-77451.54;-77451.54;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
