# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;X_10;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
202168847602.18;251775706.41;21732.17;0.97;0.94;150.00;5.95;105.83;7.36;140.60;958.83;31181.45;31181.45;31181.45;31181.45;31181.45;118747.01;118747.01;118747.01;118747.01;118747.01;0.01;0.01;0.01;0.01;0.01;21340.31;21963.25;21665.29;21665.29;22439.87;20489.33;20489.33;20489.33;20489.33;20489.33;0.00;0.00;0.00;0.00;0.00;-9841.14;-9218.21;-9516.16;-9516.16;-8741.58;-98257.67;-98257.67;-98257.67;-98257.67;-98257.67;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209564469109.12;281618090.88;18878.27;0.99;0.99;137.31;5.73;93.83;7.56;136.36;949.89;34729.70;34729.70;34729.70;34729.70;34729.70;120153.67;120153.67;120153.67;120153.67;120153.67;0.01;0.01;0.01;0.01;0.01;19466.53;20034.24;19763.51;19763.51;20468.98;18690.22;18690.22;18690.22;18690.22;18690.22;0.00;0.00;0.00;0.00;0.00;-15263.16;-14695.46;-14966.19;-14966.19;-14260.72;-101463.45;-101463.45;-101463.45;-101463.45;-101463.45;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
184860725467.36;242248345.56;21476.71;0.96;1.00;145.66;6.18;112.22;7.33;149.24;942.29;31671.27;31671.27;31671.27;31671.27;31671.27;114543.38;114543.38;114543.38;114543.38;114543.38;0.01;0.01;0.01;0.01;0.01;22259.18;22909.25;22597.82;22597.82;23406.42;21371.59;21371.59;21371.59;21371.59;21371.59;0.00;0.00;0.00;0.00;0.00;-9412.10;-8762.02;-9073.45;-9073.45;-8264.86;-93171.79;-93171.79;-93171.79;-93171.79;-93171.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206431980630.54;234859391.30;18069.82;0.98;1.03;146.49;5.44;103.44;7.17;142.64;915.11;29979.51;29979.51;29979.51;29979.51;29979.51;100560.04;100560.04;100560.04;100560.04;100560.04;0.01;0.01;0.01;0.01;0.01;19327.78;19891.84;19622.25;19622.25;20323.50;18557.05;18557.05;18557.05;18557.05;18557.05;0.00;0.00;0.00;0.00;0.00;-10651.72;-10087.67;-10357.26;-10357.26;-9656.00;-82003.00;-82003.00;-82003.00;-82003.00;-82003.00;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209233312749.11;244541218.69;23352.27;1.02;1.00;142.25;6.04;103.36;7.00;137.15;1022.78;31171.16;31171.16;31171.16;31171.16;31171.16;117148.61;117148.61;117148.61;117148.61;117148.61;0.02;0.02;0.02;0.02;0.02;24358.21;25068.37;24730.03;24730.03;25612.33;23386.80;23386.80;23386.80;23386.80;23386.80;0.00;0.00;0.00;0.00;0.00;-6812.95;-6102.79;-6441.13;-6441.13;-5558.82;-93761.81;-93761.81;-93761.81;-93761.81;-93761.81;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206465090803.24;238558313.85;18784.09;0.98;1.01;137.77;5.51;93.52;6.68;141.41;946.24;30036.40;30036.40;30036.40;30036.40;30036.40;96805.70;96805.70;96805.70;96805.70;96805.70;0.01;0.01;0.01;0.01;0.01;19781.75;20358.11;20084.08;20084.08;20799.85;18992.81;18992.81;18992.81;18992.81;18992.81;0.00;0.00;0.00;0.00;0.00;-10254.65;-9678.29;-9952.31;-9952.31;-9236.55;-77812.89;-77812.89;-77812.89;-77812.89;-77812.89;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209426983852.77;242272813.19;19885.31;0.93;1.06;138.06;6.13;97.31;6.94;159.31;946.74;32755.81;32755.81;32755.81;32755.81;32755.81;104436.37;104436.37;104436.37;104436.37;104436.37;0.01;0.01;0.01;0.01;0.01;22019.74;22661.91;22355.67;22355.67;23153.66;21141.60;21141.60;21141.60;21141.60;21141.60;0.00;0.00;0.00;0.00;0.00;-10736.07;-10093.91;-10400.14;-10400.14;-9602.15;-83294.76;-83294.76;-83294.76;-83294.76;-83294.76;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
216378343991.04;201861817.36;24013.52;0.96;1.00;140.85;5.70;103.95;7.98;148.53;899.19;26257.40;26257.40;26257.40;26257.40;26257.40;85195.06;85195.06;85195.06;85195.06;85195.06;0.01;0.01;0.01;0.01;0.01;25088.18;25820.97;25469.78;25469.78;26381.33;24087.80;24087.80;24087.80;24087.80;24087.80;0.00;0.00;0.00;0.00;0.00;-1169.22;-436.43;-787.63;-787.63;123.92;-61107.26;-61107.26;-61107.26;-61107.26;-61107.26;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197905608767.11;217616249.72;17962.48;1.00;1.00;140.34;5.68;101.60;7.04;132.15;998.82;26189.89;26189.89;26189.89;26189.89;26189.89;94818.75;94818.75;94818.75;94818.75;94818.75;0.02;0.02;0.02;0.02;0.02;18662.16;19206.19;18947.09;18947.09;19622.95;17917.90;17917.90;17917.90;17917.90;17917.90;0.00;0.00;0.00;0.00;0.00;-7527.73;-6983.70;-7242.80;-7242.80;-6566.94;-76900.85;-76900.85;-76900.85;-76900.85;-76900.85;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
205323208155.96;234448296.57;17394.65;0.98;1.01;133.35;6.10;106.68;7.38;141.97;930.57;29795.69;29795.69;29795.69;29795.69;29795.69;102507.29;102507.29;102507.29;102507.29;102507.29;0.01;0.01;0.01;0.01;0.01;18286.80;18820.62;18565.26;18565.26;19229.04;17557.59;17557.59;17557.59;17557.59;17557.59;0.00;0.00;0.00;0.00;0.00;-11508.89;-10975.07;-11230.44;-11230.44;-10566.65;-84949.71;-84949.71;-84949.71;-84949.71;-84949.71;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183069528138.81;241348713.12;18375.34;0.97;0.97;128.08;5.65;97.54;6.93;139.31;921.11;29727.96;29727.96;29727.96;29727.96;29727.96;92617.97;92617.97;92617.97;92617.97;92617.97;0.01;0.01;0.01;0.01;0.01;18628.67;19171.78;18913.03;18913.03;19587.80;17885.75;17885.75;17885.75;17885.75;17885.75;0.00;0.00;0.00;0.00;0.00;-11099.29;-10556.18;-10814.93;-10814.93;-10140.16;-74732.21;-74732.21;-74732.21;-74732.21;-74732.21;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190469149933.04;281564630.79;18975.81;0.97;1.06;149.77;5.99;102.21;6.90;146.76;932.37;36325.99;36325.99;36325.99;36325.99;36325.99;133142.74;133142.74;133142.74;133142.74;133142.74;0.01;0.01;0.01;0.01;0.01;21035.84;21649.71;21356.37;21356.37;22119.52;20196.99;20196.99;20196.99;20196.99;20196.99;0.00;0.00;0.00;0.00;0.00;-15290.14;-14676.28;-14969.62;-14969.62;-14206.47;-112945.75;-112945.75;-112945.75;-112945.75;-112945.75;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204681917394.16;225840931.56;21100.26;1.03;0.97;141.06;5.23;99.30;6.97;146.87;846.49;31037.07;31037.07;31037.07;31037.07;31037.07;93521.92;93521.92;93521.92;93521.92;93521.92;0.02;0.02;0.02;0.02;0.02;21364.19;21987.70;21689.64;21689.64;22464.85;20512.24;20512.24;20512.24;20512.24;20512.24;0.00;0.00;0.00;0.00;0.00;-9672.88;-9049.36;-9347.43;-9347.43;-8572.22;-73009.68;-73009.68;-73009.68;-73009.68;-73009.68;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200806238301.56;258705607.21;16985.50;0.99;1.02;134.55;6.01;90.96;7.30;134.21;954.11;31135.93;31135.93;31135.93;31135.93;31135.93;112542.78;112542.78;112542.78;112542.78;112542.78;0.01;0.01;0.01;0.01;0.01;18110.11;18638.06;18386.59;18386.59;19042.49;17387.87;17387.87;17387.87;17387.87;17387.87;0.00;0.00;0.00;0.00;0.00;-13025.82;-12497.87;-12749.34;-12749.34;-12093.43;-95154.92;-95154.92;-95154.92;-95154.92;-95154.92;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187466764778.44;270434875.33;16438.71;0.96;1.03;136.01;5.70;105.77;7.29;149.81;933.87;35510.60;35510.60;35510.60;35510.60;35510.60;110224.95;110224.95;110224.95;110224.95;110224.95;0.01;0.01;0.01;0.01;0.01;17573.09;18085.91;17840.84;17840.84;18478.39;16872.32;16872.32;16872.32;16872.32;16872.32;0.00;0.00;0.00;0.00;0.00;-17937.51;-17424.69;-17669.76;-17669.76;-17032.21;-93352.63;-93352.63;-93352.63;-93352.63;-93352.63;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189110469467.52;242049964.48;19161.55;1.01;1.02;128.85;5.62;103.65;7.43;136.14;917.84;30195.60;30195.60;30195.60;30195.60;30195.60;96325.35;96325.35;96325.35;96325.35;96325.35;0.02;0.02;0.02;0.02;0.02;20273.77;20865.37;20582.70;20582.70;21318.16;19465.30;19465.30;19465.30;19465.30;19465.30;0.00;0.00;0.00;0.00;0.00;-9921.83;-9330.23;-9612.90;-9612.90;-8877.44;-76860.06;-76860.06;-76860.06;-76860.06;-76860.06;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191107349754.53;247272843.19;21727.94;1.00;0.95;142.06;6.01;98.62;6.83;153.49;908.40;34470.89;34470.89;34470.89;34470.89;34470.89;115135.58;115135.58;115135.58;115135.58;115135.58;0.01;0.01;0.01;0.01;0.01;21442.58;22068.19;21769.44;21769.44;22547.08;20587.49;20587.49;20587.49;20587.49;20587.49;0.00;0.00;0.00;0.00;0.00;-13028.31;-12402.70;-12701.46;-12701.46;-11923.82;-94548.08;-94548.08;-94548.08;-94548.08;-94548.08;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189953902442.77;255183554.81;19250.29;1.06;1.00;130.69;6.29;105.24;7.43;146.93;981.71;36038.06;36038.06;36038.06;36038.06;36038.06;120917.57;120917.57;120917.57;120917.57;120917.57;0.02;0.02;0.02;0.02;0.02;20119.83;20706.86;20426.51;20426.51;21156.21;19317.49;19317.49;19317.49;19317.49;19317.49;0.00;0.00;0.00;0.00;0.00;-15918.23;-15331.20;-15611.56;-15611.56;-14881.85;-101600.07;-101600.07;-101600.07;-101600.07;-101600.07;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196303567340.20;240467787.32;18011.21;1.04;0.96;144.70;5.57;99.58;7.57;139.93;903.64;31852.02;31852.02;31852.02;31852.02;31852.02;110075.26;110075.26;110075.26;110075.26;110075.26;0.02;0.02;0.02;0.02;0.02;18009.04;18534.74;18283.28;18283.28;18936.96;17290.90;17290.90;17290.90;17290.90;17290.90;0.00;0.00;0.00;0.00;0.00;-13842.98;-13317.28;-13568.74;-13568.74;-12915.06;-92784.36;-92784.36;-92784.36;-92784.36;-92784.36;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197623192043.93;243161653.10;18739.32;0.99;1.03;146.88;6.20;100.55;7.51;131.02;856.36;28675.63;28675.63;28675.63;28675.63;28675.63;119501.00;119501.00;119501.00;119501.00;119501.00;0.01;0.01;0.01;0.01;0.01;20032.22;20617.49;20336.76;20336.76;21064.93;19233.46;19233.46;19233.46;19233.46;19233.46;0.00;0.00;0.00;0.00;0.00;-8643.41;-8058.15;-8338.87;-8338.87;-7610.71;-100267.54;-100267.54;-100267.54;-100267.54;-100267.54;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180973227537.58;265648879.25;18715.44;0.97;1.00;137.84;5.88;99.22;7.02;146.93;926.26;34364.85;34364.85;34364.85;34364.85;34364.85;113670.44;113670.44;113670.44;113670.44;113670.44;0.01;0.01;0.01;0.01;0.01;19414.83;19981.18;19710.88;19710.88;20414.77;18640.60;18640.60;18640.60;18640.60;18640.60;0.00;0.00;0.00;0.00;0.00;-14950.01;-14383.67;-14653.97;-14653.97;-13950.08;-95029.85;-95029.85;-95029.85;-95029.85;-95029.85;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208582093594.36;234298384.39;17712.39;1.01;0.96;139.10;5.79;105.65;6.93;138.33;876.75;29897.91;29897.91;29897.91;29897.91;29897.91;104506.43;104506.43;104506.43;104506.43;104506.43;0.02;0.02;0.02;0.02;0.02;17693.93;18210.48;17963.31;17963.31;18605.67;16988.36;16988.36;16988.36;16988.36;16988.36;0.00;0.00;0.00;0.00;0.00;-12203.98;-11687.43;-11934.59;-11934.59;-11292.24;-87518.07;-87518.07;-87518.07;-87518.07;-87518.07;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191510993172.93;257737115.13;18471.62;0.98;1.02;139.05;5.76;97.07;7.31;135.47;998.00;31006.50;31006.50;31006.50;31006.50;31006.50;110049.66;110049.66;110049.66;110049.66;110049.66;0.01;0.01;0.01;0.01;0.01;19603.25;20174.70;19902.57;19902.57;20612.47;18821.46;18821.46;18821.46;18821.46;18821.46;0.00;0.00;0.00;0.00;0.00;-11403.25;-10831.80;-11103.93;-11103.93;-10394.03;-91228.20;-91228.20;-91228.20;-91228.20;-91228.20;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197379809833.38;252130083.81;22140.20;0.98;0.99;149.25;5.86;100.19;7.13;142.14;959.69;31854.41;31854.41;31854.41;31854.41;31854.41;117667.47;117667.47;117667.47;117667.47;117667.47;0.01;0.01;0.01;0.01;0.01;22911.73;23580.14;23261.04;23261.04;24091.83;21998.05;21998.05;21998.05;21998.05;21998.05;0.00;0.00;0.00;0.00;0.00;-8942.68;-8274.27;-8593.37;-8593.37;-7762.58;-95669.42;-95669.42;-95669.42;-95669.42;-95669.42;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
192602904137.77;227980799.31;22139.04;0.96;1.00;140.13;5.68;109.71;6.68;138.86;908.42;27703.90;27703.90;27703.90;27703.90;27703.90;95236.17;95236.17;95236.17;95236.17;95236.17;0.01;0.01;0.01;0.01;0.01;23063.93;23737.01;23415.32;23415.32;24252.12;22144.20;22144.20;22144.20;22144.20;22144.20;0.00;0.00;0.00;0.00;0.00;-4639.97;-3966.89;-4288.58;-4288.58;-3451.78;-73091.97;-73091.97;-73091.97;-73091.97;-73091.97;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
223139407311.80;272150769.42;18324.36;0.98;1.00;134.99;5.75;110.09;7.45;132.00;927.91;31949.38;31949.38;31949.38;31949.38;31949.38;112717.66;112717.66;112717.66;112717.66;112717.66;0.01;0.01;0.01;0.01;0.01;19161.99;19721.43;19453.70;19453.70;20149.41;18397.89;18397.89;18397.89;18397.89;18397.89;0.00;0.00;0.00;0.00;0.00;-12787.40;-12227.95;-12495.69;-12495.69;-11799.97;-94319.77;-94319.77;-94319.77;-94319.77;-94319.77;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214033539811.20;251683588.61;20924.38;1.03;0.96;140.33;5.32;110.57;6.97;143.02;953.85;33647.60;33647.60;33647.60;33647.60;33647.60;105296.44;105296.44;105296.44;105296.44;105296.44;0.02;0.02;0.02;0.02;0.02;20932.85;21543.52;21252.00;21252.00;22011.02;20098.08;20098.08;20098.08;20098.08;20098.08;0.00;0.00;0.00;0.00;0.00;-12714.75;-12104.08;-12395.60;-12395.60;-11636.58;-85198.36;-85198.36;-85198.36;-85198.36;-85198.36;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203749493902.31;254841315.70;22794.23;1.01;0.97;133.01;6.55;100.74;6.64;138.52;1026.02;32311.12;32311.12;32311.12;32311.12;32311.12;121883.46;121883.46;121883.46;121883.46;121883.46;0.02;0.02;0.02;0.02;0.02;23000.17;23670.41;23351.59;23351.59;24184.03;22082.88;22082.88;22082.88;22082.88;22082.88;0.00;0.00;0.00;0.00;0.00;-9310.95;-8640.72;-8959.53;-8959.53;-8127.10;-99800.57;-99800.57;-99800.57;-99800.57;-99800.57;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
195852991553.96;255073510.32;17483.04;1.03;1.00;135.31;6.05;99.36;7.01;131.74;907.23;31482.99;31482.99;31482.99;31482.99;31482.99;117317.64;117317.64;117317.64;117317.64;117317.64;0.02;0.02;0.02;0.02;0.02;18224.00;18755.73;18501.76;18501.76;19162.73;17497.26;17497.26;17497.26;17497.26;17497.26;0.00;0.00;0.00;0.00;0.00;-13258.99;-12727.26;-12981.23;-12981.23;-12320.26;-99820.38;-99820.38;-99820.38;-99820.38;-99820.38;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183711717521.51;247628779.68;22227.98;1.01;1.03;145.68;5.51;100.42;7.28;140.01;900.13;31689.61;31689.61;31689.61;31689.61;31689.61;108996.74;108996.74;108996.74;108996.74;108996.74;0.02;0.02;0.02;0.02;0.02;23922.04;24620.24;24286.44;24286.44;25154.52;22968.11;22968.11;22968.11;22968.11;22968.11;0.00;0.00;0.00;0.00;0.00;-7767.56;-7069.37;-7403.17;-7403.17;-6535.09;-86028.63;-86028.63;-86028.63;-86028.63;-86028.63;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202645666218.33;244523321.51;20758.47;1.05;0.99;138.80;5.88;110.58;6.97;129.96;910.62;30361.58;30361.58;30361.58;30361.58;30361.58;114498.77;114498.77;114498.77;114498.77;114498.77;0.02;0.02;0.02;0.02;0.02;21464.71;22091.35;21791.50;21791.50;22570.75;20608.78;20608.78;20608.78;20608.78;20608.78;0.00;0.00;0.00;0.00;0.00;-8896.87;-8270.23;-8570.08;-8570.08;-7790.82;-93890.00;-93890.00;-93890.00;-93890.00;-93890.00;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214902312500.19;245838320.49;19153.38;0.97;0.96;136.33;6.10;92.92;7.36;157.96;899.95;34387.05;34387.05;34387.05;34387.05;34387.05;108687.92;108687.92;108687.92;108687.92;108687.92;0.01;0.01;0.01;0.01;0.01;19140.90;19699.40;19432.62;19432.62;20126.89;18377.61;18377.61;18377.61;18377.61;18377.61;0.00;0.00;0.00;0.00;0.00;-15246.14;-14687.64;-14954.42;-14954.42;-14260.16;-90310.31;-90310.31;-90310.31;-90310.31;-90310.31;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196915734486.26;267973192.40;20808.35;1.01;1.00;142.52;5.40;99.95;7.33;139.06;915.97;34121.41;34121.41;34121.41;34121.41;34121.41;113358.31;113358.31;113358.31;113358.31;113358.31;0.02;0.02;0.02;0.02;0.02;21667.20;22299.41;21997.43;21997.43;22783.31;20803.16;20803.16;20803.16;20803.16;20803.16;0.00;0.00;0.00;0.00;0.00;-12454.20;-11822.00;-12123.97;-12123.97;-11338.09;-92555.15;-92555.15;-92555.15;-92555.15;-92555.15;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
182830755470.27;258035955.93;17089.45;1.02;1.04;129.43;5.85;103.14;7.31;140.87;926.22;33562.65;33562.65;33562.65;33562.65;33562.65;108196.25;108196.25;108196.25;108196.25;108196.25;0.02;0.02;0.02;0.02;0.02;18484.44;19023.78;18766.15;18766.15;19436.61;17747.32;17747.32;17747.32;17747.32;17747.32;0.00;0.00;0.00;0.00;0.00;-15078.21;-14538.87;-14796.50;-14796.50;-14126.04;-90448.93;-90448.93;-90448.93;-90448.93;-90448.93;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202357985742.50;250983721.24;16109.41;1.02;0.98;135.43;5.88;93.18;7.33;142.72;890.81;33350.46;33350.46;33350.46;33350.46;33350.46;111735.28;111735.28;111735.28;111735.28;111735.28;0.02;0.02;0.02;0.02;0.02;16394.18;16872.50;16644.07;16644.07;17238.64;15740.41;15740.41;15740.41;15740.41;15740.41;0.00;0.00;0.00;0.00;0.00;-16956.28;-16477.96;-16706.39;-16706.39;-16111.82;-95994.87;-95994.87;-95994.87;-95994.87;-95994.87;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208575482828.24;241659976.52;22945.17;0.97;1.04;142.87;5.80;93.94;6.54;143.41;976.68;30690.21;30690.21;30690.21;30690.21;30690.21;106367.72;106367.72;106367.72;106367.72;106367.72;0.01;0.01;0.01;0.01;0.01;24745.37;25466.28;25123.63;25123.63;26018.86;23758.46;23758.46;23758.46;23758.46;23758.46;0.00;0.00;0.00;0.00;0.00;-5944.84;-5223.93;-5566.57;-5566.57;-4671.35;-82609.26;-82609.26;-82609.26;-82609.26;-82609.26;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198973390466.08;234189125.26;21513.89;0.94;0.95;148.28;5.50;103.74;7.39;134.12;899.48;26953.66;26953.66;26953.66;26953.66;26953.66;98328.27;98328.27;98328.27;98328.27;98328.27;0.01;0.01;0.01;0.01;0.01;21317.13;21939.51;21641.63;21641.63;22415.62;20467.09;20467.09;20467.09;20467.09;20467.09;0.00;0.00;0.00;0.00;0.00;-5636.53;-5014.15;-5312.03;-5312.03;-4538.04;-77861.18;-77861.18;-77861.18;-77861.18;-77861.18;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
204015045289.07;236719299.92;16002.52;0.98;1.02;147.55;6.12;106.75;6.74;126.39;940.51;26636.32;26636.32;26636.32;26636.32;26636.32;114206.38;114206.38;114206.38;114206.38;114206.38;0.01;0.01;0.01;0.01;0.01;17032.82;17529.90;17292.33;17292.33;17910.31;16353.60;16353.60;16353.60;16353.60;16353.60;0.00;0.00;0.00;0.00;0.00;-9603.50;-9106.42;-9344.00;-9344.00;-8726.01;-97852.78;-97852.78;-97852.78;-97852.78;-97852.78;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
180557158199.88;240545470.08;21070.30;1.06;0.96;142.44;5.93;105.95;7.43;130.37;928.64;30259.51;30259.51;30259.51;30259.51;30259.51;117708.43;117708.43;117708.43;117708.43;117708.43;0.02;0.02;0.02;0.02;0.02;21124.58;21741.33;21446.16;21446.16;22213.14;20282.22;20282.22;20282.22;20282.22;20282.22;0.00;0.00;0.00;0.00;0.00;-9134.93;-8518.18;-8813.35;-8813.35;-8046.37;-97426.21;-97426.21;-97426.21;-97426.21;-97426.21;-0.02;-0.02;-0.02;-0.02;-0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198852776359.57;267781422.61;18767.95;0.98;0.97;144.92;5.65;105.75;7.84;144.92;930.48;34443.11;34443.11;34443.11;34443.11;34443.11;116750.40;116750.40;116750.40;116750.40;116750.40;0.01;0.01;0.01;0.01;0.01;18972.54;19526.56;19261.26;19261.26;19950.32;18216.00;18216.00;18216.00;18216.00;18216.00;0.00;0.00;0.00;0.00;0.00;-15470.57;-14916.55;-15181.85;-15181.85;-14492.79;-98534.40;-98534.40;-98534.40;-98534.40;-98534.40;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
