# X_0;X_1;X_2;X_3;X_4;X_5;X_6;X_7;X_8;X_9;R_0;R_1;R_2;R_3;R_4;R_5;R_6;R_7;R_8;R_9;R_10;R_11;R_12;R_13;R_14;S_0;S_1;S_2;S_3;S_4;S_5;S_6;S_7;S_8;S_9;S_10;S_11;S_12;S_13;S_14;G_0;G_1;G_2;G_3;G_4;G_5;G_6;G_7;G_8;G_9;G_10;G_11;G_12;G_13;G_14;I_0;I_1;I_2;I_3;I_4;I_5;I_6;I_7;I_8;I_9;I_10;I_11;I_12;I_13;I_14
206825079647.35;263151868.84;10834.97;1.01;1.01;139.58;5.33;102.68;6.66;1645.80;33343.27;33343.27;33343.27;33343.27;33343.27;118199.71;118199.71;118199.71;118199.71;118199.71;0.02;0.02;0.02;0.02;0.02;20004.24;12236.25;13109.83;13608.63;13884.53;15241.81;12136.29;12538.98;12729.00;12652.25;0.00;0.00;0.00;0.00;0.00;-13339.03;-21107.01;-20233.44;-19734.64;-19458.74;-102957.90;-106063.42;-105660.73;-105470.71;-105547.46;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209011927830.81;273020349.15;12683.06;1.01;1.00;142.12;5.29;97.73;7.06;2909.20;35698.62;35698.62;35698.62;35698.62;35698.62;124243.57;124243.57;124243.57;124243.57;124243.57;0.02;0.02;0.02;0.02;0.02;24121.58;15147.13;16146.68;16724.68;17078.15;18565.24;14966.50;15433.15;15653.34;15564.40;0.00;0.00;0.00;0.00;0.00;-11577.05;-20551.50;-19551.95;-18973.94;-18620.48;-105678.33;-109277.07;-108810.42;-108590.23;-108679.18;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186922017612.39;249488231.12;14796.83;0.97;1.03;141.82;5.55;99.66;6.92;2704.66;31612.01;31612.01;31612.01;31612.01;31612.01;114546.33;114546.33;114546.33;114546.33;114546.33;0.01;0.01;0.01;0.01;0.01;26630.34;17801.19;18755.71;19329.42;19777.89;21008.17;17436.21;17899.39;18117.94;18029.66;0.00;0.00;0.00;0.00;0.00;-4981.67;-13810.82;-12856.31;-12282.59;-11834.12;-93538.16;-97110.12;-96646.95;-96428.39;-96516.67;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
215382769926.33;234416187.18;10968.06;1.00;1.00;144.18;6.14;100.04;7.38;3415.61;33645.25;33645.25;33645.25;33645.25;33645.25;124231.27;124231.27;124231.27;124231.27;124231.27;0.01;0.01;0.01;0.01;0.01;23796.32;13806.39;14949.36;15587.44;15874.85;17775.40;13802.61;14317.75;14560.83;14462.64;0.00;0.00;0.00;0.00;0.00;-9848.93;-19838.86;-18695.89;-18057.81;-17770.40;-106455.86;-110428.66;-109913.51;-109670.43;-109768.62;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
196123465772.35;206655962.28;11707.20;0.97;0.95;147.32;5.54;97.80;7.06;1212.41;27356.09;27356.09;27356.09;27356.09;27356.09;98114.80;98114.80;98114.80;98114.80;98114.80;0.01;0.01;0.01;0.01;0.01;19663.32;11779.52;12673.06;13178.13;13435.29;14864.32;11719.57;12127.34;12319.75;12242.03;0.00;0.00;0.00;0.00;0.00;-7692.77;-15576.57;-14683.03;-14177.97;-13920.80;-83250.48;-86395.23;-85987.46;-85795.05;-85872.77;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
217976425385.49;249621595.94;12881.73;0.95;0.98;123.43;6.27;104.87;7.33;3154.06;29468.16;29468.16;29468.16;29468.16;29468.16;110038.91;110038.91;110038.91;110038.91;110038.91;0.01;0.01;0.01;0.01;0.01;23482.18;15536.44;16398.49;16914.09;17302.84;18448.22;15238.55;15654.77;15851.19;15771.85;0.00;0.00;0.00;0.00;0.00;-5985.98;-13931.72;-13069.67;-12554.07;-12165.32;-91590.69;-94800.36;-94384.14;-94187.72;-94267.06;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
210354345988.15;238583041.70;12141.39;1.04;0.97;134.26;6.41;106.11;7.30;1319.33;34296.16;34296.16;34296.16;34296.16;34296.16;127792.43;127792.43;127792.43;127792.43;127792.43;0.02;0.02;0.02;0.02;0.02;20838.60;12638.63;13563.08;14089.17;14371.28;15826.19;12550.89;12975.61;13176.03;13095.07;0.00;0.00;0.00;0.00;0.00;-13457.56;-21657.53;-20733.08;-20206.99;-19924.88;-111966.24;-115241.54;-114816.82;-114616.40;-114697.36;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190561425021.02;238334824.96;12721.08;0.98;0.93;147.80;5.85;103.85;7.14;2000.64;34390.44;34390.44;34390.44;34390.44;34390.44;121445.55;121445.55;121445.55;121445.55;121445.55;0.01;0.01;0.01;0.01;0.01;21867.72;13259.74;14231.50;14783.65;15078.15;16606.53;13168.60;13614.39;13824.73;13739.76;0.00;0.00;0.00;0.00;0.00;-12522.72;-21130.70;-20158.94;-19606.79;-19312.29;-104839.03;-108276.95;-107831.17;-107620.82;-107705.79;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
189317525226.31;266196173.32;15248.06;1.02;1.00;144.81;5.86;98.95;6.84;2716.32;36225.21;36225.21;36225.21;36225.21;36225.21;138307.72;138307.72;138307.72;138307.72;138307.72;0.02;0.02;0.02;0.02;0.02;26727.56;17641.11;18630.35;19219.58;19657.38;20978.05;17309.40;17785.11;18009.58;17918.91;0.00;0.00;0.00;0.00;0.00;-9497.65;-18584.10;-17594.86;-17005.63;-16567.84;-117329.67;-120998.32;-120522.61;-120298.14;-120388.81;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200309534132.99;241187898.59;14496.43;0.97;1.04;135.09;6.34;102.91;6.60;4330.92;29333.38;29333.38;29333.38;29333.38;29333.38;120517.79;120517.79;120517.79;120517.79;120517.79;0.01;0.01;0.01;0.01;0.01;28381.27;19357.64;20320.47;20908.94;21408.97;22572.50;18908.99;19384.05;19608.22;19517.67;0.00;0.00;0.00;0.00;0.00;-952.11;-9975.74;-9012.91;-8424.45;-7924.41;-97945.29;-101608.80;-101133.74;-100909.56;-101000.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197306351808.43;253982214.17;13379.59;1.02;1.02;137.38;6.01;108.58;7.21;2121.03;36766.23;36766.23;36766.23;36766.23;36766.23;128619.63;128619.63;128619.63;128619.63;128619.63;0.02;0.02;0.02;0.02;0.02;24541.08;15393.18;16412.05;17001.18;17360.38;18879.79;15211.91;15687.53;15911.96;15821.30;0.00;0.00;0.00;0.00;0.00;-12225.15;-21373.05;-20354.18;-19765.05;-19405.86;-109739.84;-113407.73;-112932.11;-112707.67;-112798.33;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
200381033382.00;275469522.00;15165.63;0.98;1.01;144.47;5.55;98.93;7.47;1289.87;38257.34;38257.34;38257.34;38257.34;38257.34;130226.70;130226.70;130226.70;130226.70;130226.70;0.01;0.01;0.01;0.01;0.01;26132.45;16127.50;17249.68;17892.70;18260.05;19978.93;15975.27;16494.42;16739.38;16640.43;0.00;0.00;0.00;0.00;0.00;-12124.89;-22129.85;-21007.67;-20364.64;-19997.29;-110247.76;-114251.43;-113732.28;-113487.32;-113586.27;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198814489540.49;264191193.13;12073.65;1.00;1.02;146.96;5.75;105.49;6.40;1060.13;35568.54;35568.54;35568.54;35568.54;35568.54;133936.85;133936.85;133936.85;133936.85;133936.85;0.01;0.01;0.01;0.01;0.01;21339.17;12875.72;13832.50;14375.12;14659.38;16174.94;12796.44;13234.52;13441.24;13357.74;0.00;0.00;0.00;0.00;0.00;-14229.36;-22692.81;-21736.03;-21193.41;-20909.16;-117761.91;-121140.42;-120702.33;-120495.62;-120579.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
187227382954.70;243503934.55;12515.75;0.97;0.99;154.44;5.54;98.41;7.14;3713.74;34642.30;34642.30;34642.30;34642.30;34642.30;121364.83;121364.83;121364.83;121364.83;121364.83;0.01;0.01;0.01;0.01;0.01;25372.33;15477.47;16592.90;17227.94;17573.84;19312.07;15357.77;15870.50;16112.42;16014.70;0.00;0.00;0.00;0.00;0.00;-9269.96;-19164.83;-18049.40;-17414.36;-17068.46;-102052.76;-106007.06;-105494.32;-105252.40;-105350.13;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209123347861.77;241818139.82;13605.90;1.00;0.96;140.74;5.30;103.09;6.63;2219.77;30793.39;30793.39;30793.39;30793.39;30793.39;108474.06;108474.06;108474.06;108474.06;108474.06;0.02;0.02;0.02;0.02;0.02;23349.23;14881.31;15818.42;16364.84;16719.00;18074.82;14672.76;15113.91;15322.07;15237.99;0.00;0.00;0.00;0.00;0.00;-7444.16;-15912.08;-14974.97;-14428.55;-14074.38;-90399.24;-93801.30;-93360.15;-93151.99;-93236.08;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202618282205.86;264903338.23;14000.90;0.96;1.01;131.09;5.66;93.86;6.14;-97.51;26232.41;26232.41;26232.41;26232.41;26232.41;112986.44;112986.44;112986.44;112986.44;112986.44;0.01;0.01;0.01;0.01;0.01;20300.94;14205.03;14843.78;15243.32;15620.82;16316.13;13828.90;14151.44;14303.64;14242.16;0.00;0.00;0.00;0.00;0.00;-5931.47;-12027.38;-11388.63;-10989.09;-10611.59;-96670.31;-99157.53;-98835.00;-98682.79;-98744.27;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199354232878.26;246983210.47;13822.20;0.99;1.02;136.99;5.36;105.77;7.81;2742.34;35482.70;35482.70;35482.70;35482.70;35482.70;107941.42;107941.42;107941.42;107941.42;107941.42;0.01;0.01;0.01;0.01;0.01;26292.29;16376.27;17484.07;18122.11;18500.37;20172.32;16199.88;16714.98;16958.04;16859.86;0.00;0.00;0.00;0.00;0.00;-9190.41;-19106.43;-17998.63;-17360.59;-16982.33;-87769.11;-91741.55;-91226.44;-90983.38;-91081.56;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214497108828.31;252970419.76;14808.09;0.97;1.02;134.83;5.99;102.42;7.42;4195.33;33032.17;33032.17;33032.17;33032.17;33032.17;118339.03;118339.03;118339.03;118339.03;118339.03;0.01;0.01;0.01;0.01;0.01;29316.31;18969.34;20105.94;20775.04;21235.79;22829.16;18663.52;19203.68;19458.58;19355.62;0.00;0.00;0.00;0.00;0.00;-3715.86;-14062.83;-12926.23;-12257.13;-11796.38;-95509.87;-99675.51;-99135.35;-98880.45;-98983.41;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193397592533.71;238249746.94;12070.73;0.99;1.01;143.62;5.63;101.01;6.18;1884.39;28866.11;28866.11;28866.11;28866.11;28866.11;114296.11;114296.11;114296.11;114296.11;114296.11;0.01;0.01;0.01;0.01;0.01;21225.78;13801.86;14615.92;15096.30;15433.03;16561.06;13570.24;13958.06;14141.06;14067.14;0.00;0.00;0.00;0.00;0.00;-7640.33;-15064.25;-14250.19;-13769.81;-13433.08;-97735.05;-100725.87;-100338.05;-100155.05;-100228.97;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
213149851786.62;243564618.55;13293.41;1.00;1.01;156.43;5.83;101.83;7.46;1477.74;39133.27;39133.27;39133.27;39133.27;39133.27;133776.03;133776.03;133776.03;133776.03;133776.03;0.02;0.02;0.02;0.02;0.02;26047.40;14009.55;15414.19;16178.35;16432.05;18933.57;14175.14;14792.13;15083.24;14965.65;0.00;0.00;0.00;0.00;0.00;-13085.87;-25123.72;-23719.08;-22954.92;-22701.22;-114842.46;-119600.89;-118983.90;-118692.79;-118810.38;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202688214180.17;269115417.28;15679.61;1.02;1.00;138.35;5.23;102.94;6.58;835.12;33897.81;33897.81;33897.81;33897.81;33897.81;119522.55;119522.55;119522.55;119522.55;119522.55;0.02;0.02;0.02;0.02;0.02;24680.57;16371.72;17273.43;17812.69;18221.90;19410.09;16052.69;16488.05;16693.49;16610.50;0.00;0.00;0.00;0.00;0.00;-9217.24;-17526.09;-16624.38;-16085.11;-15675.91;-100112.45;-103469.85;-103034.50;-102829.06;-102912.04;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
202769923087.94;259449380.60;15225.22;1.02;1.01;133.38;6.14;103.28;7.29;3465.50;35226.24;35226.24;35226.24;35226.24;35226.24;129987.29;129987.29;129987.29;129987.29;129987.29;0.02;0.02;0.02;0.02;0.02;27898.70;18581.19;19589.55;20194.71;20661.97;21976.38;18208.87;18697.41;18927.95;18834.83;0.00;0.00;0.00;0.00;0.00;-7327.55;-16645.05;-15636.70;-15031.53;-14564.27;-108010.91;-111778.42;-111289.88;-111059.34;-111152.46;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214012939161.73;239079185.68;11839.91;1.02;0.94;153.40;5.69;100.48;6.60;1734.24;34043.97;34043.97;34043.97;34043.97;34043.97;127776.61;127776.61;127776.61;127776.61;127776.61;0.02;0.02;0.02;0.02;0.02;21328.52;12197.84;13247.32;13829.72;14077.09;15848.20;12221.81;12692.03;12913.90;12824.28;0.00;0.00;0.00;0.00;0.00;-12715.44;-21846.13;-20796.65;-20214.25;-19966.88;-111928.41;-115554.79;-115084.57;-114862.71;-114952.33;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
209480794458.41;244038830.68;14988.31;0.99;1.03;144.03;5.74;114.84;6.58;2820.97;34827.33;34827.33;34827.33;34827.33;34827.33;120313.28;120313.28;120313.28;120313.28;120313.28;0.01;0.01;0.01;0.01;0.01;28746.79;17772.67;19002.55;19708.02;20114.03;21992.70;17600.27;18169.83;18438.58;18330.02;0.00;0.00;0.00;0.00;0.00;-6080.55;-17054.67;-15824.78;-15119.31;-14713.30;-98320.58;-102713.01;-102143.45;-101874.70;-101983.26;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211682766350.25;218427144.67;15010.22;1.01;0.97;128.68;5.34;94.05;7.79;3266.34;26917.41;26917.41;26917.41;26917.41;26917.41;90860.65;90860.65;90860.65;90860.65;90860.65;0.02;0.02;0.02;0.02;0.02;26032.26;17608.38;18511.70;19060.26;19511.12;20634.40;17219.39;17662.22;17871.20;17786.79;0.00;0.00;0.00;0.00;0.00;-885.15;-9309.03;-8405.71;-7857.15;-7406.29;-70226.24;-73641.26;-73198.42;-72989.45;-73073.86;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
183844982316.65;261702976.17;13873.39;0.98;0.99;136.98;5.30;98.00;6.70;1624.37;30668.16;30668.16;30668.16;30668.16;30668.16;112145.95;112145.95;112145.95;112145.95;112145.95;0.01;0.01;0.01;0.01;0.01;22083.53;15203.67;15933.76;16383.16;16779.40;17630.93;14833.03;15195.84;15367.04;15297.89;0.00;0.00;0.00;0.00;0.00;-8584.63;-15464.48;-14734.40;-14285.00;-13888.76;-94515.02;-97312.92;-96950.11;-96778.91;-96848.06;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
197148128508.08;240166199.18;14105.03;1.02;1.01;133.94;5.95;106.86;7.75;1621.15;35468.92;35468.92;35468.92;35468.92;35468.92;117723.92;117723.92;117723.92;117723.92;117723.92;0.02;0.02;0.02;0.02;0.02;24590.76;15452.90;16469.70;17058.34;17420.00;18931.53;15266.80;15742.02;15966.26;15875.68;0.00;0.00;0.00;0.00;0.00;-10878.15;-20016.02;-18999.22;-18410.58;-18048.92;-98792.38;-102457.12;-101981.90;-101757.66;-101848.24;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
191876819653.21;238815860.92;15848.42;1.05;1.00;141.27;5.51;102.12;6.95;2670.90;33134.01;33134.01;33134.01;33134.01;33134.01;116597.17;116597.17;116597.17;116597.17;116597.17;0.02;0.02;0.02;0.02;0.02;27579.76;18315.57;19320.73;19922.07;20380.04;21700.06;17956.04;18441.52;18670.61;18578.07;0.00;0.00;0.00;0.00;0.00;-5554.26;-14818.44;-13813.28;-13211.94;-12753.97;-94897.11;-98641.13;-98155.64;-97926.56;-98019.10;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
214065362952.57;274137811.09;12339.99;1.01;0.99;141.74;5.73;101.33;7.03;3709.51;37157.53;37157.53;37157.53;37157.53;37157.53;134326.60;134326.60;134326.60;134326.60;134326.60;0.02;0.02;0.02;0.02;0.02;25054.35;15452.29;16529.08;17146.20;17498.37;19149.94;15307.68;15805.91;16041.00;15946.04;0.00;0.00;0.00;0.00;0.00;-12103.18;-21705.24;-20628.45;-20011.32;-19659.16;-115176.66;-119018.91;-118520.69;-118285.59;-118380.56;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
193037414299.86;261073852.22;15052.28;0.98;1.00;136.38;5.02;102.67;7.36;3722.74;33879.01;33879.01;33879.01;33879.01;33879.01;105428.38;105428.38;105428.38;105428.38;105428.38;0.01;0.01;0.01;0.01;0.01;27644.09;18577.24;19554.29;20143.98;20615.07;21854.57;18183.18;18659.25;18883.90;18793.16;0.00;0.00;0.00;0.00;0.00;-6234.92;-15301.77;-14324.71;-13735.02;-13263.94;-83573.81;-87245.19;-86769.12;-86544.48;-86635.22;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
186821240588.07;239166356.51;12851.13;0.97;0.99;146.28;6.03;103.42;7.29;3314.52;34281.60;34281.60;34281.60;34281.60;34281.60;122511.51;122511.51;122511.51;122511.51;122511.51;0.01;0.01;0.01;0.01;0.01;25053.95;15533.24;16599.31;17211.53;17567.51;19188.26;15376.36;15870.64;16103.87;16009.66;0.00;0.00;0.00;0.00;0.00;-9227.65;-18748.36;-17682.29;-17070.07;-16714.09;-103323.25;-107135.15;-106640.86;-106407.64;-106501.85;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
185461262039.16;244594824.97;13183.00;0.99;1.01;118.32;5.75;98.11;7.61;2002.60;27698.64;27698.64;27698.64;27698.64;27698.64;99011.69;99011.69;99011.69;99011.69;99011.69;0.01;0.01;0.01;0.01;0.01;21291.90;15362.80;15967.95;16359.30;16781.00;17332.90;14896.79;15212.70;15361.79;15301.57;0.00;0.00;0.00;0.00;0.00;-6406.74;-12335.84;-11730.69;-11339.34;-10917.64;-81678.79;-84114.90;-83798.99;-83649.90;-83710.12;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
176443552440.15;257652757.19;14785.97;0.98;1.01;135.31;6.17;106.44;7.13;3497.24;34552.53;34552.53;34552.53;34552.53;34552.53;126926.62;126926.62;126926.62;126926.62;126926.62;0.01;0.01;0.01;0.01;0.01;26899.26;18431.87;19333.04;19885.67;20363.79;21434.24;17993.73;18439.87;18650.39;18565.36;0.00;0.00;0.00;0.00;0.00;-7653.27;-16120.66;-15219.48;-14666.85;-14188.74;-105492.38;-108932.90;-108486.76;-108276.23;-108361.27;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
198634404128.58;262571238.67;16205.89;1.05;1.00;151.97;5.61;108.33;7.20;1515.39;42977.42;42977.42;42977.42;42977.42;42977.42;140454.59;140454.59;140454.59;140454.59;140454.59;0.02;0.02;0.02;0.02;0.02;28675.47;16972.53;18304.81;19053.57;19416.63;21579.41;16916.98;17521.53;17806.78;17691.56;0.00;0.00;0.00;0.00;0.00;-14301.94;-26004.88;-24672.61;-23923.84;-23560.79;-118875.17;-123537.61;-122933.05;-122647.81;-122763.03;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
199964006287.62;265602789.30;14482.38;0.94;1.00;130.96;6.05;98.72;6.90;3438.12;29947.34;29947.34;29947.34;29947.34;29947.34;118824.69;118824.69;118824.69;118824.69;118824.69;0.01;0.01;0.01;0.01;0.01;25881.77;17942.96;18780.63;19299.96;19771.95;20722.23;17489.17;17908.42;18106.26;18026.35;0.00;0.00;0.00;0.00;0.00;-4065.57;-12004.38;-11166.71;-10647.38;-10175.39;-98102.46;-101335.51;-100916.27;-100718.43;-100798.34;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
208889680082.70;257492279.57;13933.59;0.99;1.01;133.43;6.31;94.35;6.36;2738.05;28635.18;28635.18;28635.18;28635.18;28635.18;129218.75;129218.75;129218.75;129218.75;129218.75;0.01;0.01;0.01;0.01;0.01;24292.75;16743.69;17543.31;18036.60;18474.46;19403.61;16332.72;16730.94;16918.86;16842.95;0.00;0.00;0.00;0.00;0.00;-4342.43;-11891.49;-11091.87;-10598.58;-10160.72;-109815.14;-112886.04;-112487.82;-112299.90;-112375.80;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
206359965808.82;255636137.63;13720.42;0.95;1.02;146.58;5.44;107.17;6.83;2117.67;34537.25;34537.25;34537.25;34537.25;34537.25;116762.31;116762.31;116762.31;116762.31;116762.31;0.01;0.01;0.01;0.01;0.01;25810.47;15574.69;16732.07;17388.30;17731.87;19564.70;15478.72;16008.54;16258.54;16157.55;0.00;0.00;0.00;0.00;0.00;-8726.79;-18962.57;-17805.18;-17148.95;-16805.38;-97197.62;-101283.59;-100753.77;-100503.78;-100604.76;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
176586631868.24;251380247.71;14393.86;0.99;1.01;128.95;5.78;101.69;7.60;1985.04;32199.46;32199.46;32199.46;32199.46;32199.46;111240.13;111240.13;111240.13;111240.13;111240.13;0.01;0.01;0.01;0.01;0.01;23698.21;16412.55;17181.99;17658.49;18089.61;18966.10;15999.66;16384.33;16565.85;16492.53;0.00;0.00;0.00;0.00;0.00;-8501.25;-15786.91;-15017.47;-14540.97;-14109.85;-92274.02;-95240.47;-94855.80;-94674.27;-94747.60;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
211239218746.66;256140062.70;15867.58;1.01;0.99;129.16;6.19;91.72;7.30;2281.19;30211.31;30211.31;30211.31;30211.31;30211.31;123776.62;123776.62;123776.62;123776.62;123776.62;0.02;0.02;0.02;0.02;0.02;25897.45;17935.01;18775.56;19296.35;19767.86;20725.82;17483.76;17904.17;18102.57;18022.43;0.00;0.00;0.00;0.00;0.00;-4313.86;-12276.30;-11435.75;-10914.96;-10443.46;-103050.80;-106292.86;-105872.45;-105674.05;-105754.19;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
190158249693.42;260277071.38;11988.09;1.00;0.97;141.71;5.66;106.70;6.56;2345.05;34324.60;34324.60;34324.60;34324.60;34324.60;124996.44;124996.44;124996.44;124996.44;124996.44;0.01;0.01;0.01;0.01;0.01;21331.67;13606.59;14461.21;14959.75;15283.89;16518.30;13414.36;13816.85;14006.77;13930.06;0.00;0.00;0.00;0.00;0.00;-12992.93;-20718.00;-19863.39;-19364.85;-19040.70;-108478.13;-111582.07;-111179.59;-110989.67;-111066.38;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
203503210803.44;239214355.19;14862.52;0.99;1.01;149.90;5.47;103.25;7.40;2527.59;35586.11;35586.11;35586.11;35586.11;35586.11;115936.98;115936.98;115936.98;115936.98;115936.98;0.01;0.01;0.01;0.01;0.01;28297.75;16870.30;18168.08;18899.76;19264.79;21352.73;16796.79;17387.54;17666.27;17553.68;0.00;0.00;0.00;0.00;0.00;-7288.36;-18715.80;-17418.03;-16686.35;-16321.31;-94584.24;-99140.19;-98549.44;-98270.70;-98383.30;-0.01;-0.01;-0.01;-0.01;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
